code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
05027;0.0;;;;;;2020-01-01
05101;0.0;;;;5.3;;2020-01-01
05114;0.0;;;;7.3;;2020-01-01
05119;0.0;;;;3.4;;2020-01-01
05055;0.0;;;1001.0;2.8;0.1;2020-01-01
05166;0.0;;;;;;2020-01-01
05101;0.0;;;;4.2;;2020-01-02
05114;0.0;;;;6.0;;2020-01-02
05119;0.0;;;;2.6;;2020-01-02
05166;0.0;;;;;;2020-01-02
05055;0.0;;;1024.0;0.6;0.3;2020-01-02
05027;0.0;;;;;;2020-01-02
05101;0.0;;;;2.9;;2020-01-03
05055;0.0;;;636.0;0.7;2.0;2020-01-03
05027;0.0;;;;;;2020-01-03
05114;0.0;;;;5.5;;2020-01-03
05119;0.0;;;;3.3;;2020-01-03
05166;0.0;;;;;;2020-01-03
05114;0.0;;;;3.8;;2020-01-04
05119;0.0;;;;1.4;;2020-01-04
05027;0.0;;;;;;2020-01-04
05055;0.0;;;0.0;6.8;6.3;2020-01-04
05101;0.0;;;;3.9;;2020-01-04
05166;0.0;;;;;;2020-01-04
05027;0.0;;;;;;2020-01-05
05055;0.0;;;598.0;3.2;2.0;2020-01-05
05114;0.0;;;;5.7;;2020-01-05
05119;0.0;;;;3.1;;2020-01-05
05101;0.0;;;;4.3;;2020-01-05
05166;0.0;;;;;;2020-01-05
05027;0.0;;;;;;2020-01-06
05101;0.0;;;;4.4;;2020-01-06
05055;0.0;;;1008.0;2.3;0.1;2020-01-06
05166;0.0;;;;;;2020-01-06
05119;0.0;;;;1.6;;2020-01-06
05114;0.0;;;;5.6;;2020-01-06
05101;0.0;;;;5.9;;2020-01-07
05166;0.0;;;;;;2020-01-07
05055;0.0;;;297.0;1.8;3.8;2020-01-07
05027;0.0;;;;;;2020-01-07
05119;0.0;;;;2.1;;2020-01-07
05114;0.0;;;;4.5;;2020-01-07
05114;0.0;;;;5.4;;2020-01-08
05055;0.0;;;867.0;3.7;0.2;2020-01-08
05119;;;;;;;2020-01-08
05166;0.0;;;;;;2020-01-08
05101;0.0;;;;3.8;;2020-01-08
05027;0.0;;;;;;2020-01-08
05119;0.0;;;;;;2020-01-09
05114;0.2;;;;5.5;;2020-01-09
05027;0.0;;;;;;2020-01-09
05055;0.0;;;991.0;1.8;0.3;2020-01-09
05166;0.0;;;;;;2020-01-09
05101;0.0;;;;3.5;;2020-01-09
05166;1.5;;;;;;2020-01-10
05055;1.2;;;776.0;1.9;0.5;2020-01-10
05119;0.0;;;;-1.0;;2020-01-10
05027;0.0;;;;;;2020-01-10
05101;0.0;;;;2.6;;2020-01-10
05114;0.1;;;;1.2;;2020-01-10
05114;0.0;;;;2.2;;2020-01-11
05166;0.0;;;;;;2020-01-11
05119;0.0;;;;-1.1;;2020-01-11
05027;0.0;;;;;;2020-01-11
05101;0.0;;;;2.6;;2020-01-11
05055;0.0;;;936.0;2.2;1.0;2020-01-11
05101;0.0;;;;2.5;;2020-01-12
05114;0.0;;;;4.0;;2020-01-12
05119;0.0;;;;-0.4;;2020-01-12
05166;0.0;;;;;;2020-01-12
05055;0.0;;;1018.0;1.2;0.2;2020-01-12
05027;0.0;;;;;;2020-01-12
05055;0.0;;;995.0;0.6;0.3;2020-01-13
05119;;;;;;;2020-01-13
05101;0.0;;;;2.6;;2020-01-13
05166;0.0;;;;;;2020-01-13
05027;0.0;;;;;;2020-01-13
05114;0.0;;;;4.5;;2020-01-13
05114;0.0;;;;0.7;;2020-01-14
05119;0.0;;;;;;2020-01-14
05027;0.0;;;;;;2020-01-14
05101;0.0;;;;1.3;;2020-01-14
05166;0.0;;;;;;2020-01-14
05055;0.0;;;1039.0;-0.3;0.5;2020-01-14
05055;0.2;;;460.0;2.0;2.1;2020-01-15
05166;0.6;;;;;;2020-01-15
05101;0.0;;;;1.1;;2020-01-15
05114;0.0;;;;0.6;;2020-01-15
05119;0.0;;;;-1.2;;2020-01-15
05027;0.0;;;;;;2020-01-15
05166;0.0;;;;;;2020-01-16
05119;0.5;;;;-1.5;;2020-01-16
05055;0.0;;;855.0;2.2;0.4;2020-01-16
05027;0.0;;;;;;2020-01-16
05101;0.0;;;;1.6;;2020-01-16
05114;0.1;;;;1.9;;2020-01-16
05119;23.8;;;;-2.3;;2020-01-17
05166;18.0;;;;;;2020-01-17
05101;12.5;;;;-1.6;;2020-01-17
05055;15.1;;;0.0;0.8;1.8;2020-01-17
05114;33.4;;;;-0.3;;2020-01-17
05027;13.3;;;;;;2020-01-17
05166;0.0;;;;;;2020-01-18
05119;0.0;;;;-5.0;;2020-01-18
05027;0.0;;;;;;2020-01-18
05055;0.0;;;431.0;1.4;3.7;2020-01-18
05114;0.0;;;;-1.7;;2020-01-18
05101;0.0;;;;-0.9;;2020-01-18
05114;0.0;;;;-1.9;;2020-01-19
05166;0.0;;;;;;2020-01-19
05055;0.0;;;1017.0;-2.0;1.4;2020-01-19
05101;0.0;;;;-2.3;;2020-01-19
05027;0.0;;;;;;2020-01-19
05119;0.0;;;;-6.5;;2020-01-19
05119;0.0;;;;-7.1;;2020-01-20
05166;0.0;;;;;;2020-01-20
05055;0.0;;;826.0;-1.6;1.3;2020-01-20
05114;0.0;;;;-1.9;;2020-01-20
05101;0.0;;;;-2.7;;2020-01-20
05027;0.0;;;;;;2020-01-20
05166;0.0;;;;;;2020-01-21
05027;0.0;;;;;;2020-01-21
05119;0.0;;;;-4.4;;2020-01-21
05114;0.0;;;;2.3;;2020-01-21
05055;0.0;;;382.0;3.8;1.0;2020-01-21
05101;0.0;;;;0.1;;2020-01-21
05119;0.0;;;;-0.4;;2020-01-22
05055;0.0;;;826.0;4.4;0.2;2020-01-22
05027;0.0;;;;;;2020-01-22
05114;0.0;;;;6.6;;2020-01-22
05101;0.0;;;;3.2;;2020-01-22
05166;0.0;;;;;;2020-01-22
05055;2.2;;;677.0;3.9;0.3;2020-01-23
05027;0.0;;;;;;2020-01-23
05114;0.1;;;;8.2;;2020-01-23
05166;0.9;;;;;;2020-01-23
05119;0.1;;;;1.8;;2020-01-23
05101;0.0;;;;5.7;;2020-01-23
05114;0.1;;;;2.2;;2020-01-24
05166;0.0;;;;;;2020-01-24
05101;0.0;;;;2.8;;2020-01-24
05055;0.0;;;36.0;4.8;0.2;2020-01-24
05027;0.0;;;;;;2020-01-24
05119;0.0;;;;-0.9;;2020-01-24
05101;1.1;;;;3.7;;2020-01-25
05027;0.0;;;;;;2020-01-25
05166;2.6;;;;;;2020-01-25
05119;3.3;;;;-1.2;;2020-01-25
05055;4.4;;;128.0;4.9;0.4;2020-01-25
05114;10.8;;;;3.0;;2020-01-25
05119;2.9;;;;-2.0;;2020-01-26
05055;2.6;;;0.0;3.4;0.3;2020-01-26
05027;0.2;;;;;;2020-01-26
05101;1.3;;;;0.9;;2020-01-26
05114;3.8;;;;0.9;;2020-01-26
05166;1.7;;;;;;2020-01-26
05055;4.2;;;0.0;2.6;0.7;2020-01-27
05114;31.6;;;;1.3;;2020-01-27
05166;4.6;;;;;;2020-01-27
05027;6.1;;;;;;2020-01-27
