code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
51136;0.5;;-1.1;;0.7;;2020-01-01
51237;0.8;;;574.0;0.5;2.4;2020-01-01
51250;1.9;;;;;;2020-01-01
51210;1.1;;;;;;2020-01-01
51171;1.0;;;;;;2020-01-01
51518;0.0;;-2.3;;0.2;;2020-01-01
51460;0.3;;;;;;2020-01-01
51237;2.2;;;;0.3;;2020-01-01
51250;0.5;;;;;;2020-01-02
51518;0.5;;0.0;;4.2;;2020-01-02
51171;1.0;;;;;;2020-01-02
51237;2.2;;;;4.0;;2020-01-02
51136;0.5;;0.2;;4.1;;2020-01-02
51237;0.6;;;0.0;4.0;3.6;2020-01-02
51460;1.2;;;;;;2020-01-02
51210;1.0;;;;;;2020-01-02
51250;1.0;;;;;;2020-01-03
51136;4.0;;6.5;;9.2;;2020-01-03
51460;2.4;;;;;;2020-01-03
51210;3.0;;;;;;2020-01-03
51237;0.8;;;0.0;8.6;5.3;2020-01-03
51171;2.5;;;;;;2020-01-03
51518;1.0;;6.4;;8.9;;2020-01-03
51237;2.0;;;;7.0;;2020-01-03
51518;0.0;;2.1;;5.4;;2020-01-04
51136;0.0;;0.5;;5.7;;2020-01-04
51460;0.2;;;;;;2020-01-04
51171;0.0;;;;;;2020-01-04
51210;0.0;;;;;;2020-01-04
51237;0.0;;;0.0;4.4;3.1;2020-01-04
51250;0.0;;;;;;2020-01-04
51237;0.0;;;;4.8;;2020-01-04
51237;0.0;;;270.0;4.7;1.1;2020-01-05
51171;0.0;;;;;;2020-01-05
51210;0.0;;;;;;2020-01-05
51237;0.0;;;;4.8;;2020-01-05
51250;0.0;;;;;;2020-01-05
51518;0.0;;3.3;;5.9;;2020-01-05
51460;0.1;;;;;;2020-01-05
51136;0.0;;1.5;;5.4;;2020-01-05
51237;1.0;;;;2.5;;2020-01-06
51171;0.0;;;;;;2020-01-06
51460;1.0;;;;;;2020-01-06
51136;1.0;;-2.3;;2.2;;2020-01-06
51250;0.5;;;;;;2020-01-06
51210;1.1;;;;;;2020-01-06
51518;0.0;;-3.3;;3.0;;2020-01-06
51237;0.2;;;531.0;2.6;3.6;2020-01-06
51237;0.0;;;0.0;6.8;3.1;2020-01-07
51250;0.1;;;;;;2020-01-07
51136;0.0;;2.8;;7.0;;2020-01-07
51171;0.0;;;;;;2020-01-07
51518;0.0;;2.6;;6.8;;2020-01-07
51210;0.0;;;;;;2020-01-07
51237;0.6;;;;6.0;;2020-01-07
51460;0.6;;;;;;2020-01-07
51250;0.4;;;;;;2020-01-08
51171;1.2;;;;;;2020-01-08
51460;3.6;;;;;;2020-01-08
51237;0.8;;;0.0;8.8;3.6;2020-01-08
51210;1.2;;;;;;2020-01-08
51237;3.0;;;;8.5;;2020-01-08
51518;0.0;;6.1;;8.8;;2020-01-08
51136;0.5;;6.2;;8.6;;2020-01-08
51171;8.1;;;;;;2020-01-09
51250;7.8;;;;;;2020-01-09
51210;6.6;;;;;;2020-01-09
51460;10.1;;;;;;2020-01-09
51237;7.4;;;;11.3;;2020-01-09
51518;5.5;;9.6;;11.3;;2020-01-09
51237;4.4;;;0.0;10.8;5.6;2020-01-09
51136;6.6;;9.4;;10.8;;2020-01-09
51250;0.5;;;;;;2020-01-10
51171;0.0;;;;;;2020-01-10
51210;2.8;;;;;;2020-01-10
51460;0.3;;;;;;2020-01-10
51237;0.6;;;0.0;7.3;4.6;2020-01-10
51136;1.5;;5.7;;7.4;;2020-01-10
51237;0.3;;;;8.8;;2020-01-10
51518;0.5;;6.1;;7.6;;2020-01-10
51237;0.0;;;0.0;5.0;2.0;2020-01-11
51518;0.0;;0.0;;5.2;;2020-01-11
51136;0.0;;0.5;;5.7;;2020-01-11
51250;0.0;;;;;;2020-01-11
51171;0.1;;;;;;2020-01-11
51210;0.0;;;;;;2020-01-11
51237;0.2;;;;5.3;;2020-01-11
51460;0.1;;;;;;2020-01-11
51237;0.0;;;0.0;4.3;4.3;2020-01-12
51250;0.5;;;;;;2020-01-12
51518;0.5;;-1.0;;4.2;;2020-01-12
51237;0.3;;;;4.0;;2020-01-12
51210;0.3;;;;;;2020-01-12
51136;0.5;;0.2;;5.4;;2020-01-12
51171;0.5;;;;;;2020-01-12
51460;0.3;;;;;;2020-01-12
51518;1.0;;5.1;;8.0;;2020-01-13
51460;1.2;;;;;;2020-01-13
51237;1.0;;;0.0;7.7;;2020-01-13
51237;1.1;;;;7.0;;2020-01-13
51250;0.5;;;;;;2020-01-13
51210;1.3;;;;;;2020-01-13
51136;1.5;;6.1;;8.2;;2020-01-13
51171;0.4;;;;;;2020-01-13
51237;0.5;;;0.0;10.0;;2020-01-14
51136;1.0;;6.4;;9.9;;2020-01-14
51460;0.2;;;;;;2020-01-14
51171;1.0;;;;;;2020-01-14
51210;0.3;;;;;;2020-01-14
51250;0.7;;;;;;2020-01-14
51237;0.3;;;;9.3;;2020-01-14
51518;0.0;;7.4;;10.2;;2020-01-14
51460;0.3;;;;;;2020-01-15
51171;1.0;;;;;;2020-01-15
51210;1.6;;;;;;2020-01-15
51250;1.9;;;;;;2020-01-15
51518;0.0;;7.2;;10.4;;2020-01-15
51237;0.0;;;0.0;9.5;;2020-01-15
51237;0.2;;;;10.3;;2020-01-15
51136;2.0;;7.2;;10.2;;2020-01-15
51250;0.6;;;;;;2020-01-16
51518;0.0;;2.0;;8.6;;2020-01-16
51210;0.6;;;;;;2020-01-16
51237;0.2;;;0.0;8.8;4.1;2020-01-16
51171;0.4;;;;;;2020-01-16
51237;0.3;;;;9.0;;2020-01-16
51136;0.0;;3.3;;9.3;;2020-01-16
51460;0.7;;;;;;2020-01-16
51518;2.5;;5.2;;9.0;;2020-01-17
51210;4.0;;;;;;2020-01-17
51171;0.8;;;;;;2020-01-17
51136;2.5;;4.8;;8.6;;2020-01-17
51237;5.0;;;;7.8;;2020-01-17
51250;0.7;;;;;;2020-01-17
51237;3.6;;;0.0;8.4;4.9;2020-01-17
51460;5.0;;;;;;2020-01-17
51460;0.1;;;;;;2020-01-18
51237;0.0;;;0.0;4.4;2.7;2020-01-18
51136;1.0;;0.5;;4.9;;2020-01-18
51518;0.0;;-0.2;;4.5;;2020-01-18
51210;0.0;;;;;;2020-01-18
51171;0.0;;;;;;2020-01-18
51250;0.1;;;;;;2020-01-18
51237;0.0;;;;5.5;;2020-01-18
51210;0.0;;;;;;2020-01-19
51518;0.5;;-1.4;;2.8;;2020-01-19
51237;0.4;;;;1.8;;2020-01-19
51250;0.5;;;;;;2020-01-19
51136;0.0;;-2.0;;3.8;;2020-01-19
51460;0.1;;;;;;2020-01-19
51171;0.0;;;;;;2020-01-19
51237;0.2;;;128.0;2.4;4.0;2020-01-19
51237;0.3;;;;3.5;;2020-01-20
51518;0.0;;-1.5;;3.4;;2020-01-20
51171;0.0;;;;;;2020-01-20
51136;0.5;;-0.5;;3.9;;2020-01-20
51250;0.2;;;;;;2020-01-20
51237;0.0;;;27.0;3.6;5.4;2020-01-20
51210;0.0;;;;;;2020-01-20
51460;0.1;;;;;;2020-01-20
51460;0.1;;;;;;2020-01-21
51210;0.0;;;;;;2020-01-21
51518;0.0;;-5.0;;0.7;;2020-01-21
51171;0.0;;;;;;2020-01-21
51136;0.0;;-3.5;;1.9;;2020-01-21
51237;0.0;;;;1.5;;2020-01-21
51237;0.0;;;806.0;1.3;2.7;2020-01-21
51250;0.2;;;;;;2020-01-21
51237;0.2;;;700.0;1.0;3.4;2020-01-22
51210;0.0;;;;;;2020-01-22
51136;0.0;;-5.2;;1.2;;2020-01-22
51250;0.4;;;;;;2020-01-22
51171;0.0;;;;;;2020-01-22
51518;0.0;;-5.7;;0.9;;2020-01-22
51460;0.1;;;;;;2020-01-22
51237;0.0;;;;1.0;;2020-01-22
51136;0.5;;-3.3;;1.9;;2020-01-23
51171;0.0;;;;;;2020-01-23
