code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
81014;0.0;;;;;;2020-01-01
81192;0.2;;-7.3;483.0;0.9;2.1;2020-01-01
81219;0.0;;;;8.0;;2020-01-01
81305;0.0;;;;;;2020-01-01
81081;0.0;;;0.0;8.0;;2020-01-01
81115;0.2;;2.5;18.0;6.5;3.8;2020-01-01
81124;0.0;;;;2.0;;2020-01-01
81069;0.0;;;0.0;4.8;;2020-01-01
81163;0.0;;;;5.0;;2020-01-01
81292;0.2;;1.6;0.0;4.3;1.7;2020-01-01
81055;0.1;;;;;;2020-01-01
81231;0.0;;;;7.8;;2020-01-01
81267;0.0;;;;;;2020-01-01
81140;0.0;;-1.1;0.0;6.3;0.7;2020-01-01
81043;0.2;;;;;;2020-01-01
81182;0.0;;0.3;0.0;5.4;1.4;2020-01-01
81055;0.0;;;;;;2020-01-02
81292;0.0;;-0.1;0.0;5.3;4.1;2020-01-02
81124;0.0;;;;3.0;;2020-01-02
81115;0.0;;-4.0;96.0;4.0;2.7;2020-01-02
81231;0.0;;;;4.8;;2020-01-02
81081;0.2;;;119.0;6.3;;2020-01-02
81069;0.2;;;169.0;6.3;;2020-01-02
81267;0.0;;;;;;2020-01-02
81043;0.1;;;;;;2020-01-02
81219;0.0;;;;8.0;;2020-01-02
81182;0.0;;-0.9;0.0;7.3;2.6;2020-01-02
81163;0.0;;;;3.0;;2020-01-02
81305;0.0;;;;;;2020-01-02
81014;0.0;;;;;;2020-01-02
81192;0.2;;-3.3;0.0;3.8;3.9;2020-01-02
81140;0.2;;-2.4;251.0;6.7;0.3;2020-01-02
81163;5.0;;;;3.5;;2020-01-03
81069;0.8;;;195.0;3.8;;2020-01-03
81231;3.7;;;;5.3;;2020-01-03
81192;0.2;;-1.5;0.0;3.7;6.1;2020-01-03
81055;2.4;;;;;;2020-01-03
81043;1.5;;;;;;2020-01-03
81124;3.3;;;;2.5;;2020-01-03
81182;3.0;;-2.1;0.0;4.8;1.6;2020-01-03
81140;0.2;;-0.7;0.0;5.1;0.6;2020-01-03
81305;4.1;;;;;;2020-01-03
81014;4.0;;;;;;2020-01-03
81219;1.6;;;;6.0;;2020-01-03
81292;1.4;;-0.5;0.0;5.3;2.0;2020-01-03
81081;0.8;;;0.0;5.3;;2020-01-03
81115;1.4;;-0.5;0.0;5.2;4.2;2020-01-03
81267;4.9;;;;;;2020-01-03
81081;0.6;;;0.0;8.6;;2020-01-04
81115;0.2;;5.3;0.0;7.1;6.2;2020-01-04
