code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
80001;0.0;2.0;-2.3;496.0;1.2;3.1;2020-01-01
80481;0.4;;;;;;2020-01-01
80271;0.0;;;0.0;0.3;;2020-01-01
80523;0.4;0.0;;473.0;0.6;3.9;2020-01-01
80557;0.0;;-1.7;;0.8;;2020-01-01
80606;0.2;;;654.0;0.9;;2020-01-01
80253;0.2;;;463.0;-0.5;;2020-01-01
80211;0.5;;;;;;2020-01-01
80746;0.0;;;;;;2020-01-01
80801;0.4;;;117.0;0.6;;2020-01-01
80390;0.6;;;;;;2020-01-01
80606;0.8;;;0.0;5.8;;2020-01-02
80390;0.3;;;;;;2020-01-02
80523;0.6;129.0;;0.0;4.8;4.6;2020-01-02
80557;0.0;;0.9;;4.7;;2020-01-02
80211;0.6;;;;;;2020-01-02
80801;0.2;;;0.0;5.0;;2020-01-02
80253;1.0;;;0.0;5.6;;2020-01-02
80271;0.4;;;0.0;4.3;;2020-01-02
80746;1.1;;;;;;2020-01-02
80001;0.4;30.0;2.1;0.0;6.0;2.6;2020-01-02
80481;0.6;;;;;;2020-01-02
80390;1.5;;;;;;2020-01-03
80557;1.0;;6.4;;8.8;;2020-01-03
80606;2.2;;;0.0;8.3;;2020-01-03
80746;3.9;;;;;;2020-01-03
80481;1.5;;;;;;2020-01-03
80801;2.2;;;0.0;9.3;;2020-01-03
80253;2.4;;;0.0;8.8;;2020-01-03
80211;1.3;;;;;;2020-01-03
80001;1.4;288.0;6.8;0.0;8.8;4.3;2020-01-03
80271;0.8;;;0.0;8.4;;2020-01-03
80523;1.6;215.0;;0.0;8.6;6.5;2020-01-03
80557;0.0;;-0.8;;4.5;;2020-01-04
80746;0.0;;;;;;2020-01-04
80390;0.0;;;;;;2020-01-04
80001;0.0;0.0;1.3;0.0;5.8;3.3;2020-01-04
80211;0.1;;;;;;2020-01-04
80271;0.0;;;0.0;4.4;;2020-01-04
80606;0.0;;;0.0;5.8;;2020-01-04
80481;0.0;;;;;;2020-01-04
80253;0.2;;;522.0;3.1;;2020-01-04
80801;0.0;;;0.0;5.0;;2020-01-04
80523;0.0;0.0;;0.0;4.6;3.2;2020-01-04
80523;0.0;12.0;;0.0;6.1;1.8;2020-01-05
80390;0.0;;;;;;2020-01-05
80801;0.2;;;0.0;6.3;;2020-01-05
80606;0.0;;;0.0;7.1;;2020-01-05
80746;0.4;;;;;;2020-01-05
80481;0.0;;;;;;2020-01-05
80001;0.2;98.0;5.4;0.0;7.2;1.7;2020-01-05
80211;0.1;;;;;;2020-01-05
80271;0.0;;;0.0;5.6;;2020-01-05
80557;0.0;;3.8;;6.3;;2020-01-05
80253;0.0;;;0.0;6.7;;2020-01-05
80481;0.8;;;;;;2020-01-06
80523;0.2;32.0;;0.0;3.9;4.7;2020-01-06
80801;0.2;;;0.0;4.1;;2020-01-06
80253;0.0;;;70.0;3.7;;2020-01-06
80001;0.0;7.0;1.3;0.0;5.8;3.2;2020-01-06
80557;0.0;;-1.7;;3.8;;2020-01-06
80390;0.0;;;;;;2020-01-06
80746;0.0;;;;;;2020-01-06
80606;0.0;;;0.0;5.2;;2020-01-06
80211;0.1;;;;;;2020-01-06
80271;0.0;;;9.0;3.1;;2020-01-06
80390;0.0;;;;;;2020-01-07
80523;0.2;52.0;;0.0;7.2;4.7;2020-01-07
80253;0.4;;;0.0;7.9;;2020-01-07
80001;0.2;20.0;4.1;0.0;9.3;2.6;2020-01-07
80606;0.2;;;0.0;9.0;;2020-01-07
80801;0.0;;;0.0;7.5;;2020-01-07
80481;0.4;;;;;;2020-01-07
80271;0.8;;;0.0;6.9;;2020-01-07
80746;0.2;;;;;;2020-01-07
80211;0.0;;;;;;2020-01-07
80557;0.0;;-0.6;;6.2;;2020-01-07
80801;0.8;;;0.0;9.9;;2020-01-08
80271;1.4;;;0.0;9.3;;2020-01-08
80481;1.2;;;;;;2020-01-08
80253;3.2;;;0.0;10.6;;2020-01-08
