code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
71004;0.3;;;;;;2020-01-01
71016;0.3;;;;0.1;;2020-01-01
71022;0.0;;;610.0;0.2;;2020-01-01
71445;0.0;;;;-0.2;;2020-01-01
71420;0.3;;;;;;2020-01-01
71394;0.6;;;;;;2020-01-01
71056;0.0;;;688.0;0.2;;2020-01-01
71318;0.0;;;;0.5;;2020-01-01
71267;0.0;;;;;;2020-01-01
71060;0.0;;;;1.2;;2020-01-01
71081;0.0;;-0.5;565.0;0.6;0.5;2020-01-01
71231;0.3;;;;-1.3;;2020-01-01
71105;0.0;0.0;-1.0;922.0;-0.5;1.3;2020-01-01
71230;0.2;;;496.0;1.2;;2020-01-01
71190;0.1;;;;;;2020-01-01
71106;0.2;;;577.0;0.7;;2020-01-01
71523;0.0;;;;0.3;;2020-01-01
71014;0.0;;-1.8;676.0;0.2;0.6;2020-01-01
71176;0.5;;;;;;2020-01-01
71230;0.0;;;168.0;4.3;;2020-01-02
71420;0.1;;;;;;2020-01-02
71445;0.0;;;;0.4;;2020-01-02
71267;0.0;;;;;;2020-01-02
71060;0.0;;;;5.4;;2020-01-02
71231;0.2;;;;2.1;;2020-01-02
71105;0.0;0.0;-1.0;1312.0;-0.6;;2020-01-02
71523;0.0;;;;1.2;;2020-01-02
71014;0.0;;1.7;0.0;3.5;1.0;2020-01-02
71318;0.0;;;;0.7;;2020-01-02
71394;0.1;;;;;;2020-01-02
71056;0.0;;;350.0;1.2;;2020-01-02
71081;0.0;;-0.1;166.0;0.7;1.4;2020-01-02
71176;0.0;;;;;;2020-01-02
71190;0.1;;;;;;2020-01-02
71016;0.2;;;;-0.1;;2020-01-02
71022;0.0;;;0.0;5.0;;2020-01-02
71004;0.1;;;;;;2020-01-02
71106;0.0;;;156.0;5.0;;2020-01-02
71081;0.8;;-2.1;410.0;3.8;1.7;2020-01-03
71231;1.6;;;;3.5;;2020-01-03
71105;0.0;60.0;-3.5;583.0;3.4;;2020-01-03
71230;1.4;;;353.0;3.6;;2020-01-03
71523;2.3;;;;4.2;;2020-01-03
71106;2.2;;;526.0;3.4;;2020-01-03
71190;0.9;;;;;;2020-01-03
71014;0.8;;-0.9;0.0;4.2;3.5;2020-01-03
71060;1.7;;;;6.7;;2020-01-03
71318;0.5;;;;3.3;;2020-01-03
71445;1.8;;;;3.5;;2020-01-03
71394;1.0;;;;;;2020-01-03
71016;2.6;;;;3.0;;2020-01-03
71056;0.6;;;40.0;4.1;;2020-01-03
71176;2.3;;;;;;2020-01-03
71267;0.0;;;;;;2020-01-03
71022;1.6;;;46.0;3.9;;2020-01-03
71420;1.4;;;;;;2020-01-03
71004;0.8;;;;;;2020-01-03
71022;0.2;;;132.0;5.3;;2020-01-04
71445;0.0;;;;6.3;;2020-01-04
71004;0.1;;;;;;2020-01-04
71106;0.0;;;268.0;5.8;;2020-01-04
71230;0.2;;;0.0;6.5;;2020-01-04
71523;0.0;;;;6.2;;2020-01-04
71014;0.0;;-1.7;252.0;4.7;1.2;2020-01-04
71420;0.0;;;;;;2020-01-04
71394;0.2;;;;;;2020-01-04
71016;0.4;;;;5.8;;2020-01-04
71056;0.0;;;0.0;6.0;;2020-01-04
71318;0.0;;;;5.9;;2020-01-04
71081;0.0;;-0.6;134.0;5.4;2.2;2020-01-04
71060;0.0;;;;5.3;;2020-01-04
71267;0.0;;;;;;2020-01-04
71190;0.1;;;;;;2020-01-04
71105;0.4;113.0;0.6;0.0;6.3;3.3;2020-01-04
71176;0.0;;;;;;2020-01-04
71231;0.2;;;;4.6;;2020-01-04
71056;0.0;;;240.0;3.3;;2020-01-05
71176;0.0;;;;;;2020-01-05
71394;0.1;;;;;;2020-01-05
71081;0.0;;-3.3;190.0;3.6;1.7;2020-01-05
71014;0.0;;-5.2;404.0;2.6;0.7;2020-01-05
71523;0.0;;;;4.6;;2020-01-05
71231;0.2;;;;3.2;;2020-01-05
71004;0.2;;;;;;2020-01-05
71060;0.0;;;;4.2;;2020-01-05
71190;0.1;;;;;;2020-01-05
71105;0.0;0.0;0.3;31.0;5.2;3.1;2020-01-05
71230;0.0;;;110.0;4.5;;2020-01-05
71318;0.0;;;;4.8;;2020-01-05
71420;0.1;;;;;;2020-01-05
71445;0.0;;;;3.4;;2020-01-05
71022;0.0;;;825.0;2.5;;2020-01-05
71267;0.0;;;;;;2020-01-05
71106;0.2;;;894.0;2.3;;2020-01-05
71016;0.3;;;;4.1;;2020-01-05
71004;0.2;;;;;;2020-01-06
71106;0.6;;;934.0;2.6;;2020-01-06
71523;0.8;;;;2.8;;2020-01-06
71014;0.0;;-7.2;1191.0;0.1;0.5;2020-01-06
71420;0.1;;;;;;2020-01-06
71105;0.0;15.0;-6.3;662.0;2.6;1.5;2020-01-06
71060;0.7;;;;6.4;;2020-01-06
71081;0.0;;-5.6;1157.0;0.2;0.7;2020-01-06
71231;0.3;;;;3.7;;2020-01-06
71022;0.4;;;591.0;3.8;;2020-01-06
71394;0.4;;;;;;2020-01-06
71445;0.2;;;;0.3;;2020-01-06
71230;0.6;;;612.0;3.3;;2020-01-06
71056;0.2;;;628.0;2.7;;2020-01-06
71190;0.1;;;;;;2020-01-06
71176;1.9;;;;;;2020-01-06
71318;1.8;;;;2.5;;2020-01-06
71267;0.0;;;;;;2020-01-06
71016;0.3;;;;3.0;;2020-01-06
71014;0.0;;-4.4;75.0;2.3;2.6;2020-01-07
71190;0.1;;;;;;2020-01-07
71318;0.0;;;;4.2;;2020-01-07
71106;1.8;;;191.0;2.6;;2020-01-07
71105;1.2;140.0;-3.6;0.0;4.3;1.5;2020-01-07
71016;1.5;;;;3.9;;2020-01-07
71081;0.4;;-5.2;116.0;3.1;1.1;2020-01-07
71394;1.4;;;;;;2020-01-07
71004;0.3;;;;;;2020-01-07
71176;1.7;;;;;;2020-01-07
71056;0.2;;;0.0;3.7;;2020-01-07
71523;0.6;;;;3.8;;2020-01-07
71230;1.8;;;0.0;3.7;;2020-01-07
71267;1.7;;;;;;2020-01-07
71060;1.7;;;;5.3;;2020-01-07
71022;1.6;;;0.0;3.3;;2020-01-07
71445;0.6;;;;3.2;;2020-01-07
71231;1.3;;;;2.9;;2020-01-07
71420;0.1;;;;;;2020-01-07
71267;0.0;;;;;;2020-01-08
71060;0.4;;;;8.2;;2020-01-08
71081;0.8;;5.6;0.0;8.0;2.0;2020-01-08
71394;0.9;;;;;;2020-01-08
71445;0.0;;;;7.7;;2020-01-08
71231;0.5;;;;7.4;;2020-01-08
71056;0.2;;;0.0;5.7;;2020-01-08
71420;0.9;;;;;;2020-01-08
71176;0.0;;;;;;2020-01-08
71106;0.8;;;0.0;8.8;;2020-01-08
71016;0.6;;;;7.2;;2020-01-08
71318;0.0;;;;6.6;;2020-01-08
71190;0.1;;;;;;2020-01-08
71022;1.0;;;0.0;8.0;;2020-01-08
71105;0.0;69.0;5.5;0.0;7.3;2.1;2020-01-08
71004;0.3;;;;;;2020-01-08
71230;0.8;;;0.0;8.2;;2020-01-08
71523;0.8;;;;6.0;;2020-01-08
71014;0.0;;5.6;0.0;8.1;2.5;2020-01-08
71230;2.0;;;0.0;8.5;;2020-01-09
71231;1.8;;;;8.6;;2020-01-09
71060;0.0;;;;10.9;;2020-01-09
71056;3.4;;;0.0;8.5;;2020-01-09
71445;2.2;;;;9.4;;2020-01-09
71014;4.4;;4.5;0.0;9.8;2.8;2020-01-09
71420;3.5;;;;;;2020-01-09
71081;2.8;;4.5;0.0;9.1;3.2;2020-01-09
71176;1.4;;;;;;2020-01-09
71016;2.7;;;;8.0;;2020-01-09
71394;1.3;;;;;;2020-01-09
71267;3.0;;;;;;2020-01-09
71004;2.9;;;;;;2020-01-09
71022;0.4;;;0.0;9.0;;2020-01-09
71523;4.7;;;;8.6;;2020-01-09
71105;0.8;256.0;4.0;0.0;8.7;4.2;2020-01-09
71190;2.6;;;;;;2020-01-09
71318;3.4;;;;8.4;;2020-01-09
71106;1.0;;;0.0;8.2;;2020-01-09
71014;0.8;;5.0;0.0;7.3;3.7;2020-01-10
71190;2.0;;;;;;2020-01-10
71016;0.6;;;;8.8;;2020-01-10
71230;2.0;;;0.0;7.2;;2020-01-10
71231;1.3;;;;7.2;;2020-01-10
71106;0.2;;;0.0;8.2;;2020-01-10
71420;0.6;;;;;;2020-01-10
71022;0.4;;;0.0;7.4;;2020-01-10
71318;1.1;;;;9.3;;2020-01-10
71176;0.7;;;;;;2020-01-10
71056;1.2;;;0.0;9.1;;2020-01-10
71004;0.2;;;;;;2020-01-10
71105;0.6;101.0;6.3;0.0;9.7;3.2;2020-01-10
71445;0.0;;;;9.8;;2020-01-10
71060;1.2;;;;7.2;;2020-01-10
71523;2.7;;;;9.4;;2020-01-10
71081;0.6;;5.7;0.0;8.7;3.1;2020-01-10
71394;0.4;;;;;;2020-01-10
71267;0.0;;;;;;2020-01-10
71394;0.0;;;;;;2020-01-11
71445;0.0;;;;5.6;;2020-01-11
71420;0.0;;;;;;2020-01-11
71523;0.0;;;;6.1;;2020-01-11
71016;0.0;;;;5.5;;2020-01-11
71318;0.0;;;;6.2;;2020-01-11
71190;0.1;;;;;;2020-01-11
71105;0.0;0.0;4.0;0.0;6.4;1.9;2020-01-11
71230;0.0;;;0.0;5.3;;2020-01-11
71176;0.0;;;;;;2020-01-11
71231;0.1;;;;2.6;;2020-01-11
71081;0.0;;-0.5;0.0;4.7;1.2;2020-01-11
71022;0.0;;;0.0;4.3;;2020-01-11
71060;0.0;;;;4.9;;2020-01-11
71056;0.0;;;0.0;5.9;;2020-01-11
71267;0.0;;;;;;2020-01-11
71014;0.0;;0.3;0.0;4.6;0.6;2020-01-11
71106;0.0;;;0.0;4.3;;2020-01-11
71004;0.0;;;;;;2020-01-11
71106;0.4;;;237.0;2.7;;2020-01-12
71176;0.0;;;;;;2020-01-12
71267;0.0;;;;;;2020-01-12
71420;0.0;;;;;;2020-01-12
71105;0.0;0.0;-4.0;28.0;4.5;1.2;2020-01-12
71230;0.6;;;81.0;4.0;;2020-01-12
71394;0.1;;;;;;2020-01-12
71016;0.4;;;;4.3;;2020-01-12
71445;0.0;;;;5.2;;2020-01-12
71004;0.3;;;;;;2020-01-12
71190;0.1;;;;;;2020-01-12
71056;0.0;;;0.0;5.3;;2020-01-12
71022;0.2;;;172.0;3.6;;2020-01-12
71014;0.0;;-0.9;0.0;3.7;3.5;2020-01-12
71318;0.0;;;;4.3;;2020-01-12
71060;0.0;;;;5.1;;2020-01-12
71523;0.0;;;;5.5;;2020-01-12
71231;0.3;;;;2.7;;2020-01-12
71081;0.2;;-0.9;0.0;4.6;2.0;2020-01-12
71318;0.0;;;;6.0;;2020-01-13
71445;0.0;;;;5.7;;2020-01-13
71056;0.0;;;0.0;6.2;;2020-01-13
71523;0.0;;;;6.1;;2020-01-13
71060;0.0;;;;6.5;;2020-01-13
71190;0.1;;;;;;2020-01-13
71106;0.0;;;116.0;7.4;;2020-01-13
71014;0.0;;2.6;0.0;6.6;2.0;2020-01-13
71176;0.0;;;;;;2020-01-13
71231;0.1;;;;5.9;;2020-01-13
71004;0.0;;;;;;2020-01-13
71105;0.0;19.0;0.1;0.0;5.0;2.4;2020-01-13
71230;0.0;;;0.0;8.1;;2020-01-13
71394;0.0;;;;;;2020-01-13
71420;0.1;;;;;;2020-01-13
71022;0.0;;;0.0;7.8;;2020-01-13
71081;0.0;;1.9;53.0;5.7;1.8;2020-01-13
71267;0.0;;;;;;2020-01-13
71016;0.2;;;;4.4;;2020-01-13
71267;0.0;;;;;;2020-01-14
71106;0.2;;;494.0;6.8;;2020-01-14
71060;0.0;;;;9.4;;2020-01-14
71318;0.0;;;;7.7;;2020-01-14
71081;0.0;;-3.4;221.0;5.7;2.9;2020-01-14
71394;0.0;;;;;;2020-01-14
71190;0.1;;;;;;2020-01-14
71445;0.0;;;;8.1;;2020-01-14
71523;0.0;;;;8.3;;2020-01-14
71004;0.0;;;;;;2020-01-14
71420;0.0;;;;;;2020-01-14
71231;0.0;;;;6.3;;2020-01-14
71014;0.0;;-1.4;0.0;6.7;1.7;2020-01-14
71056;0.0;;;0.0;8.3;;2020-01-14
71230;0.0;;;0.0;7.9;;2020-01-14
71176;0.0;;;;;;2020-01-14
71016;0.0;;;;7.1;;2020-01-14
71022;0.0;;;0.0;8.5;;2020-01-14
71105;0.0;0.0;-1.2;0.0;7.5;4.3;2020-01-14
71105;0.0;6.0;0.7;0.0;10.0;4.7;2020-01-15
