code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
45004;2.4;;;145.0;2.5;2.5;2020-01-01
45193;2.2;;;;;;2020-01-01
45188;5.0;;;;4.1;;2020-01-01
45245;4.0;;;;;;2020-01-01
45187;2.8;;;109.0;2.8;;2020-01-01
45182;3.7;;;;4.8;;2020-01-01
45248;5.0;;;;;;2020-01-01
45178;2.2;;;;2.6;;2020-01-01
45160;5.6;;;;;;2020-01-01
45147;3.8;;;;4.5;;2020-01-01
45146;2.0;;;;;;2020-01-01
45253;4.6;;;236.0;2.7;;2020-01-01
45024;3.1;;;;;;2020-01-01
45145;4.0;;;;;;2020-01-01
45129;4.0;;;;;;2020-01-01
45040;5.1;;;;2.5;;2020-01-01
45101;3.0;;;;;;2020-01-01
45097;4.1;;;;;;2020-01-01
45089;3.2;;;;;;2020-01-01
45085;2.8;;;;;;2020-01-01
45270;1.6;;;0.0;3.5;;2020-01-01
45069;4.1;;;;2.7;;2020-01-01
45330;2.1;;;;2.8;;2020-01-01
45340;3.4;;;165.0;3.2;1.8;2020-01-01
45234;3.2;;;;;;2020-01-01
45229;1.4;;;;2.7;;2020-01-01
45055;1.8;171.0;-0.6;0.0;3.9;2.9;2020-01-01
45024;0.7;;;;;;2020-01-02
45145;2.0;;;;;;2020-01-02
45146;0.8;;;;;;2020-01-02
45101;1.0;;;;;;2020-01-02
45193;1.1;;;;;;2020-01-02
45069;1.7;;;;7.4;;2020-01-02
45160;1.3;;;;;;2020-01-02
45234;1.2;;;;;;2020-01-02
45229;2.8;;;;7.2;;2020-01-02
45187;0.4;;;0.0;7.8;;2020-01-02
45089;0.8;;;;;;2020-01-02
45147;1.2;;;;6.5;;2020-01-02
45004;0.2;;;0.0;7.6;3.1;2020-01-02
45248;0.6;;;;;;2020-01-02
45340;0.2;;;0.0;7.8;2.6;2020-01-02
45055;1.2;42.0;5.9;0.0;8.1;4.8;2020-01-02
45040;0.7;;;;5.8;;2020-01-02
45178;1.1;;;;7.5;;2020-01-02
45097;0.1;;;;;;2020-01-02
45182;1.1;;;;8.3;;2020-01-02
45245;0.0;;;;;;2020-01-02
45085;0.9;;;;;;2020-01-02
45253;0.6;;;0.0;7.4;;2020-01-02
45188;1.5;;;;7.0;;2020-01-02
45330;1.0;;;;6.0;;2020-01-02
45270;0.4;;;0.0;7.8;;2020-01-02
45129;1.5;;;;;;2020-01-02
45340;2.4;;;0.0;8.6;3.3;2020-01-03
45229;3.2;;;;8.0;;2020-01-03
45178;0.7;;;;9.0;;2020-01-03
45234;0.0;;;;;;2020-01-03
45097;1.0;;;;;;2020-01-03
45188;0.0;;;;9.3;;2020-01-03
45245;3.9;;;;;;2020-01-03
45101;0.6;;;;;;2020-01-03
45129;1.3;;;;;;2020-01-03
45187;1.6;;;0.0;8.9;;2020-01-03
45089;0.0;;;;;;2020-01-03
45040;1.5;;;;8.0;;2020-01-03
45182;2.6;;;;9.3;;2020-01-03
45253;0.6;;;0.0;9.7;;2020-01-03
45085;3.0;;;;;;2020-01-03
45330;0.0;;;;6.5;;2020-01-03
45270;2.0;;;0.0;8.8;;2020-01-03
45248;0.4;;;;;;2020-01-03
45147;0.7;;;;9.0;;2020-01-03
45055;0.2;90.0;6.1;0.0;9.9;6.4;2020-01-03
45146;2.6;;;;;;2020-01-03
45160;0.3;;;;;;2020-01-03
45004;0.2;;;0.0;8.3;3.7;2020-01-03
45069;0.7;;;;9.1;;2020-01-03
45193;2.2;;;;;;2020-01-03
45024;0.4;;;;;;2020-01-03
45145;1.8;;;;;;2020-01-03
45160;0.2;;;;;;2020-01-04
45024;0.0;;;;;;2020-01-04
45340;0.0;;;0.0;4.9;1.0;2020-01-04
45182;0.0;;;;4.0;;2020-01-04
45188;0.0;;;;4.5;;2020-01-04
45245;0.0;;;;;;2020-01-04
45146;0.0;;;;;;2020-01-04
45248;0.0;;;;;;2020-01-04
45145;0.0;;;;;;2020-01-04
45129;0.0;;;;;;2020-01-04
45069;0.0;;;;4.0;;2020-01-04
45004;0.0;;;0.0;5.2;1.9;2020-01-04
45193;0.1;;;;;;2020-01-04
45085;0.1;;;;;;2020-01-04
45055;0.0;14.0;-4.2;1.0;4.4;2.5;2020-01-04
45147;0.0;;;;4.0;;2020-01-04
45040;0.0;;;;6.2;;2020-01-04
45270;0.0;;;0.0;5.5;;2020-01-04
45330;0.0;;;;4.0;;2020-01-04
45253;0.0;;;0.0;4.5;;2020-01-04
45234;0.0;;;;;;2020-01-04
45187;0.0;;;0.0;5.1;;2020-01-04
45229;0.0;;;;5.7;;2020-01-04
45178;0.0;;;;6.2;;2020-01-04
45097;0.0;;;;;;2020-01-04
45101;0.0;;;;;;2020-01-04
45089;0.0;;;;;;2020-01-04
45248;0.4;;;;;;2020-01-05
45147;0.0;;;;6.0;;2020-01-05
45182;0.0;;;;6.3;;2020-01-05
45330;0.0;;;;6.0;;2020-01-05
45097;0.0;;;;;;2020-01-05
45245;0.0;;;;;;2020-01-05
45069;0.0;;;;6.5;;2020-01-05
45040;0.0;;;;6.0;;2020-01-05
45024;0.0;;;;;;2020-01-05
45188;0.0;;;;6.0;;2020-01-05
45234;0.6;;;;;;2020-01-05
45229;0.0;;;;4.7;;2020-01-05
45178;0.0;;;;7.2;;2020-01-05
45089;0.9;;;;;;2020-01-05
45085;0.0;;;;;;2020-01-05
45160;0.1;;;;;;2020-01-05
45270;0.0;;;89.0;6.9;;2020-01-05
45101;0.0;;;;;;2020-01-05
45187;0.0;;;214.0;7.3;;2020-01-05
45145;0.0;;;;;;2020-01-05
45146;0.0;;;;;;2020-01-05
45193;0.2;;;;;;2020-01-05
45129;0.0;;;;;;2020-01-05
45340;0.0;;;219.0;6.3;0.9;2020-01-05
45055;0.0;0.0;3.6;0.0;6.8;1.8;2020-01-05
45004;0.0;;;189.0;6.9;1.1;2020-01-05
45253;0.2;;;0.0;6.9;;2020-01-05
45069;0.6;;;;3.5;;2020-01-06
45040;0.9;;;;3.9;;2020-01-06
45055;0.0;0.0;-6.4;349.0;3.5;4.3;2020-01-06
45182;1.2;;;;3.3;;2020-01-06
45024;0.3;;;;;;2020-01-06
45245;0.8;;;;;;2020-01-06
45270;0.2;;;433.0;4.5;;2020-01-06
45340;0.2;;;439.0;3.8;2.1;2020-01-06
45193;0.4;;;;;;2020-01-06
45146;0.8;;;;;;2020-01-06
45089;0.3;;;;;;2020-01-06
45188;0.0;;;;5.0;;2020-01-06
45147;0.3;;;;4.5;;2020-01-06
45085;0.3;;;;;;2020-01-06
45145;0.6;;;;;;2020-01-06
45178;0.5;;;;3.3;;2020-01-06
45160;0.2;;;;;;2020-01-06
45187;0.2;;;543.0;3.4;;2020-01-06
45101;0.4;;;;;;2020-01-06
45004;0.2;;;501.0;3.6;2.3;2020-01-06
45253;0.2;;;213.0;4.2;;2020-01-06
45229;0.0;;;;4.9;;2020-01-06
45248;0.2;;;;;;2020-01-06
45097;0.4;;;;;;2020-01-06
45330;0.7;;;;3.5;;2020-01-06
45234;0.4;;;;;;2020-01-06
45129;0.0;;;;;;2020-01-06
45187;0.2;;;0.0;7.9;;2020-01-07
45229;0.2;;;;7.8;;2020-01-07
45069;0.3;;;;7.9;;2020-01-07
45245;1.3;;;;;;2020-01-07
45234;0.3;;;;;;2020-01-07
45178;0.3;;;;8.0;;2020-01-07
45040;0.0;;;;8.3;;2020-01-07
45085;0.4;;;;;;2020-01-07
45101;0.5;;;;;;2020-01-07
45340;0.2;;;0.0;7.9;2.1;2020-01-07
45188;0.0;;;;7.5;;2020-01-07
45253;0.0;;;0.0;8.3;;2020-01-07
45129;2.0;;;;;;2020-01-07
45147;0.5;;;;8.0;;2020-01-07
45097;0.8;;;;;;2020-01-07
45145;0.5;;;;;;2020-01-07
45270;0.2;;;0.0;7.9;;2020-01-07
45330;0.1;;;;7.8;;2020-01-07
45248;0.0;;;;;;2020-01-07
45004;0.0;;;0.0;7.8;2.4;2020-01-07
45024;0.0;;;;;;2020-01-07
45089;0.9;;;;;;2020-01-07
45160;0.3;;;;;;2020-01-07
45193;0.5;;;;;;2020-01-07
45055;0.0;0.0;4.3;0.0;8.4;4.0;2020-01-07
45146;0.5;;;;;;2020-01-07
45182;0.5;;;;8.0;;2020-01-07
45330;0.0;;;;9.5;;2020-01-08
45253;0.0;;;0.0;10.2;;2020-01-08
45055;0.0;0.0;8.0;0.0;10.2;5.9;2020-01-08
45069;1.3;;;;9.8;;2020-01-08
45147;0.6;;;;9.5;;2020-01-08
