code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
27016;0.0;;;;1.3;;2020-01-01
27096;1.0;;;;2.3;;2020-01-01
27112;0.6;;;0.0;2.4;;2020-01-01
27116;2.1;;;;3.5;;2020-01-01
27177;1.0;;;;;;2020-01-01
27183;1.4;;;;3.3;;2020-01-01
27056;0.6;;-1.9;22.0;2.9;2.0;2020-01-01
27043;0.8;;;;;;2020-01-01
27226;0.0;;;;2.4;;2020-01-01
27229;0.6;;;;3.4;;2020-01-01
27306;1.0;;;;1.6;;2020-01-01
27422;1.6;;;252.0;2.5;2.0;2020-01-01
27457;0.7;;;;3.5;;2020-01-01
27644;2.7;;;;;;2020-01-01
27065;0.0;;;;5.3;;2020-01-01
27016;0.0;;;;6.8;;2020-01-02
27644;0.8;;;;;;2020-01-02
27056;0.8;;4.8;0.0;7.4;2.5;2020-01-02
27183;0.5;;;;7.3;;2020-01-02
27306;0.6;;;;7.0;;2020-01-02
27096;0.0;;;;6.0;;2020-01-02
27422;0.0;;;0.0;7.4;2.4;2020-01-02
27112;0.4;;;0.0;6.8;;2020-01-02
27177;0.3;;;;;;2020-01-02
27457;0.2;;;;6.8;;2020-01-02
27229;0.0;;;;6.9;;2020-01-02
27116;0.5;;;;7.8;;2020-01-02
27226;1.0;;;;6.6;;2020-01-02
27043;0.5;;;;;;2020-01-02
27065;0.0;;;;8.3;;2020-01-02
27229;0.3;;;;10.0;;2020-01-03
27177;0.0;;;;;;2020-01-03
27116;2.0;;;;7.8;;2020-01-03
27226;1.0;;;;9.5;;2020-01-03
27306;0.8;;;;8.2;;2020-01-03
27065;2.2;;;;8.3;;2020-01-03
27056;0.8;;5.3;0.0;8.5;4.5;2020-01-03
27422;0.2;;;0.0;10.5;4.9;2020-01-03
27043;1.1;;;;;;2020-01-03
27112;0.4;;;0.0;9.3;;2020-01-03
27096;1.0;;;;8.3;;2020-01-03
27016;2.0;;;;10.0;;2020-01-03
27457;0.3;;;;9.8;;2020-01-03
27644;1.1;;;;;;2020-01-03
27183;0.4;;;;9.3;;2020-01-03
27229;0.0;;;;4.3;;2020-01-04
27177;0.0;;;;;;2020-01-04
27422;0.0;;;18.0;4.3;2.1;2020-01-04
27183;0.0;;;;5.3;;2020-01-04
27016;0.0;;;;3.9;;2020-01-04
27306;0.5;;;;4.5;;2020-01-04
27457;0.0;;;;4.5;;2020-01-04
27116;0.1;;;;5.0;;2020-01-04
27065;0.0;;;;5.8;;2020-01-04
27043;0.2;;;;;;2020-01-04
27056;0.4;;-0.3;0.0;5.1;2.7;2020-01-04
27226;0.0;;;;5.4;;2020-01-04
27096;0.4;;;;4.0;;2020-01-04
27644;0.0;;;;;;2020-01-04
27112;0.4;;;290.0;3.9;;2020-01-04
27016;0.0;;;;5.7;;2020-01-05
27116;0.1;;;;7.8;;2020-01-05
27226;1.0;;;;4.6;;2020-01-05
27043;0.2;;;;;;2020-01-05
27457;0.2;;;;5.3;;2020-01-05
27422;0.2;;;0.0;7.2;0.8;2020-01-05
27177;0.0;;;;;;2020-01-05
27229;0.3;;;;7.1;;2020-01-05
27112;0.0;;;0.0;6.7;;2020-01-05
27306;0.0;;;;5.5;;2020-01-05
27644;0.8;;;;;;2020-01-05
27096;0.0;;;;6.0;;2020-01-05
27065;0.0;;;;8.0;;2020-01-05
27183;0.1;;;;6.8;;2020-01-05
27056;0.0;;5.2;0.0;6.6;1.6;2020-01-05
27422;0.2;;;64.0;4.4;2.7;2020-01-06
27644;0.0;;;;;;2020-01-06
27226;0.0;;;;3.6;;2020-01-06
27112;0.2;;;474.0;2.7;;2020-01-06
27306;0.0;;;;3.8;;2020-01-06
27229;0.0;;;;4.0;;2020-01-06
27457;0.0;;;;3.8;;2020-01-06
27065;0.0;;;;5.0;;2020-01-06
27116;0.6;;;;5.0;;2020-01-06
27096;0.0;;;;2.8;;2020-01-06
27056;0.6;;-2.8;231.0;3.7;3.1;2020-01-06
27043;0.2;;;;;;2020-01-06
27177;0.0;;;;;;2020-01-06
27183;0.1;;;;3.3;;2020-01-06
27016;0.0;;;;4.2;;2020-01-06
27056;0.0;;4.7;0.0;8.9;3.0;2020-01-07
27065;0.0;;;;8.8;;2020-01-07
27422;0.0;;;0.0;9.5;2.5;2020-01-07
27016;0.8;;;;7.8;;2020-01-07
27096;0.0;;;;7.5;;2020-01-07
27112;0.0;;;0.0;8.3;;2020-01-07
27644;0.8;;;;;;2020-01-07
27116;0.0;;;;9.0;;2020-01-07
27306;0.0;;;;8.3;;2020-01-07
27226;0.0;;;;9.1;;2020-01-07
27177;0.5;;;;;;2020-01-07
27457;0.5;;;;7.5;;2020-01-07
27229;0.0;;;;8.4;;2020-01-07
27043;0.8;;;;;;2020-01-07
27183;0.3;;;;8.0;;2020-01-07
27306;0.5;;;;11.5;;2020-01-08
27096;0.8;;;;11.5;;2020-01-08
27177;0.5;;;;;;2020-01-08
27065;0.4;;;;12.0;;2020-01-08
27229;0.0;;;;10.2;;2020-01-08
27016;1.3;;;;12.3;;2020-01-08
27056;0.0;;10.3;0.0;11.9;3.6;2020-01-08
27644;0.0;;;;;;2020-01-08
27043;0.1;;;;;;2020-01-08
27457;3.2;;;;11.5;;2020-01-08
27226;2.0;;;;12.1;;2020-01-08
27183;1.1;;;;11.0;;2020-01-08
27116;0.7;;;;12.5;;2020-01-08
27112;0.2;;;0.0;11.7;;2020-01-08
27422;0.0;;;0.0;12.7;3.4;2020-01-08
27306;4.0;;;;11.6;;2020-01-09
