code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
16028;1.6;;;0.0;8.9;;2020-01-01
16078;1.8;172.0;;0.0;7.0;3.1;2020-01-01
16113;1.0;;;0.0;7.4;3.1;2020-01-01
16193;2.5;;;;;;2020-01-01
16279;0.2;;3.9;0.0;7.7;2.1;2020-01-01
16113;0.0;;;0.0;9.1;2.0;2020-01-02
16193;1.2;;;;;;2020-01-02
16078;0.2;22.0;;0.0;8.8;1.9;2020-01-02
16028;0.0;;;0.0;9.1;;2020-01-02
16279;0.0;;5.8;0.0;9.0;1.6;2020-01-02
16193;3.1;;;;;;2020-01-03
16028;2.6;;;0.0;9.3;;2020-01-03
16113;1.0;;;0.0;9.2;2.4;2020-01-03
16078;1.6;371.0;;0.0;9.2;2.8;2020-01-03
16279;1.0;;1.4;0.0;7.4;1.6;2020-01-03
16078;0.2;0.0;;0.0;7.0;2.9;2020-01-04
16193;0.0;;;;;;2020-01-04
16113;0.0;;;54.0;7.8;1.7;2020-01-04
16028;0.0;;;0.0;7.4;;2020-01-04
16279;0.2;;4.6;0.0;7.9;2.6;2020-01-04
16193;0.0;;;;;;2020-01-05
16113;0.2;;;569.0;3.6;1.5;2020-01-05
16279;0.0;;-1.6;0.0;4.9;2.6;2020-01-05
16028;0.2;;;519.0;4.3;;2020-01-05
16078;0.2;0.0;;117.0;4.2;3.8;2020-01-05
16078;0.2;35.0;;0.0;4.5;2.6;2020-01-06
16193;0.7;;;;;;2020-01-06
16028;0.4;;;434.0;3.2;;2020-01-06
16113;0.4;;;496.0;3.1;1.8;2020-01-06
16279;0.2;;-4.4;614.0;1.6;1.0;2020-01-06
16193;1.5;;;;;;2020-01-07
16078;1.0;329.0;;0.0;6.5;2.9;2020-01-07
16028;2.4;;;0.0;7.5;;2020-01-07
16113;1.2;;;0.0;7.1;1.7;2020-01-07
16279;1.0;;1.1;0.0;6.6;1.1;2020-01-07
16193;0.0;;;;;;2020-01-08
16113;0.0;;;0.0;11.4;1.8;2020-01-08
16078;0.4;0.0;;0.0;11.1;2.2;2020-01-08
16028;0.0;;;0.0;11.0;;2020-01-08
16279;0.0;;6.9;0.0;10.9;1.2;2020-01-08
16279;6.8;;5.3;0.0;9.9;3.4;2020-01-09
16028;6.4;;;0.0;10.8;;2020-01-09
16193;12.1;;;;;;2020-01-09
16078;7.8;393.0;;0.0;10.4;4.5;2020-01-09
16113;6.4;;;0.0;10.6;4.1;2020-01-09
16113;0.0;;;0.0;9.0;2.0;2020-01-10
16193;0.0;;;;;;2020-01-10
16279;0.0;;5.5;0.0;9.0;2.7;2020-01-10
16028;0.0;;;0.0;9.5;;2020-01-10
16078;0.0;1.0;;0.0;8.3;3.0;2020-01-10
16078;0.2;0.0;;0.0;5.5;1.0;2020-01-11
16279;0.2;;-1.7;76.0;5.3;0.3;2020-01-11
16193;0.0;;;;;;2020-01-11
16113;0.0;;;276.0;5.3;0.5;2020-01-11
16028;0.2;;;145.0;5.5;;2020-01-11
16193;1.3;;;;;;2020-01-12
16113;0.2;;;512.0;3.4;2.0;2020-01-12
16279;0.2;;-4.7;565.0;3.1;1.0;2020-01-12
16078;0.2;34.0;;0.0;4.4;2.6;2020-01-12
16028;0.0;;;488.0;3.9;;2020-01-12
16113;0.0;;;0.0;8.4;3.8;2020-01-13
16193;0.0;;;;;;2020-01-13
16279;0.0;;3.7;0.0;7.3;2.9;2020-01-13
16078;0.0;0.0;;0.0;8.0;4.3;2020-01-13
16028;0.0;;;0.0;8.4;;2020-01-13
16279;0.0;;2.2;0.0;8.6;3.6;2020-01-14
16113;0.0;;;0.0;9.4;5.3;2020-01-14
16028;0.0;;;0.0;9.6;;2020-01-14
16193;0.0;;;;;;2020-01-14
16078;0.0;0.0;;0.0;8.7;5.3;2020-01-14
16028;0.2;;;0.0;11.8;;2020-01-15
16279;0.2;;3.3;0.0;9.9;4.0;2020-01-15
16078;0.2;6.0;;0.0;11.4;5.0;2020-01-15
16193;0.3;;;;;;2020-01-15
16113;0.0;;;0.0;12.1;4.3;2020-01-15
