code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
56003;0.0;;;;;;2020-01-01
56243;0.0;;7.1;0.0;10.2;1.4;2020-01-01
56240;0.2;;;0.0;10.3;1.6;2020-01-01
56199;0.9;;;;;;2020-01-01
56186;0.6;;;;10.5;;2020-01-01
56165;0.0;;5.9;0.0;8.5;1.0;2020-01-01
56163;0.4;;;;;;2020-01-01
56007;0.0;;;0.0;10.5;;2020-01-01
56257;0.0;;;;;;2020-01-01
56159;0.0;;;0.0;8.8;0.8;2020-01-01
56124;0.0;;;;;;2020-01-01
56106;0.2;;;;;;2020-01-01
56105;0.4;;;;10.5;;2020-01-01
56081;0.4;;;;9.8;;2020-01-01
56069;0.0;;;0.0;11.3;3.4;2020-01-01
56009;0.0;;;0.0;11.0;3.5;2020-01-01
56031;0.2;;;0.0;10.1;;2020-01-01
56144;0.5;;6.8;;8.3;;2020-01-01
56004;2.8;;;0.0;9.7;;2020-01-01
56017;0.4;;;0.0;9.0;0.7;2020-01-01
56124;2.9;;;;;;2020-01-02
56163;2.0;;;;;;2020-01-02
56243;0.6;;5.4;0.0;10.3;3.1;2020-01-02
56159;0.2;;;0.0;10.2;3.3;2020-01-02
56081;2.7;;;;9.4;;2020-01-02
56144;1.0;;7.4;;9.6;;2020-01-02
56165;0.4;;7.4;0.0;10.2;3.7;2020-01-02
56257;1.4;;;;;;2020-01-02
56186;0.1;;;;10.9;;2020-01-02
56007;1.0;;;0.0;10.3;;2020-01-02
56240;0.4;;;0.0;10.2;3.8;2020-01-02
56105;1.5;;;;10.3;;2020-01-02
56003;0.5;;;;;;2020-01-02
56031;1.6;;;0.0;9.9;;2020-01-02
56004;1.0;;;0.0;10.1;;2020-01-02
56069;0.4;;;0.0;11.2;7.4;2020-01-02
56106;1.0;;;;;;2020-01-02
56017;1.2;;;0.0;9.8;2.9;2020-01-02
56199;2.5;;;;;;2020-01-02
56009;0.0;;;0.0;11.1;7.2;2020-01-02
56009;0.0;;;0.0;10.9;7.6;2020-01-03
56243;0.2;;6.2;0.0;10.6;3.6;2020-01-03
56163;0.8;;;;;;2020-01-03
56106;0.0;;;;;;2020-01-03
56017;0.0;;;0.0;10.2;3.0;2020-01-03
56159;0.0;;;0.0;10.9;3.5;2020-01-03
56081;0.5;;;;8.4;;2020-01-03
56257;0.0;;;;;;2020-01-03
56199;1.0;;;;;;2020-01-03
56031;0.2;;;0.0;10.0;;2020-01-03
56165;0.2;;6.3;0.0;10.5;3.1;2020-01-03
56144;0.5;;6.6;;9.5;;2020-01-03
56124;0.0;;;;;;2020-01-03
56004;1.0;;;0.0;10.8;;2020-01-03
56105;0.4;;;;9.3;;2020-01-03
56240;0.4;;;0.0;10.5;3.7;2020-01-03
56003;0.0;;;;;;2020-01-03
56069;0.2;;;0.0;10.5;8.3;2020-01-03
56007;0.0;;;0.0;10.9;;2020-01-03
56186;0.1;;;;10.3;;2020-01-03
56240;0.0;;;0.0;6.8;1.2;2020-01-04
56004;0.0;;;0.0;6.2;;2020-01-04
56243;0.0;;-2.6;27.0;5.9;0.9;2020-01-04
56105;0.0;;;;4.5;;2020-01-04
56186;0.0;;;;7.8;;2020-01-04
56199;0.1;;;;;;2020-01-04
56017;0.2;;;16.0;4.9;0.5;2020-01-04
56081;0.0;;;;5.6;;2020-01-04
56257;0.0;;;;;;2020-01-04
56144;0.0;;-1.5;;6.1;;2020-01-04
56124;0.0;;;;;;2020-01-04
56165;0.0;;-4.0;0.0;5.7;0.6;2020-01-04
56031;0.2;;;0.0;5.7;;2020-01-04
56106;0.0;;;;;;2020-01-04
56159;0.0;;;234.0;4.6;0.6;2020-01-04
56163;0.1;;;;;;2020-01-04
56007;0.0;;;0.0;5.7;;2020-01-04
56069;0.0;;;0.0;8.2;1.9;2020-01-04
56003;0.0;;;;;;2020-01-04
56009;0.0;;;0.0;8.1;2.8;2020-01-04
56144;0.0;;-2.8;;4.2;;2020-01-05
56199;0.1;;;;;;2020-01-05
56017;0.2;;;224.0;3.7;0.6;2020-01-05
56031;0.0;;;0.0;5.1;;2020-01-05
56009;0.0;;;0.0;7.0;3.7;2020-01-05
56106;0.3;;;;;;2020-01-05
56105;0.0;;;;2.8;;2020-01-05
56003;0.0;;;;;;2020-01-05
56163;0.2;;;;;;2020-01-05
56159;0.0;;;634.0;4.4;0.2;2020-01-05
56165;0.0;;-4.3;130.0;4.5;0.6;2020-01-05
56243;0.0;;-4.0;498.0;4.6;1.2;2020-01-05
56257;0.0;;;;;;2020-01-05
56186;0.0;;;;7.2;;2020-01-05
56007;0.4;;;437.0;4.7;;2020-01-05
56004;0.2;;;121.0;5.2;;2020-01-05
56240;0.4;;;0.0;5.6;1.4;2020-01-05
56124;0.0;;;;;;2020-01-05
56069;0.0;;;0.0;6.6;3.1;2020-01-05
56081;0.0;;;;3.7;;2020-01-05
56199;2.4;;;;;;2020-01-06
56165;0.2;;-6.7;552.0;4.1;1.8;2020-01-06
56124;0.0;;;;;;2020-01-06
56031;0.8;;;0.0;5.8;;2020-01-06
56069;0.8;;;0.0;8.6;6.1;2020-01-06
56004;1.8;;;101.0;4.9;;2020-01-06
56144;0.5;;-4.8;;4.4;;2020-01-06
56081;1.7;;;;5.7;;2020-01-06
56186;0.5;;;;8.2;;2020-01-06
56007;1.6;;;100.0;5.6;;2020-01-06
56003;2.2;;;;;;2020-01-06
56240;1.4;;;0.0;5.8;2.7;2020-01-06
56105;1.7;;;;4.5;;2020-01-06
56159;0.4;;;582.0;3.3;1.4;2020-01-06
56163;1.6;;;;;;2020-01-06
56257;0.0;;;;;;2020-01-06
56009;0.0;;;0.0;8.7;6.6;2020-01-06
56106;2.5;;;;;;2020-01-06
56017;0.4;;;288.0;4.5;1.8;2020-01-06
56243;1.0;;-4.5;378.0;4.7;2.1;2020-01-06
56017;2.0;;;0.0;10.4;2.9;2020-01-07
56124;3.0;;;;;;2020-01-07
56106;3.2;;;;;;2020-01-07
56240;1.8;;;0.0;11.1;3.8;2020-01-07
56163;3.1;;;;;;2020-01-07
56159;2.4;;;0.0;9.7;2.7;2020-01-07
56186;1.0;;;;11.0;;2020-01-07
56257;1.0;;;;;;2020-01-07
56004;5.8;;;0.0;11.1;;2020-01-07
56243;4.6;;6.8;0.0;10.8;2.8;2020-01-07
56069;1.8;;;0.0;10.3;7.5;2020-01-07
56009;0.8;;;0.0;11.8;6.8;2020-01-07
56031;9.8;;;0.0;10.4;;2020-01-07
56081;7.0;;;;9.2;;2020-01-07
56144;1.5;;7.3;;10.3;;2020-01-07
56165;0.4;;4.2;0.0;10.5;3.0;2020-01-07
56003;4.0;;;;;;2020-01-07
56105;5.1;;;;9.5;;2020-01-07
56007;4.2;;;0.0;11.1;;2020-01-07
56199;4.2;;;;;;2020-01-07
56031;5.8;;;0.0;11.7;;2020-01-08
56003;1.9;;;;;;2020-01-08
56124;5.0;;;;;;2020-01-08
56009;0.8;;;0.0;12.1;6.6;2020-01-08
56106;2.2;;;;;;2020-01-08
56144;5.0;;10.6;;11.5;;2020-01-08
56257;2.6;;;;;;2020-01-08
56240;1.8;;;0.0;11.6;3.8;2020-01-08
56007;2.0;;;0.0;12.4;;2020-01-08
56081;13.0;;;;11.2;;2020-01-08
56199;11.2;;;;;;2020-01-08
56186;0.7;;;;11.8;;2020-01-08
56004;6.2;;;0.0;12.0;;2020-01-08
56163;10.0;;;;;;2020-01-08
56017;4.4;;;0.0;11.9;3.4;2020-01-08
56243;3.0;;10.8;0.0;11.8;3.3;2020-01-08
56159;4.8;;;0.0;11.9;3.7;2020-01-08
56165;1.0;;10.8;0.0;12.3;3.5;2020-01-08
56105;7.5;;;;12.0;;2020-01-08
56069;0.6;;;0.0;11.9;6.6;2020-01-08
56007;4.2;;;0.0;11.8;;2020-01-09
56105;13.7;;;;10.8;;2020-01-09
56106;7.2;;;;;;2020-01-09
56186;3.1;;;;11.4;;2020-01-09
56199;9.3;;;;;;2020-01-09
56004;4.2;;;0.0;11.7;;2020-01-09
56017;10.0;;;0.0;10.9;5.7;2020-01-09
56159;3.8;;;0.0;11.5;6.4;2020-01-09
56144;12.5;;7.3;;10.5;;2020-01-09
56003;4.0;;;;;;2020-01-09
56031;12.9;;;0.0;10.8;;2020-01-09
56165;6.2;;7.7;0.0;11.6;6.7;2020-01-09
56081;16.9;;;;9.7;;2020-01-09
56243;3.4;;8.9;0.0;12.0;6.2;2020-01-09
56009;1.6;;;0.0;11.5;13.1;2020-01-09
56163;15.7;;;;;;2020-01-09
56240;2.4;;;0.0;11.6;7.1;2020-01-09
56257;7.6;;;;;;2020-01-09
56069;7.6;;;0.0;11.0;12.7;2020-01-09
56124;8.8;;;;;;2020-01-09
56031;0.0;;;0.0;8.0;;2020-01-10
56199;0.1;;;;;;2020-01-10
56106;0.1;;;;;;2020-01-10
56007;0.2;;;0.0;8.6;;2020-01-10
56105;0.0;;;;7.3;;2020-01-10
56163;0.2;;;;;;2020-01-10
56186;0.0;;;;9.6;;2020-01-10
56243;0.0;;0.2;0.0;8.6;2.1;2020-01-10
56257;0.0;;;;;;2020-01-10
56144;0.0;;3.2;;7.9;;2020-01-10
56003;0.0;;;;;;2020-01-10
56017;0.2;;;0.0;8.3;1.7;2020-01-10
56159;0.0;;;0.0;7.3;2.1;2020-01-10
56009;0.0;;;0.0;9.8;5.9;2020-01-10
56165;0.0;;-0.8;0.0;8.7;2.0;2020-01-10
56081;0.0;;;;8.2;;2020-01-10
56069;0.0;;;0.0;10.1;5.9;2020-01-10
56004;0.0;;;0.0;7.3;;2020-01-10
56240;0.0;;;0.0;8.4;2.1;2020-01-10
56124;0.0;;;;;;2020-01-10
56165;0.0;;-2.5;0.0;6.7;3.4;2020-01-11
56009;0.0;;;0.0;10.2;7.3;2020-01-11
56144;0.5;;0.9;;6.9;;2020-01-11
56105;2.4;;;;6.5;;2020-01-11
56004;0.6;;;0.0;6.6;;2020-01-11
56017;0.8;;;0.0;6.9;2.5;2020-01-11
56106;1.3;;;;;;2020-01-11
56159;0.0;;;0.0;5.6;2.8;2020-01-11
56243;1.6;;-0.4;0.0;7.1;2.9;2020-01-11
56031;2.6;;;0.0;6.9;;2020-01-11
56069;0.2;;;0.0;8.9;7.3;2020-01-11
56199;1.8;;;;;;2020-01-11
56186;0.1;;;;9.8;;2020-01-11
56124;1.7;;;;;;2020-01-11
56081;2.7;;;;6.9;;2020-01-11
56163;1.5;;;;;;2020-01-11
56240;0.4;;;0.0;8.1;3.4;2020-01-11
56007;1.2;;;0.0;7.9;;2020-01-11
56257;0.0;;;;;;2020-01-11
56003;1.7;;;;;;2020-01-11
56243;2.0;;4.7;0.0;11.7;3.0;2020-01-12
56240;1.4;;;0.0;10.8;3.4;2020-01-12
56069;0.4;;;0.0;11.2;6.9;2020-01-12
56081;0.9;;;;9.6;;2020-01-12
56199;1.8;;;;;;2020-01-12
56004;3.2;;;0.0;10.0;;2020-01-12
56105;0.7;;;;9.5;;2020-01-12
