code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
72039;4.7;;;;;;2020-01-01
72189;1.7;;;;4.3;;2020-01-01
72182;3.7;;;;;;2020-01-01
72181;4.4;328.0;1.5;0.0;5.3;1.6;2020-01-01
72180;6.3;;;;;;2020-01-01
72175;3.6;;2.1;0.0;5.5;2.3;2020-01-01
72168;5.8;;;;;;2020-01-01
72143;3.1;;;;;;2020-01-01
72377;4.4;;;;;;2020-01-01
72137;2.8;;;;4.8;;2020-01-01
72093;5.3;;;;4.0;;2020-01-01
72042;3.0;;;;;;2020-01-01
72357;4.7;;;;5.5;;2020-01-01
72180;1.6;;;;;;2020-01-02
72168;0.6;;;;;;2020-01-02
72143;0.8;;;;;;2020-01-02
72182;0.2;;;;;;2020-01-02
72377;1.3;;;;;;2020-01-02
72357;0.5;;;;9.5;;2020-01-02
72175;0.2;;7.3;0.0;9.0;3.1;2020-01-02
72042;1.0;;;;;;2020-01-02
72189;0.3;;;;8.4;;2020-01-02
72181;0.4;80.0;7.3;0.0;9.1;2.4;2020-01-02
72093;4.0;;;;6.5;;2020-01-02
72039;0.7;;;;;;2020-01-02
72137;0.7;;;;7.0;;2020-01-02
72093;0.5;;;;9.3;;2020-01-03
72168;0.5;;;;;;2020-01-03
72175;1.0;;8.0;0.0;10.3;4.6;2020-01-03
72189;1.6;;;;10.5;;2020-01-03
72182;0.0;;;;;;2020-01-03
72180;1.7;;;;;;2020-01-03
72143;0.5;;;;;;2020-01-03
72042;0.4;;;;;;2020-01-03
72377;1.3;;;;;;2020-01-03
72039;0.0;;;;;;2020-01-03
72137;0.3;;;;9.8;;2020-01-03
72181;0.2;38.0;8.6;0.0;10.6;3.7;2020-01-03
72357;1.9;;;;9.5;;2020-01-03
72093;0.3;;;;3.3;;2020-01-04
72039;0.0;;;;;;2020-01-04
72182;0.0;;;;;;2020-01-04
72180;0.0;;;;;;2020-01-04
72189;0.1;;;;4.8;;2020-01-04
72175;0.0;;-0.4;0.0;5.0;1.7;2020-01-04
72181;0.0;0.0;-2.2;196.0;4.6;0.9;2020-01-04
72168;0.2;;;;;;2020-01-04
72143;0.2;;;;;;2020-01-04
72042;0.0;;;;;;2020-01-04
72377;0.2;;;;;;2020-01-04
72137;0.2;;;;3.8;;2020-01-04
72357;0.0;;;;4.3;;2020-01-04
72175;0.0;;4.8;0.0;7.1;2.1;2020-01-05
72180;0.0;;;;;;2020-01-05
72093;0.0;;;;6.8;;2020-01-05
