code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
74001;0.0;;;;;;2020-01-01
74034;0.0;;;;;;2020-01-01
74016;0.0;;;638.0;0.3;;2020-01-01
74136;0.0;;;;4.6;;2020-01-01
74143;0.0;;;1440.0;-2.7;;2020-01-01
74014;0.0;;;0.0;6.5;;2020-01-01
74173;0.0;;;1061.0;1.9;;2020-01-01
74014;0.0;;;;4.4;;2020-01-01
74191;0.0;;;0.0;7.0;2.1;2020-01-01
74191;0.0;;;689.0;2.1;;2020-01-01
74211;0.0;;;1440.0;-1.8;;2020-01-01
74221;0.0;;;;;;2020-01-01
74014;0.0;;;0.0;4.7;;2020-01-01
74256;0.0;;;1440.0;-1.4;;2020-01-01
74258;0.0;;;1256.0;-1.0;;2020-01-01
74266;0.0;;;1239.0;1.1;;2020-01-01
74014;0.0;;;3.0;4.9;;2020-01-01
74280;0.0;;;1115.0;-1.0;;2020-01-01
74037;0.0;;;;;;2020-01-01
74136;0.0;;;0.0;5.0;1.0;2020-01-01
74136;0.0;;;0.0;5.1;;2020-01-01
74135;0.0;;;959.0;-0.2;0.7;2020-01-01
74056;;;;;2.2;1.8;2020-01-01
74056;0.0;;;0.0;5.8;3.5;2020-01-01
74056;0.0;;;0.0;3.9;;2020-01-01
74056;;;;266.0;3.9;;2020-01-01
74056;0.0;;;27.0;2.7;;2020-01-01
74063;0.0;;;;;;2020-01-01
74056;0.0;;;1228.0;-1.4;0.2;2020-01-01
74063;0.0;;;0.0;6.3;;2020-01-01
74286;0.0;;;1440.0;-3.5;;2020-01-01
74081;0.0;;;;;;2020-01-01
74085;;;;0.0;6.5;;2020-01-01
74087;0.0;;;1110.0;-0.2;;2020-01-01
74045;0.0;;;27.0;5.1;;2020-01-01
74105;0.0;;;0.0;1.5;0.5;2020-01-01
74133;0.0;;;0.0;1.6;;2020-01-01
74134;0.0;;;951.0;3.3;;2020-01-01
74042;0.0;;;1440.0;-0.8;0.8;2020-01-01
74134;0.0;;;;6.5;;2020-01-01
74085;0.0;;;60.0;5.1;;2020-01-01
74286;0.0;;;;-3.5;;2020-01-01
74056;;;;1440.0;-6.1;2.6;2020-01-01
74056;0.0;;;784.0;0.3;;2020-01-02
74056;0.0;;;307.0;2.5;;2020-01-02
74014;0.0;;;0.0;4.2;;2020-01-02
74014;0.0;;;;4.4;;2020-01-02
74016;0.0;;;910.0;-0.4;;2020-01-02
74136;0.0;;;;;;2020-01-02
74056;;;;1440.0;-10.6;6.6;2020-01-02
74133;0.0;;;1068.0;0.8;;2020-01-02
74087;0.0;;;1176.0;-0.4;;2020-01-02
74221;0.0;;;;;;2020-01-02
74063;0.0;;;;;;2020-01-02
74136;0.0;;;0.0;3.6;1.1;2020-01-02
74143;0.0;;;1440.0;-3.4;;2020-01-02
74136;0.0;;;0.0;3.2;;2020-01-02
74105;0.0;;;501.0;1.1;1.0;2020-01-02
74085;;;;0.0;4.1;;2020-01-02
74256;0.0;;;1185.0;0.6;;2020-01-02
74056;0.0;;;1245.0;-1.2;0.5;2020-01-02
74045;0.0;;;0.0;4.0;;2020-01-02
74056;;;;;0.6;5.9;2020-01-02
74001;0.0;;;;;;2020-01-02
74286;0.0;;;;-3.4;;2020-01-02
74211;0.4;;;702.0;-0.6;;2020-01-02
74063;0.0;;;0.0;4.2;;2020-01-02
74258;0.0;;;986.0;0.6;;2020-01-02
74134;0.0;;;;4.2;;2020-01-02
74135;0.0;;;1157.0;-0.4;0.5;2020-01-02
74056;0.0;;;4.0;3.5;2.6;2020-01-02
74056;;;;769.0;1.2;;2020-01-02
74014;0.3;;;0.0;4.4;;2020-01-02
74034;0.0;;;;;;2020-01-02
74085;0.0;;;40.0;4.3;;2020-01-02
74014;0.0;;;0.0;3.3;;2020-01-02
74266;0.2;;;933.0;1.8;;2020-01-02
74037;0.0;;;;;;2020-01-02
74081;0.0;;;;;;2020-01-02
74173;0.0;;;1077.0;1.3;;2020-01-02
74286;0.0;;;1440.0;-3.4;;2020-01-02
74280;0.0;;;854.0;0.2;;2020-01-02
74042;0.0;;;1302.0;0.3;0.8;2020-01-02
