code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
52023;0.0;;;1000.0;-1.8;;2020-01-01
52114;0.4;;;706.0;-1.9;;2020-01-01
52123;1.0;;;596.0;0.7;;2020-01-01
52131;0.0;;;1383.0;-1.4;;2020-01-01
52197;0.0;;;1440.0;-2.4;;2020-01-01
52269;0.0;;-6.2;1316.0;-2.5;1.8;2020-01-01
52074;0.0;;;1440.0;-3.0;;2020-01-01
52294;1.5;;;;;;2020-01-01
52529;0.0;;;;;;2020-01-01
52332;0.0;;;1440.0;-3.0;;2020-01-01
52348;0.0;;;1440.0;-3.0;;2020-01-01
52428;0.7;;;;;;2020-01-01
52443;0.2;;;645.0;-1.1;;2020-01-01
52456;0.2;;;;;;2020-01-01
52448;0.0;;-4.0;557.0;0.9;2.1;2020-01-01
52450;0.2;;;655.0;-1.9;;2020-01-01
52108;0.3;;;;;;2020-01-01
52074;0.2;;;514.0;1.3;;2020-01-02
52428;0.5;;;;;;2020-01-02
52023;0.2;;;446.0;1.4;;2020-01-02
52114;0.2;;;0.0;3.9;;2020-01-02
52529;0.0;;;;;;2020-01-02
52294;0.3;;;;;;2020-01-02
52197;0.2;;;662.0;0.9;;2020-01-02
52123;1.0;;;0.0;3.6;;2020-01-02
52332;0.6;;;643.0;0.9;;2020-01-02
52443;0.2;;;0.0;3.1;;2020-01-02
52269;0.0;1.0;-1.1;627.0;0.8;1.7;2020-01-02
52456;0.4;;;;;;2020-01-02
52448;0.4;92.0;1.2;0.0;4.5;2.9;2020-01-02
52348;0.2;;;585.0;1.2;;2020-01-02
52108;0.0;;;;;;2020-01-02
52131;0.2;;;132.0;2.6;;2020-01-02
52450;0.0;;;0.0;2.5;;2020-01-02
52348;5.0;;;0.0;4.1;;2020-01-03
52456;4.4;;;;;;2020-01-03
52197;1.6;;;0.0;3.7;;2020-01-03
52428;5.5;;;;;;2020-01-03
52529;3.8;;;;;;2020-01-03
52114;2.2;;;0.0;5.7;;2020-01-03
52294;1.9;;;;;;2020-01-03
52131;3.6;;;0.0;5.6;;2020-01-03
52074;2.6;;;0.0;4.4;;2020-01-03
52108;4.5;;;;;;2020-01-03
52023;3.6;;;45.0;4.1;;2020-01-03
52332;2.6;;;0.0;4.4;;2020-01-03
52123;4.2;;;0.0;7.1;;2020-01-03
52443;6.6;;;0.0;6.3;;2020-01-03
52448;1.6;321.0;5.9;0.0;8.1;5.1;2020-01-03
52450;2.2;;;0.0;5.2;;2020-01-03
52269;3.6;472.0;-0.1;0.0;3.8;3.3;2020-01-03
52123;0.0;;;0.0;5.5;;2020-01-04
52456;0.0;;;;;;2020-01-04
52448;0.0;3.0;-0.7;0.0;4.6;1.9;2020-01-04
52197;0.0;;;0.0;4.1;;2020-01-04
52529;0.0;;;;;;2020-01-04
52450;0.4;;;0.0;4.0;;2020-01-04
52114;0.2;;;0.0;5.9;;2020-01-04
52428;0.9;;;;;;2020-01-04
52294;0.0;;;;;;2020-01-04
52108;1.0;;;;;;2020-01-04
52269;0.6;125.0;-1.6;0.0;3.8;2.1;2020-01-04
52074;0.0;;;0.0;3.9;;2020-01-04
52332;0.0;;;0.0;3.9;;2020-01-04
52023;0.0;;;0.0;4.0;;2020-01-04
52348;0.6;;;0.0;3.5;;2020-01-04
52443;0.0;;;0.0;5.1;;2020-01-04
