code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
29021;;;;;;2.0;2020-01-01
29163;0.8;;7.4;0.0;9.6;1.2;2020-01-01
29190;;;;;;3.1;2020-01-01
29158;0.0;;;;;4.1;2020-01-01
29191;0.7;;;;;;2020-01-01
29214;0.0;;;0.0;11.2;2.7;2020-01-01
29155;0.0;;;0.0;10.3;3.5;2020-01-01
29249;1.0;;7.4;0.0;8.7;1.6;2020-01-01
29120;0.6;27.0;;0.0;10.0;1.8;2020-01-01
29277;0.4;;;0.0;9.7;;2020-01-01
29075;0.4;41.0;5.8;0.0;9.4;1.6;2020-01-01
29293;0.4;;;0.0;11.3;1.3;2020-01-01
29058;;;;;;1.9;2020-01-01
29024;0.7;;;;9.3;;2020-01-01
29178;0.8;;;0.0;10.2;1.3;2020-01-01
29058;;;;;;8.1;2020-01-02
29075;2.0;142.0;8.1;0.0;10.4;7.6;2020-01-02
29155;0.4;;;0.0;10.8;10.4;2020-01-02
29214;0.4;;;0.0;11.5;8.2;2020-01-02
29024;1.1;;;;9.8;;2020-01-02
29249;1.8;;6.9;0.0;8.9;5.7;2020-01-02
29158;;;;;;9.0;2020-01-02
29178;1.2;;;0.0;10.9;6.6;2020-01-02
29191;0.7;;;;;;2020-01-02
29120;1.6;134.0;;0.0;10.5;6.0;2020-01-02
29293;0.6;;;0.0;10.9;4.2;2020-01-02
29163;1.0;;7.4;0.0;9.9;4.8;2020-01-02
29190;;;;;;10.5;2020-01-02
29277;2.6;;;0.0;9.9;;2020-01-02
29021;;;;;;5.3;2020-01-02
29277;2.2;;;0.0;7.7;;2020-01-03
29120;1.2;56.0;;0.0;9.2;5.1;2020-01-03
29024;0.8;;;;10.0;;2020-01-03
29075;1.2;111.0;4.4;0.0;8.8;4.8;2020-01-03
29178;0.2;;;0.0;9.7;5.8;2020-01-03
29293;0.4;;;0.0;10.3;3.8;2020-01-03
29249;1.2;;5.5;0.0;7.9;5.2;2020-01-03
29058;;;;;;4.7;2020-01-03
29155;0.2;;;0.0;10.0;9.2;2020-01-03
29163;2.2;;4.9;0.0;8.3;4.1;2020-01-03
29021;;;;;;7.5;2020-01-03
29190;;;;;;9.0;2020-01-03
29214;0.2;;;0.0;9.9;6.1;2020-01-03
29191;1.0;;;;;;2020-01-03
29158;;;;;;7.6;2020-01-03
29214;0.0;;;0.0;6.7;1.4;2020-01-04
29058;;;;;;1.7;2020-01-04
29024;0.1;;;;4.5;;2020-01-04
29249;0.0;;0.3;0.0;5.6;1.7;2020-01-04
29021;;;;;;3.1;2020-01-04
29293;0.0;;;0.0;5.8;1.0;2020-01-04
29277;0.0;;;0.0;5.2;;2020-01-04
29191;0.0;;;;;;2020-01-04
29178;0.0;;;0.0;8.4;1.7;2020-01-04
29158;;;;;;1.8;2020-01-04
29155;0.0;;;0.0;9.1;3.0;2020-01-04
29120;0.0;0.0;;0.0;6.4;1.2;2020-01-04
29190;;;;;;3.0;2020-01-04
29163;0.0;;-0.8;0.0;5.7;1.3;2020-01-04
29075;0.0;0.0;-2.1;0.0;5.6;1.4;2020-01-04
29277;0.0;;;0.0;6.2;;2020-01-05
29024;0.1;;;;5.0;;2020-01-05
29249;0.0;;2.9;0.0;5.1;2.7;2020-01-05
29163;0.0;;3.3;0.0;6.2;1.8;2020-01-05
29155;0.0;;;0.0;9.2;6.0;2020-01-05
29214;0.0;;;0.0;8.6;3.0;2020-01-05
29075;0.0;0.0;5.3;0.0;7.2;3.2;2020-01-05
29191;0.0;;;;;;2020-01-05
29190;;;;;;7.3;2020-01-05
29058;;;;;;4.6;2020-01-05
29021;;;;;;3.0;2020-01-05
29178;0.0;;;0.0;8.5;2.7;2020-01-05
29158;;;;;;6.3;2020-01-05
29293;0.0;;;0.0;6.7;2.2;2020-01-05
29120;0.0;0.0;;0.0;7.7;2.7;2020-01-05
29277;4.0;;;0.0;7.2;;2020-01-06
29214;0.0;;;0.0;8.5;5.8;2020-01-06
29155;0.6;;;0.0;10.0;9.9;2020-01-06
29163;1.8;;-0.3;0.0;6.9;3.9;2020-01-06
29293;1.2;;;0.0;7.3;3.0;2020-01-06
29178;2.2;;;0.0;8.7;5.0;2020-01-06
29120;2.6;160.0;;0.0;7.6;4.8;2020-01-06
29158;;;;;;8.2;2020-01-06
29190;;;;;;9.4;2020-01-06
29191;1.4;;;;;;2020-01-06
29058;;;;;;5.8;2020-01-06
29021;;;;;;4.8;2020-01-06
29024;1.8;;;;6.8;;2020-01-06
29249;1.2;;1.1;0.0;5.6;5.1;2020-01-06
29075;3.0;226.0;0.6;0.0;7.3;5.8;2020-01-06
29191;0.5;;;;;;2020-01-07
29155;0.0;;;0.0;10.8;9.3;2020-01-07
29249;6.8;;5.5;0.0;8.7;4.7;2020-01-07
29021;;;;;;5.0;2020-01-07
29163;2.0;;2.5;0.0;9.7;5.5;2020-01-07
29190;;;;;;9.2;2020-01-07
29178;2.0;;;0.0;10.4;6.5;2020-01-07
29158;;;;;;7.7;2020-01-07
29214;0.4;;;0.0;9.4;6.0;2020-01-07
29277;2.0;;;0.0;9.2;;2020-01-07
29075;3.4;984.0;-0.3;0.0;8.5;7.1;2020-01-07
29024;2.6;;;;9.0;;2020-01-07
29120;0.8;781.0;;0.0;10.2;6.0;2020-01-07
29058;;;;;;5.6;2020-01-07
29293;3.8;;;0.0;9.3;3.2;2020-01-07
29214;2.4;;;0.0;11.7;5.9;2020-01-08
29163;6.4;;10.3;0.0;11.7;;2020-01-08
29075;14.0;833.0;11.0;0.0;11.5;6.1;2020-01-08
29178;6.0;;;0.0;11.9;5.5;2020-01-08
29155;2.4;;;0.0;11.9;8.4;2020-01-08
29277;7.6;;;0.0;11.6;;2020-01-08
29293;1.8;;;0.0;11.6;3.4;2020-01-08
29190;;;;;;8.4;2020-01-08
29158;;;;;;7.1;2020-01-08
29058;;;;;;6.1;2020-01-08
29120;8.5;741.0;;0.0;11.7;5.2;2020-01-08
29249;8.4;;10.2;0.0;10.8;5.0;2020-01-08
29024;8.2;;;;12.0;;2020-01-08
29191;5.7;;;;;;2020-01-08
29021;;;;;;5.1;2020-01-08
29249;7.6;;7.2;0.0;9.3;8.0;2020-01-09
29155;2.8;;;0.0;10.0;12.9;2020-01-09
29024;5.2;;;;10.8;;2020-01-09
29058;;;;;;10.9;2020-01-09
29163;13.0;;6.9;0.0;10.3;6.4;2020-01-09
29293;4.2;;;0.0;11.0;6.6;2020-01-09
29075;15.7;471.0;6.7;0.0;10.1;8.6;2020-01-09
29021;;;;;;8.1;2020-01-09
29190;;;;;;13.5;2020-01-09
29214;1.8;;;0.0;11.2;12.1;2020-01-09
29120;9.2;341.0;;0.0;10.6;8.2;2020-01-09
29178;9.4;;;0.0;10.6;8.2;2020-01-09
29158;;;;;;14.3;2020-01-09
29277;6.2;;;0.0;10.4;;2020-01-09
29191;12.8;;;;;;2020-01-09
29021;;;;;;7.7;2020-01-10
29249;0.0;;3.3;0.0;7.4;4.6;2020-01-10
29214;0.0;;;0.0;9.8;5.2;2020-01-10
29075;0.0;5.0;-0.8;0.0;8.7;4.2;2020-01-10
29024;0.2;;;;8.0;;2020-01-10
29158;;;;;;6.7;2020-01-10
29277;0.4;;;0.0;7.5;;2020-01-10
29178;0.0;;;0.0;9.2;4.7;2020-01-10
29155;0.0;;;0.0;10.0;8.5;2020-01-10
29120;0.0;0.0;;0.0;9.0;4.1;2020-01-10
29190;;;;;;9.1;2020-01-10
29058;;;;;;2.9;2020-01-10
29163;0.2;;1.2;0.0;8.0;3.4;2020-01-10
29293;0.0;;;0.0;8.6;2.8;2020-01-10
29191;0.0;;;;;;2020-01-10
29024;2.7;;;;6.5;;2020-01-11
29158;;;;;;9.8;2020-01-11
29021;;;;;;5.9;2020-01-11
29190;;;;;;12.7;2020-01-11
29277;3.0;;;0.0;7.7;;2020-01-11
29178;1.8;;;0.0;9.4;7.2;2020-01-11
29249;2.2;;2.5;0.0;7.1;5.5;2020-01-11
29058;;;;;;9.2;2020-01-11
29214;0.2;;;0.0;9.2;8.9;2020-01-11
29191;0.7;;;;;;2020-01-11
29163;1.8;;0.7;0.0;7.4;5.2;2020-01-11
29120;1.6;;;0.0;8.9;6.9;2020-01-11
29075;3.4;130.0;-0.8;0.0;8.5;8.4;2020-01-11
29155;0.4;;;0.0;9.9;12.4;2020-01-11
29293;0.6;;;0.0;7.7;4.5;2020-01-11
29021;;;;;;5.9;2020-01-12
29277;0.2;;;0.0;9.7;;2020-01-12
