code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
54039;0.0;;;;;;2020-01-01
54322;0.0;;;437.0;0.9;;2020-01-01
54313;0.0;;;;;;2020-01-01
54273;0.2;;;;;;2020-01-01
54181;0.0;;;646.0;-0.1;;2020-01-01
54526;0.0;32.0;-6.8;1299.0;-1.5;1.8;2020-01-01
54171;0.0;;;;-0.6;2.5;2020-01-01
54582;0.0;;;499.0;0.5;3.6;2020-01-01
54113;0.0;;-7.8;;-1.0;;2020-01-01
54054;0.0;;;;;;2020-01-01
54040;0.2;;;1360.0;-1.8;;2020-01-01
54415;0.0;;;;;;2020-01-01
54040;0.8;;;462.0;2.5;;2020-01-02
54582;0.8;;;557.0;2.0;3.7;2020-01-02
54526;0.0;1.0;-1.2;170.0;1.7;2.6;2020-01-02
54322;2.6;;;437.0;2.6;;2020-01-02
54039;1.0;;;;;;2020-01-02
54181;0.6;;;629.0;1.4;;2020-01-02
54113;0.0;;-1.5;;1.1;;2020-01-02
54054;0.0;;;;;;2020-01-02
54273;0.6;;;;;;2020-01-02
54171;0.2;;;342.0;2.4;3.9;2020-01-02
54313;0.3;;;;;;2020-01-02
54415;1.4;;;;;;2020-01-02
54171;0.4;;;0.0;6.4;5.5;2020-01-03
54181;5.4;;;0.0;5.5;;2020-01-03
54273;0.6;;;;;;2020-01-03
54113;2.0;;2.5;;5.6;;2020-01-03
54322;3.6;;;0.0;6.3;;2020-01-03
54040;2.4;;;0.0;5.8;;2020-01-03
54415;2.3;;;;;;2020-01-03
54582;2.4;;;0.0;5.8;5.6;2020-01-03
54313;1.7;;;;;;2020-01-03
54054;3.0;;;;;;2020-01-03
54526;1.6;231.0;2.8;0.0;6.3;4.2;2020-01-03
54039;2.5;;;;;;2020-01-03
54040;0.2;;;0.0;3.4;;2020-01-04
54322;0.0;;;0.0;2.9;;2020-01-04
54582;0.0;;;0.0;3.0;3.4;2020-01-04
54039;0.0;;;;;;2020-01-04
54113;0.0;;-3.2;;3.8;;2020-01-04
54181;0.0;;;0.0;2.2;;2020-01-04
54526;0.0;0.0;0.3;0.0;5.2;2.5;2020-01-04
54171;0.0;;;15.0;3.4;2.5;2020-01-04
54313;0.0;;;;;;2020-01-04
54054;0.0;;;;;;2020-01-04
54273;0.0;;;;;;2020-01-04
54415;0.0;;;;;;2020-01-04
54181;0.0;;;0.0;4.3;;2020-01-05
54039;0.0;;;;;;2020-01-05
54313;0.3;;;;;;2020-01-05
54526;0.0;0.0;-4.0;360.0;3.8;0.9;2020-01-05
54040;0.0;;;547.0;3.0;;2020-01-05
54582;0.0;;;0.0;4.1;0.9;2020-01-05
54273;0.0;;;;;;2020-01-05
54054;0.0;;;;;;2020-01-05
54322;0.0;;;0.0;4.6;;2020-01-05
54113;0.0;;-4.9;;3.2;;2020-01-05
54171;0.0;;;100.0;5.4;1.1;2020-01-05
54415;0.1;;;;;;2020-01-05
54322;1.6;;;866.0;0.8;;2020-01-06
54415;0.4;;;;;;2020-01-06
54171;0.2;;;893.0;0.1;2.1;2020-01-06
54313;0.4;;;;;;2020-01-06
54054;0.2;;;;;;2020-01-06
54181;1.0;;;985.0;1.1;;2020-01-06
54273;0.2;;;;;;2020-01-06
54113;0.0;;-6.0;;0.7;;2020-01-06
54039;0.2;;;;;;2020-01-06
54582;0.6;;;679.0;1.7;2.7;2020-01-06
54526;0.0;15.0;-5.3;857.0;1.4;1.6;2020-01-06
54040;0.8;;;580.0;1.8;;2020-01-06
54526;0.0;0.0;-3.7;11.0;3.0;2.0;2020-01-07
54054;0.2;;;;;;2020-01-07
54322;1.2;;;0.0;3.2;;2020-01-07
54040;0.2;;;354.0;4.0;;2020-01-07
54181;0.6;;;0.0;2.9;;2020-01-07
54273;0.1;;;;;;2020-01-07
54582;0.6;;;0.0;2.6;3.5;2020-01-07
54171;0.0;;;0.0;2.9;3.1;2020-01-07
54039;0.0;;;;;;2020-01-07
54113;0.0;;-4.8;;2.3;;2020-01-07
54415;0.9;;;;;;2020-01-07
54313;0.0;;;;;;2020-01-07
54171;0.0;;;0.0;5.5;4.4;2020-01-08
54054;0.0;;;;;;2020-01-08
54113;0.0;;-4.0;;4.4;;2020-01-08
54039;0.3;;;;;;2020-01-08
54322;6.4;;;0.0;6.8;;2020-01-08
54526;0.0;0.0;-3.1;0.0;4.7;3.1;2020-01-08
54582;4.6;;;0.0;6.3;3.4;2020-01-08
54313;0.7;;;;;;2020-01-08
54181;5.8;;;0.0;5.6;;2020-01-08
54273;1.8;;;;;;2020-01-08
54040;0.4;;;126.0;4.6;;2020-01-08
54415;2.2;;;;;;2020-01-08
54273;2.4;;;;;;2020-01-09
54582;8.2;;;0.0;9.8;5.9;2020-01-09
54181;10.2;;;0.0;8.8;;2020-01-09
54322;7.2;;;0.0;10.5;;2020-01-09
54040;1.2;;;0.0;10.4;;2020-01-09
54113;2.0;;6.8;;8.5;;2020-01-09
54313;2.8;;;;;;2020-01-09
54039;2.0;;;;;;2020-01-09
54054;1.5;;;;;;2020-01-09
54171;0.8;;;0.0;10.2;5.8;2020-01-09
54526;2.6;298.0;7.3;0.0;9.0;3.5;2020-01-09
54415;1.0;;;;;;2020-01-09
54322;2.2;;;0.0;7.0;;2020-01-10
54040;0.6;;;0.0;7.6;;2020-01-10
54113;0.0;;5.6;;7.9;;2020-01-10
54526;0.6;102.0;6.5;0.0;8.6;4.2;2020-01-10
54582;2.2;;;0.0;6.3;4.5;2020-01-10
54171;1.2;;;0.0;7.8;4.4;2020-01-10
54039;1.5;;;;;;2020-01-10
54313;1.3;;;;;;2020-01-10
54054;2.8;;;;;;2020-01-10
54273;1.4;;;;;;2020-01-10
54181;3.4;;;0.0;6.2;;2020-01-10
54415;1.0;;;;;;2020-01-10
54415;0.0;;;;;;2020-01-11
54171;0.0;;;173.0;2.8;1.7;2020-01-11
54273;0.0;;;;;;2020-01-11
54113;0.0;;-3.7;;3.4;;2020-01-11
54181;0.0;;;0.0;2.8;;2020-01-11
54526;0.0;0.0;-3.0;120.0;3.5;1.0;2020-01-11
54322;0.2;;;53.0;3.2;;2020-01-11
54039;0.0;;;;;;2020-01-11
54040;0.2;;;35.0;5.6;;2020-01-11
54054;0.0;;;;;;2020-01-11
54582;0.0;;;64.0;3.3;2.3;2020-01-11
54313;0.0;;;;;;2020-01-11
54181;1.6;;;52.0;2.4;;2020-01-12
54039;0.0;;;;;;2020-01-12
54273;0.1;;;;;;2020-01-12
54171;0.0;;;95.0;2.5;4.4;2020-01-12
54313;0.1;;;;;;2020-01-12
54415;0.0;;;;;;2020-01-12
54113;0.0;;-4.4;;2.0;;2020-01-12
54582;1.0;;;392.0;2.1;3.9;2020-01-12
54040;0.0;;;0.0;2.6;;2020-01-12
54526;0.2;47.0;-3.7;0.0;2.4;3.6;2020-01-12
54054;0.0;;;;;;2020-01-12
54322;1.2;;;126.0;1.9;;2020-01-12
54171;0.0;;;0.0;6.4;4.5;2020-01-13
54415;0.0;;;;;;2020-01-13
54526;0.0;6.0;3.8;0.0;5.9;3.3;2020-01-13
54582;0.2;;;0.0;5.9;4.5;2020-01-13
54313;0.0;;;;;;2020-01-13
54040;0.0;;;0.0;6.5;;2020-01-13
54273;0.0;;;;;;2020-01-13
54039;0.1;;;;;;2020-01-13
54181;0.8;;;0.0;5.1;;2020-01-13
54113;0.0;;3.3;;5.1;;2020-01-13
54054;0.0;;;;;;2020-01-13
54322;0.6;;;0.0;6.6;;2020-01-13
54181;0.2;;;0.0;6.8;;2020-01-14
54526;0.0;0.0;5.0;0.0;8.8;5.6;2020-01-14
54313;0.0;;;;;;2020-01-14
54113;0.0;;3.1;;7.9;;2020-01-14
54415;0.4;;;;;;2020-01-14
54054;0.0;;;;;;2020-01-14
54582;1.2;;;0.0;7.6;7.1;2020-01-14
54040;0.0;;;0.0;7.8;;2020-01-14
54322;0.8;;;0.0;8.3;;2020-01-14
54171;0.0;;;0.0;8.1;7.4;2020-01-14
54273;0.0;;;;;;2020-01-14
54039;0.0;;;;;;2020-01-14
54313;0.0;;;;;;2020-01-15
54171;0.2;;;0.0;10.0;5.6;2020-01-15
54526;0.0;0.0;6.2;0.0;11.0;5.2;2020-01-15
54113;0.0;;3.4;;9.9;;2020-01-15
54273;0.2;;;;;;2020-01-15
54054;0.0;;;;;;2020-01-15
54322;0.6;;;0.0;9.6;;2020-01-15
54582;0.8;;;0.0;8.9;6.4;2020-01-15
54181;0.2;;;0.0;8.4;;2020-01-15
54039;0.0;;;;;;2020-01-15
54040;0.0;;;0.0;11.0;;2020-01-15
54415;0.0;;;;;;2020-01-15
54054;0.0;;;;;;2020-01-16
54415;0.0;;;;;;2020-01-16
54181;0.0;;;0.0;8.4;;2020-01-16
54313;0.0;;;;;;2020-01-16
54322;0.0;;;0.0;8.3;;2020-01-16
54039;0.0;;;;;;2020-01-16
54582;0.0;;;0.0;8.5;4.0;2020-01-16
54113;0.0;;-1.8;;9.1;;2020-01-16
54273;0.0;;;;;;2020-01-16
54040;0.0;;;0.0;10.5;;2020-01-16
54171;0.0;;;0.0;9.0;3.6;2020-01-16
54526;0.0;0.0;0.3;0.0;8.8;1.9;2020-01-16
54582;4.4;;;0.0;5.9;4.3;2020-01-17
54040;1.0;;;0.0;6.1;;2020-01-17
54181;5.0;;;0.0;5.4;;2020-01-17
54113;1.5;;-2.7;;6.9;;2020-01-17
54039;1.5;;;;;;2020-01-17
54415;1.6;;;;;;2020-01-17
54054;0.6;;;;;;2020-01-17
54171;2.6;;;0.0;6.4;4.2;2020-01-17
54313;0.6;;;;;;2020-01-17
54273;3.0;;;;;;2020-01-17
