code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
44015;2.0;;;;;;2020-01-01
44195;1.0;;;;;;2020-01-01
44020;0.6;87.0;6.8;0.0;9.3;2.6;2020-01-01
44188;4.2;;;;;;2020-01-01
44184;;;;;;3.5;2020-01-01
44180;4.5;;;;;;2020-01-01
44154;1.0;;;;;;2020-01-01
44067;0.8;;;0.0;8.8;;2020-01-01
44199;1.1;;;;7.0;;2020-01-01
44131;2.0;;;;10.0;;2020-01-01
44120;1.2;;;;;;2020-01-01
44069;0.0;;;0.0;10.1;2.1;2020-01-01
44097;0.1;;;;;;2020-01-01
44120;0.8;;;0.0;10.0;;2020-01-01
44103;0.2;11.0;7.2;0.0;10.4;2.8;2020-01-01
44113;1.5;;;;;;2020-01-01
44110;0.4;;4.6;0.0;8.1;1.7;2020-01-01
44129;2.0;;;;;;2020-01-01
44217;1.1;;;;;;2020-01-01
44109;0.6;;;0.0;9.6;;2020-01-01
44015;1.0;;;;;;2020-01-02
44103;0.8;63.0;8.2;0.0;10.6;4.4;2020-01-02
44113;1.8;;;;;;2020-01-02
44131;1.2;;;;11.0;;2020-01-02
44020;0.6;152.0;8.0;0.0;10.3;3.2;2020-01-02
44120;1.3;;;;;;2020-01-02
44069;0.0;;;0.0;10.7;4.0;2020-01-02
44110;0.4;;7.5;0.0;10.3;3.2;2020-01-02
44120;0.8;;;0.0;10.6;;2020-01-02
44180;1.6;;;;;;2020-01-02
44129;1.7;;;;;;2020-01-02
44097;0.9;;;;;;2020-01-02
44199;1.7;;;;7.3;;2020-01-02
44067;1.2;;;0.0;10.5;;2020-01-02
44154;0.9;;;;;;2020-01-02
44109;0.8;;;0.0;10.7;;2020-01-02
44184;;;;;;5.8;2020-01-02
44188;0.7;;;;;;2020-01-02
44217;1.4;;;;;;2020-01-02
44195;1.0;;;;;;2020-01-02
44113;0.2;;;;;;2020-01-03
44184;;;;;;6.6;2020-01-03
44103;0.0;32.0;8.9;0.0;11.2;5.0;2020-01-03
44109;0.2;;;0.0;11.7;;2020-01-03
44069;0.0;;;0.0;11.1;5.1;2020-01-03
44110;0.4;;8.1;0.0;11.3;4.1;2020-01-03
44199;0.9;;;;11.0;;2020-01-03
44067;0.2;;;0.0;11.0;;2020-01-03
44154;0.0;;;;;;2020-01-03
44188;0.8;;;;;;2020-01-03
44015;0.2;;;;;;2020-01-03
44120;0.5;;;;;;2020-01-03
44097;0.2;;;;;;2020-01-03
44217;0.0;;;;;;2020-01-03
44180;1.8;;;;;;2020-01-03
44020;0.6;69.0;7.1;0.0;11.0;4.1;2020-01-03
44129;0.4;;;;;;2020-01-03
44131;0.1;;;;10.0;;2020-01-03
44195;0.0;;;;;;2020-01-03
44120;0.2;;;0.0;11.2;;2020-01-03
44131;0.2;;;;5.5;;2020-01-04
44154;0.0;;;;;;2020-01-04
44109;0.0;;;0.0;7.2;;2020-01-04
44015;0.0;;;;;;2020-01-04
44180;0.2;;;;;;2020-01-04
44069;0.0;;;0.0;7.6;0.8;2020-01-04
44129;0.0;;;;;;2020-01-04
44199;0.1;;;;5.0;;2020-01-04
44067;0.2;;;59.0;5.5;;2020-01-04
44120;0.1;;;;;;2020-01-04
44217;0.0;;;;;;2020-01-04
44110;0.2;;-1.1;0.0;5.5;0.5;2020-01-04
44113;0.2;;;;;;2020-01-04
44103;0.0;0.0;-0.3;0.0;6.8;1.3;2020-01-04
44097;0.0;;;;;;2020-01-04
44188;0.3;;;;;;2020-01-04
44184;;;;;;1.4;2020-01-04
44020;0.0;0.0;-2.7;0.0;6.0;1.0;2020-01-04
44120;0.2;;;0.0;6.7;;2020-01-04
44195;0.0;;;;;;2020-01-04
44110;0.2;;-1.8;16.0;5.0;1.2;2020-01-05
44020;0.2;;-4.6;177.0;4.6;1.7;2020-01-05
44180;0.0;;;;;;2020-01-05
44188;0.4;;;;;;2020-01-05
44217;0.4;;;;;;2020-01-05
44154;0.0;;;;;;2020-01-05
44120;0.1;;;;;;2020-01-05
44199;0.0;;;;6.0;;2020-01-05
44129;0.0;;;;;;2020-01-05
44015;0.0;;;;;;2020-01-05
44109;0.2;;;0.0;5.8;;2020-01-05
44067;0.0;;;414.0;4.8;;2020-01-05
44131;0.2;;;;7.0;;2020-01-05
44195;0.0;;;;;;2020-01-05
44184;;;;;;1.9;2020-01-05
44097;0.4;;;;;;2020-01-05
44113;0.2;;;;;;2020-01-05
44120;0.2;;;264.0;4.8;;2020-01-05
44069;0.4;;;0.0;5.5;1.7;2020-01-05
