code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
91027;1.0;355.0;-4.7;385.0;2.0;1.9;2020-01-01
91405;5.5;;;;;;2020-01-01
91275;2.6;;;534.0;1.8;;2020-01-01
91549;1.3;;;;;;2020-01-01
91654;5.7;;;;;;2020-01-01
91469;5.2;;;;;;2020-01-01
91100;2.7;;;;;;2020-01-01
91069;3.2;;-4.7;420.0;2.1;;2020-01-01
91216;2.8;;;;;;2020-01-01
91184;5.0;;-5.8;357.0;1.4;1.1;2020-01-01
91679;0.8;;;;2.0;;2020-01-01
91103;2.2;;;408.0;2.1;;2020-01-01
91243;4.5;;;;2.8;;2020-01-01
91200;5.4;;-3.2;250.0;2.3;1.2;2020-01-01
91441;3.6;;;;;;2020-01-01
91441;0.8;;;;;;2020-01-02
91027;0.6;175.0;3.9;0.0;6.4;2.8;2020-01-02
91405;1.0;;;;;;2020-01-02
91275;0.6;;;0.0;6.3;;2020-01-02
91243;0.7;;;;6.8;;2020-01-02
91549;0.8;;;;;;2020-01-02
91654;1.5;;;;;;2020-01-02
91216;0.8;;;;;;2020-01-02
91469;1.2;;;;;;2020-01-02
91069;0.4;;5.0;0.0;7.1;;2020-01-02
91200;0.4;;4.7;0.0;6.9;1.7;2020-01-02
91679;0.6;;;;6.4;;2020-01-02
91100;2.4;;;;;;2020-01-02
91103;0.8;;;0.0;6.7;;2020-01-02
91184;0.6;;5.0;0.0;7.4;2.7;2020-01-02
91654;0.0;;;;;;2020-01-03
91275;1.0;;;0.0;9.0;;2020-01-03
91103;0.4;;;0.0;10.2;;2020-01-03
91100;0.4;;;;;;2020-01-03
91549;0.5;;;;;;2020-01-03
91069;1.2;;6.5;0.0;9.4;;2020-01-03
91405;0.3;;;;;;2020-01-03
91027;0.2;207.0;7.7;0.0;10.0;5.1;2020-01-03
91441;0.1;;;;;;2020-01-03
91200;0.2;;6.8;0.0;9.5;2.8;2020-01-03
91243;0.5;;;;9.6;;2020-01-03
91469;0.4;;;;;;2020-01-03
91216;0.8;;;;;;2020-01-03
91679;0.0;;;;9.3;;2020-01-03
91184;0.6;;7.0;0.0;10.0;3.7;2020-01-03
91200;0.2;;-3.4;72.0;4.2;1.5;2020-01-04
91216;0.0;;;;;;2020-01-04
91469;0.0;;;;;;2020-01-04
91441;0.0;;;;;;2020-01-04
91549;0.0;;;;;;2020-01-04
91405;0.0;;;;;;2020-01-04
91184;0.0;;-2.6;107.0;4.5;1.1;2020-01-04
91243;0.0;;;;4.6;;2020-01-04
91103;0.0;;;0.0;5.8;;2020-01-04
91027;0.0;0.0;1.2;0.0;6.3;2.9;2020-01-04
91275;0.2;;;0.0;4.6;;2020-01-04
91100;0.0;;;;;;2020-01-04
91654;0.0;;;;;;2020-01-04
91069;0.2;;-0.5;0.0;5.2;;2020-01-04
91679;0.0;;;;4.6;;2020-01-04
91441;0.2;;;;;;2020-01-05
91549;0.0;;;;;;2020-01-05
91275;0.0;;;0.0;6.7;;2020-01-05
91216;0.0;;;;;;2020-01-05
91469;0.0;;;;;;2020-01-05
91069;0.0;;3.8;0.0;6.7;;2020-01-05
91679;0.0;;;;6.7;;2020-01-05
91405;0.0;;;;;;2020-01-05
91654;0.0;;;;;;2020-01-05
91103;0.0;;;0.0;7.3;;2020-01-05
91100;0.0;;;;;;2020-01-05
91200;0.0;;4.5;0.0;6.9;0.7;2020-01-05
91027;0.0;0.0;5.6;0.0;7.5;1.5;2020-01-05
91243;0.2;;;;7.2;;2020-01-05
91184;0.0;;4.4;103.0;7.1;0.2;2020-01-05
91184;0.2;;-7.2;545.0;2.5;2.1;2020-01-06
91441;0.4;;;;;;2020-01-06
91069;0.2;;-8.4;406.0;3.3;;2020-01-06
91200;0.4;;-6.5;553.0;2.6;1.6;2020-01-06
91469;0.5;;;;;;2020-01-06
91027;0.2;132.0;-4.7;97.0;4.0;2.9;2020-01-06
91405;0.0;;;;;;2020-01-06
91679;0.6;;;;3.5;;2020-01-06
91243;0.5;;;;2.4;;2020-01-06
91216;0.8;;;;;;2020-01-06
91654;0.0;;;;;;2020-01-06
91275;0.6;;;521.0;2.8;;2020-01-06
91103;0.4;;;518.0;3.4;;2020-01-06
91549;0.8;;;;;;2020-01-06
91100;0.0;;;;;;2020-01-06
91103;0.0;;;0.0;8.0;;2020-01-07
91441;0.0;;;;;;2020-01-07
91679;0.0;;;;7.7;;2020-01-07
91549;0.0;;;;;;2020-01-07
91200;0.0;;0.6;0.0;8.0;1.6;2020-01-07
91069;0.0;;4.7;0.0;7.9;;2020-01-07
91216;0.1;;;;;;2020-01-07
91654;0.7;;;;;;2020-01-07
91469;0.0;;;;;;2020-01-07
91100;0.2;;;;;;2020-01-07
91027;0.2;105.0;3.7;0.0;8.4;3.1;2020-01-07
91243;0.0;;;;7.4;;2020-01-07
91405;0.0;;;;;;2020-01-07
91275;0.0;;;0.0;7.2;;2020-01-07
91184;0.0;;3.9;0.0;8.5;2.6;2020-01-07
91679;0.4;;;;9.9;;2020-01-08
91027;0.2;206.0;8.4;0.0;10.2;4.4;2020-01-08
91200;0.2;;8.2;0.0;10.1;2.6;2020-01-08
91100;0.0;;;;;;2020-01-08
91243;0.1;;;;9.4;;2020-01-08
91441;0.4;;;;;;2020-01-08
91654;0.5;;;;;;2020-01-08
91184;0.2;;8.4;0.0;10.1;3.5;2020-01-08
91103;0.0;;;0.0;10.2;;2020-01-08
91549;0.0;;;;;;2020-01-08
91216;0.4;;;;;;2020-01-08
91469;0.0;;;;;;2020-01-08
91069;0.4;;8.1;0.0;9.8;;2020-01-08
91405;0.0;;;;;;2020-01-08
91275;0.4;;;0.0;9.6;;2020-01-08
91549;3.5;;;;;;2020-01-09
91469;4.3;;;;;;2020-01-09
91679;4.6;;;;10.8;;2020-01-09
91069;3.2;;9.3;0.0;10.8;;2020-01-09
91654;6.0;;;;;;2020-01-09
91100;5.4;;;;;;2020-01-09
91441;5.5;;;;;;2020-01-09
91103;3.0;;;0.0;11.3;;2020-01-09
91184;3.0;;9.7;0.0;11.3;5.1;2020-01-09
91405;4.4;;;;;;2020-01-09
91216;3.8;;;;;;2020-01-09
91200;4.6;;9.8;0.0;11.0;3.2;2020-01-09
91027;3.4;956.0;10.0;0.0;11.2;6.0;2020-01-09
91243;4.3;;;;11.5;;2020-01-09
91275;5.0;;;0.0;10.4;;2020-01-09
91200;1.0;;5.4;0.0;7.8;2.2;2020-01-10
91405;0.0;;;;;;2020-01-10
91216;0.8;;;;;;2020-01-10
91549;0.3;;;;;;2020-01-10
91469;0.0;;;;;;2020-01-10
91103;0.2;;;0.0;8.3;;2020-01-10
91100;0.0;;;;;;2020-01-10
91243;0.7;;;;8.8;;2020-01-10
91184;2.6;;5.3;0.0;7.9;2.3;2020-01-10
91654;0.0;;;;;;2020-01-10
91275;0.6;;;0.0;7.2;;2020-01-10
