code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
35005;0.0;;;0.0;6.6;1.6;2020-01-01
35228;0.2;136.0;5.1;0.0;6.8;1.8;2020-01-01
35145;1.2;;;;;;2020-01-01
35126;0.0;;;;;;2020-01-01
35105;1.0;;;;;;2020-01-01
35238;0.2;;;0.0;7.1;;2020-01-01
35240;0.0;;4.5;;7.5;;2020-01-01
35057;0.0;;;0.0;9.1;0.8;2020-01-01
35042;0.7;;;;;;2020-01-01
35033;0.0;;;;;;2020-01-01
35023;0.3;;;;;;2020-01-01
35281;0.2;35.0;4.6;0.0;7.6;1.5;2020-01-01
35235;0.7;;;;;;2020-01-01
35023;1.1;;;;;;2020-01-02
35042;0.7;;;;;;2020-01-02
35057;0.0;;;0.0;10.0;2.4;2020-01-02
35105;0.7;;;;;;2020-01-02
35235;1.6;;;;;;2020-01-02
35145;1.0;;;;;;2020-01-02
35238;0.4;;;0.0;9.9;;2020-01-02
35126;0.9;;;;;;2020-01-02
35005;0.6;;;0.0;9.6;3.3;2020-01-02
35228;0.2;18.0;7.2;0.0;9.6;4.8;2020-01-02
35033;0.3;;;;;;2020-01-02
35281;0.2;131.0;7.1;0.0;9.9;3.8;2020-01-02
35240;0.5;;7.3;;9.9;;2020-01-02
35145;0.4;;;;;;2020-01-03
35105;0.5;;;;;;2020-01-03
35126;0.0;;;;;;2020-01-03
35023;1.2;;;;;;2020-01-03
35005;0.2;;;0.0;10.2;4.0;2020-01-03
35235;0.3;;;;;;2020-01-03
35057;0.4;;;0.0;10.9;3.0;2020-01-03
35281;0.6;41.0;7.5;0.0;10.7;4.3;2020-01-03
35238;0.2;;;0.0;10.4;;2020-01-03
35042;0.5;;;;;;2020-01-03
35228;0.6;134.0;7.7;0.0;9.6;5.1;2020-01-03
35033;0.4;;;;;;2020-01-03
35240;0.5;;7.4;;10.8;;2020-01-03
35235;0.0;;;;;;2020-01-04
35057;0.0;;;163.0;5.3;0.6;2020-01-04
35042;0.0;;;;;;2020-01-04
35105;0.2;;;;;;2020-01-04
35281;0.0;0.0;-1.5;0.0;5.9;1.6;2020-01-04
35126;0.0;;;;;;2020-01-04
35145;0.2;;;;;;2020-01-04
35240;0.0;;-2.7;;5.9;;2020-01-04
35033;0.0;;;;;;2020-01-04
35228;0.0;0.0;0.3;0.0;6.4;2.2;2020-01-04
35238;0.0;;;0.0;6.3;;2020-01-04
35005;0.2;;;0.0;4.9;1.2;2020-01-04
35023;0.4;;;;;;2020-01-04
35281;0.0;0.0;0.9;0.0;6.3;1.2;2020-01-05
35240;0.0;;0.2;;7.2;;2020-01-05
35126;0.0;;;;;;2020-01-05
35105;0.2;;;;;;2020-01-05
35235;0.0;;;;;;2020-01-05
35228;0.0;45.0;3.0;0.0;6.6;2.1;2020-01-05
35057;0.0;;;377.0;4.8;0.5;2020-01-05
35238;0.0;;;0.0;7.9;;2020-01-05
35005;0.0;;;0.0;6.7;1.1;2020-01-05
35033;0.0;;;;;;2020-01-05
35023;0.3;;;;;;2020-01-05
35145;0.2;;;;;;2020-01-05
35042;0.2;;;;;;2020-01-05
35228;0.2;40.0;-0.2;0.0;5.5;4.1;2020-01-06
35057;0.4;;;562.0;3.2;1.1;2020-01-06
35126;0.0;;;;;;2020-01-06
35145;0.6;;;;;;2020-01-06
35235;0.3;;;;;;2020-01-06
35005;0.2;;;7.0;4.8;2.5;2020-01-06
35033;0.0;;;;;;2020-01-06
35238;0.0;;;0.0;5.0;;2020-01-06
35240;0.5;;-4.8;;4.5;;2020-01-06
35042;0.1;;;;;;2020-01-06
35023;0.2;;;;;;2020-01-06
35105;0.1;;;;;;2020-01-06
35281;0.0;0.0;-4.3;181.0;4.2;2.6;2020-01-06
35281;0.2;96.0;4.2;0.0;9.5;3.4;2020-01-07
35240;0.0;;2.7;;9.2;;2020-01-07
35228;0.0;12.0;2.4;0.0;9.3;5.2;2020-01-07
35005;0.2;;;0.0;10.3;3.0;2020-01-07
35057;0.4;;;0.0;9.6;2.0;2020-01-07
35126;0.0;;;;;;2020-01-07
35023;0.2;;;;;;2020-01-07
35145;3.8;;;;;;2020-01-07
35105;1.4;;;;;;2020-01-07
35042;1.0;;;;;;2020-01-07
35033;1.5;;;;;;2020-01-07
35238;0.4;;;0.0;10.3;;2020-01-07
35235;0.5;;;;;;2020-01-07
35228;0.0;5.0;10.9;0.0;12.5;5.2;2020-01-08
35126;2.1;;;;;;2020-01-08
35033;6.7;;;;;;2020-01-08
35238;1.0;;;0.0;12.2;;2020-01-08
35145;8.5;;;;;;2020-01-08
35042;3.7;;;;;;2020-01-08
35281;1.0;259.0;11.0;0.0;12.4;4.2;2020-01-08
35105;5.4;;;;;;2020-01-08
35023;0.4;;;;;;2020-01-08
35240;1.5;;11.0;;12.4;;2020-01-08
35057;2.4;;;0.0;12.2;3.2;2020-01-08
35005;3.4;;;0.0;11.9;4.3;2020-01-08
35235;4.6;;;;;;2020-01-08
35105;8.2;;;;;;2020-01-09
35005;3.2;;;0.0;11.6;7.4;2020-01-09
35023;9.2;;;;;;2020-01-09
35145;4.5;;;;;;2020-01-09
35240;7.5;;8.3;;11.7;;2020-01-09
35281;8.2;512.0;9.0;0.0;11.7;7.4;2020-01-09
35126;8.2;;;;;;2020-01-09
35057;8.0;;;0.0;11.7;5.4;2020-01-09
35033;6.0;;;;;;2020-01-09
35228;4.6;454.0;7.7;0.0;11.4;7.5;2020-01-09
35042;4.9;;;;;;2020-01-09
35235;7.0;;;;;;2020-01-09
35238;8.6;;;0.0;11.7;;2020-01-09
35023;0.0;;;;;;2020-01-10
35005;0.0;;;0.0;8.4;2.5;2020-01-10
35235;0.2;;;;;;2020-01-10
35228;0.0;0.0;6.1;0.0;9.0;5.3;2020-01-10
35240;0.0;;4.2;;9.3;;2020-01-10
35105;0.0;;;;;;2020-01-10
35033;0.0;;;;;;2020-01-10
35238;0.0;;;0.0;9.6;;2020-01-10
35042;0.1;;;;;;2020-01-10
35281;0.0;;4.4;0.0;9.0;3.9;2020-01-10
35126;0.0;;;;;;2020-01-10
35145;0.1;;;;;;2020-01-10
35057;0.0;;;0.0;8.8;2.3;2020-01-10
35023;0.3;;;;;;2020-01-11
35042;0.1;;;;;;2020-01-11
35105;0.0;;;;;;2020-01-11
35281;0.0;0.0;0.3;0.0;6.7;4.0;2020-01-11
35145;0.4;;;;;;2020-01-11
35235;0.0;;;;;;2020-01-11
35057;0.2;;;3.0;5.2;1.7;2020-01-11
35240;0.5;;-1.0;;6.4;;2020-01-11
35005;0.0;;;0.0;6.4;2.9;2020-01-11
35126;0.0;;;;;;2020-01-11
35238;0.0;;;0.0;6.9;;2020-01-11
35033;0.0;;;;;;2020-01-11
35228;0.0;0.0;2.5;0.0;7.1;5.6;2020-01-11
35042;0.6;;;;;;2020-01-12
35005;0.2;;;0.0;10.1;3.8;2020-01-12
35033;0.5;;;;;;2020-01-12
35105;0.1;;;;;;2020-01-12
35281;0.0;80.0;7.4;0.0;11.3;3.9;2020-01-12
