code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
10042;0.8;;;475.0;1.0;;2020-01-01
10119;0.2;;;690.0;-0.2;;2020-01-01
10141;0.5;;-5.2;;-0.2;;2020-01-01
10099;2.2;;;622.0;0.8;;2020-01-01
10203;1.4;;;;;;2020-01-01
10261;1.0;;;;;;2020-01-01
10323;1.6;;;647.0;0.3;;2020-01-01
10350;0.6;;;557.0;1.4;2.2;2020-01-01
10070;0.4;;-5.7;531.0;-0.4;2.1;2020-01-01
10372;0.4;;;727.0;-0.3;;2020-01-01
10391;1.6;;;;;;2020-01-01
10419;0.9;;;;;;2020-01-01
10438;1.0;;-4.6;;0.0;;2020-01-01
10102;0.5;;-4.1;;-0.5;;2020-01-01
10070;0.4;;1.4;0.0;4.1;3.7;2020-01-02
10102;0.5;;1.2;;3.8;;2020-01-02
10350;0.4;;;0.0;4.9;4.2;2020-01-02
10099;0.0;;;0.0;5.3;;2020-01-02
10391;0.2;;;;;;2020-01-02
10372;0.2;;;0.0;4.7;;2020-01-02
10261;0.5;;;;;;2020-01-02
10141;0.5;;1.5;;4.1;;2020-01-02
10438;0.5;;1.5;;4.3;;2020-01-02
10203;0.0;;;;;;2020-01-02
10042;0.4;;;0.0;5.8;;2020-01-02
10119;0.6;;;0.0;3.7;;2020-01-02
10419;0.0;;;;;;2020-01-02
10323;0.8;;;0.0;5.0;;2020-01-02
10203;3.4;;;;;;2020-01-03
10372;1.6;;;0.0;8.3;;2020-01-03
10419;0.6;;;;;;2020-01-03
10119;2.6;;;0.0;6.4;;2020-01-03
10070;1.2;;4.2;0.0;7.0;5.0;2020-01-03
10350;1.4;;;0.0;7.7;5.1;2020-01-03
10099;0.8;;;0.0;8.2;;2020-01-03
10141;2.0;;3.6;;6.5;;2020-01-03
10323;0.6;;;0.0;8.8;;2020-01-03
10102;2.0;;3.8;;6.7;;2020-01-03
10391;0.7;;;;;;2020-01-03
10438;2.0;;3.8;;7.1;;2020-01-03
10042;1.6;;;0.0;8.1;;2020-01-03
10261;3.5;;;;;;2020-01-03
10042;0.0;;;0.0;4.9;;2020-01-04
10323;0.0;;;0.0;5.1;;2020-01-04
10419;0.0;;;;;;2020-01-04
10099;0.0;;;0.0;6.2;;2020-01-04
10102;0.0;;1.6;;5.4;;2020-01-04
10261;0.1;;;;;;2020-01-04
10070;0.0;;3.4;0.0;5.8;2.5;2020-01-04
10203;0.0;;;;;;2020-01-04
10391;0.0;;;;;;2020-01-04
10372;0.2;;;0.0;5.2;;2020-01-04
10350;0.0;;;0.0;5.1;2.2;2020-01-04
10141;0.0;;3.9;;6.1;;2020-01-04
10438;0.0;;3.6;;6.2;;2020-01-04
10119;0.0;;;0.0;5.5;;2020-01-04
10042;0.0;;;326.0;5.4;;2020-01-05
10261;0.0;;;;;;2020-01-05
10203;0.0;;;;;;2020-01-05
10350;0.0;;;2.0;5.7;0.5;2020-01-05
10141;0.0;;-0.8;;4.7;;2020-01-05
10119;0.0;;;0.0;4.8;;2020-01-05
10438;0.0;;-0.5;;5.4;;2020-01-05
10323;0.0;;;308.0;4.9;;2020-01-05
10391;0.4;;;;;;2020-01-05
10372;0.0;;;362.0;3.6;;2020-01-05
10099;0.0;;;297.0;5.0;;2020-01-05
10070;0.0;;-3.2;0.0;5.3;0.9;2020-01-05
10419;0.0;;;;;;2020-01-05
10102;0.0;;-0.5;;4.7;;2020-01-05
10119;0.6;;;0.0;4.7;;2020-01-06
10141;1.5;;-4.6;;4.0;;2020-01-06
10102;0.5;;-3.3;;3.8;;2020-01-06
10391;1.0;;;;;;2020-01-06
10203;0.8;;;;;;2020-01-06
10099;0.8;;;554.0;2.8;;2020-01-06
10438;1.0;;-3.8;;3.6;;2020-01-06
10372;0.2;;;568.0;2.6;;2020-01-06
10350;0.6;;;16.0;4.0;3.0;2020-01-06
10261;0.8;;;;;;2020-01-06
10042;0.4;;;544.0;2.4;;2020-01-06
10070;0.6;;-6.3;162.0;4.0;3.6;2020-01-06
10323;0.4;;;564.0;3.0;;2020-01-06
10419;0.0;;;;;;2020-01-06
10391;1.6;;;;;;2020-01-07
10099;0.0;;;0.0;7.1;;2020-01-07
10203;1.1;;;;;;2020-01-07
10323;0.0;;;0.0;6.6;;2020-01-07
10070;0.2;;3.4;0.0;6.1;3.1;2020-01-07
10372;0.6;;;0.0;6.5;;2020-01-07
10438;0.5;;1.7;;6.2;;2020-01-07
10119;0.6;;;0.0;5.7;;2020-01-07
10141;0.0;;2.5;;5.8;;2020-01-07
10261;0.8;;;;;;2020-01-07
10350;0.2;;;0.0;6.7;3.5;2020-01-07
10419;0.0;;;;;;2020-01-07
10042;0.6;;;0.0;5.2;;2020-01-07
10102;0.5;;0.1;;5.6;;2020-01-07
10323;1.8;;;0.0;9.7;;2020-01-08
10438;2.5;;6.3;;8.7;;2020-01-08
10099;1.0;;;0.0;9.6;;2020-01-08
10391;4.0;;;;;;2020-01-08
10261;1.2;;;;;;2020-01-08
10419;4.5;;;;;;2020-01-08
10102;3.0;;5.7;;8.4;;2020-01-08
10141;2.0;;6.0;;8.2;;2020-01-08
10119;2.8;;;0.0;8.1;;2020-01-08
10042;2.0;;;0.0;9.5;;2020-01-08
10372;5.0;;;0.0;9.3;;2020-01-08
10070;1.4;;6.3;0.0;8.5;4.0;2020-01-08
10350;1.0;;;0.0;8.8;4.2;2020-01-08
10203;3.0;;;;;;2020-01-08
10119;2.0;;;0.0;10.7;;2020-01-09
10323;1.8;;;0.0;11.8;;2020-01-09
10099;4.0;;;0.0;12.0;;2020-01-09
10070;2.4;;9.5;0.0;11.3;4.1;2020-01-09
