code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
39013;0.0;;;1022.0;-1.1;;2020-01-01
39198;0.3;;;;-0.3;;2020-01-01
39362;0.0;;-2.3;1010.0;-0.9;1.2;2020-01-01
39268;0.0;;;;;;2020-01-01
39235;0.0;;;;-0.8;;2020-01-01
39159;0.4;;;994.0;-0.4;;2020-01-01
39013;0.0;;;811.0;1.1;;2020-01-02
39198;0.1;;;;1.1;;2020-01-02
39362;0.0;;-0.1;478.0;1.2;1.6;2020-01-02
39159;0.2;;;297.0;1.4;;2020-01-02
39235;0.0;;;;1.0;;2020-01-02
39268;0.0;;;;;;2020-01-02
39159;2.0;;;149.0;4.5;;2020-01-03
39198;2.0;;;;4.0;;2020-01-03
39013;2.8;;;0.0;4.6;;2020-01-03
39235;2.8;;;;4.0;;2020-01-03
39268;8.7;;;;;;2020-01-03
39362;2.4;;-0.7;15.0;4.8;2.5;2020-01-03
39362;0.0;;1.3;0.0;5.4;3.0;2020-01-04
39159;0.0;;;0.0;5.1;;2020-01-04
39235;0.0;;;;5.0;;2020-01-04
39268;0.0;;;;;;2020-01-04
39013;0.2;;;0.0;4.6;;2020-01-04
39198;0.1;;;;4.5;;2020-01-04
39362;0.0;;-3.2;119.0;3.1;2.2;2020-01-05
39159;0.2;;;468.0;2.7;;2020-01-05
39013;0.0;;;106.0;3.1;;2020-01-05
39268;0.0;;;;;;2020-01-05
39235;0.0;;;;2.5;;2020-01-05
39198;0.3;;;;3.9;;2020-01-05
39235;0.8;;;;2.0;;2020-01-06
39013;0.4;;;152.0;4.1;;2020-01-06
39362;0.8;;-1.6;4.0;3.9;2.2;2020-01-06
39268;0.0;;;;;;2020-01-06
39159;1.0;;;602.0;2.3;;2020-01-06
39198;0.5;;;;0.3;;2020-01-06
39268;0.7;;;;;;2020-01-07
39235;0.2;;;;3.0;;2020-01-07
39362;0.2;;1.2;0.0;4.9;1.7;2020-01-07
39198;0.2;;;;2.5;;2020-01-07
39159;0.4;;;0.0;3.0;;2020-01-07
39013;0.0;;;0.0;5.0;;2020-01-07
39362;0.0;;1.8;0.0;6.6;2.4;2020-01-08
39198;0.5;;;;4.6;;2020-01-08
39235;1.0;;;;4.3;;2020-01-08
39013;0.2;;;0.0;6.3;;2020-01-08
39159;0.2;;;0.0;5.0;;2020-01-08
39268;0.0;;;;;;2020-01-08
39198;3.0;;;;8.4;;2020-01-09
39013;0.8;;;0.0;11.2;;2020-01-09
39235;4.1;;;;9.5;;2020-01-09
39159;3.4;;;0.0;9.5;;2020-01-09
39268;1.0;;;;;;2020-01-09
39362;2.6;;4.4;0.0;10.0;6.0;2020-01-09
39198;6.0;;;;8.6;;2020-01-10
39013;4.8;;;0.0;7.7;;2020-01-10
39235;4.1;;;;6.8;;2020-01-10
39159;3.8;;;0.0;8.3;;2020-01-10
39268;8.3;;;;;;2020-01-10
39362;6.6;;6.1;0.0;8.0;4.1;2020-01-10
39198;0.5;;;;4.2;;2020-01-11
39235;0.0;;;;4.5;;2020-01-11
39159;0.0;;;0.0;5.0;;2020-01-11
39268;0.0;;;;;;2020-01-11
39013;0.0;;;0.0;5.0;;2020-01-11
39362;0.0;;2.2;0.0;5.1;1.9;2020-01-11
39198;0.1;;;;3.9;;2020-01-12
39235;0.0;;;;2.5;;2020-01-12
39013;0.0;;;0.0;5.4;;2020-01-12
39268;0.0;;;;;;2020-01-12
39159;0.0;;;0.0;4.7;;2020-01-12
39362;0.0;;0.4;0.0;4.5;2.1;2020-01-12
39235;0.0;;;;4.8;;2020-01-13
39159;0.0;;;0.0;5.6;;2020-01-13
39268;0.0;;;;;;2020-01-13
39013;0.0;;;0.0;5.4;;2020-01-13
39198;0.2;;;;4.6;;2020-01-13
39362;0.0;;1.1;0.0;5.8;3.0;2020-01-13
39159;0.0;;;0.0;7.6;;2020-01-14
39198;0.0;;;;6.6;;2020-01-14
39362;0.0;;2.6;0.0;8.9;7.1;2020-01-14
39235;0.0;;;;6.5;;2020-01-14
39268;0.0;;;;;;2020-01-14
39013;0.0;;;0.0;9.1;;2020-01-14
39159;0.0;;;0.0;12.2;;2020-01-15
39362;0.0;;8.7;0.0;11.5;8.6;2020-01-15
39013;0.0;;;0.0;11.7;;2020-01-15
39198;0.0;;;;11.2;;2020-01-15
39235;0.0;;;;9.8;;2020-01-15
39268;0.0;;;;;;2020-01-15
39362;0.0;;3.6;0.0;10.1;3.7;2020-01-16
39198;0.0;;;;10.0;;2020-01-16
39235;0.0;;;;9.8;;2020-01-16
39013;0.0;;;0.0;9.8;;2020-01-16
39268;0.0;;;;;;2020-01-16
39159;0.0;;;0.0;9.5;;2020-01-16
39198;4.0;;;;7.9;;2020-01-17
39362;10.8;;5.6;0.0;9.0;5.0;2020-01-17
39235;4.1;;;;7.3;;2020-01-17
39013;5.4;;;0.0;9.4;;2020-01-17
39268;6.2;;;;;;2020-01-17
39159;5.6;;;0.0;9.3;;2020-01-17
39362;0.0;;0.4;0.0;5.4;2.6;2020-01-18
39268;0.0;;;;;;2020-01-18
39159;0.0;;;151.0;5.1;;2020-01-18
39198;0.0;;;;4.4;;2020-01-18
39235;0.0;;;;4.0;;2020-01-18
39013;0.0;;;0.0;4.4;;2020-01-18
39235;0.0;;;;2.0;;2020-01-19
39268;0.0;;;;;;2020-01-19
39013;0.0;;;485.0;1.5;;2020-01-19
39362;0.0;;-1.3;164.0;2.3;6.3;2020-01-19
39159;0.4;;;518.0;2.2;;2020-01-19
39198;0.3;;;;2.4;;2020-01-19
39159;0.0;;;170.0;4.1;;2020-01-20
39198;0.2;;;;3.0;;2020-01-20
39235;0.0;;;;2.3;;2020-01-20
39013;0.0;;;105.0;3.6;;2020-01-20
39362;0.0;;-0.5;153.0;3.8;5.3;2020-01-20
39268;0.0;;;;;;2020-01-20
39268;0.0;;;;;;2020-01-21
39013;0.0;;;856.0;1.5;;2020-01-21
39198;0.1;;;;1.8;;2020-01-21
39362;0.0;;-4.5;721.0;1.7;1.7;2020-01-21
39159;0.0;;;932.0;1.0;;2020-01-21
39235;0.0;;;;1.8;;2020-01-21
39013;0.0;;;826.0;1.7;;2020-01-22
39268;0.0;;;;;;2020-01-22
39198;0.1;;;;1.0;;2020-01-22
39362;0.0;;-3.9;796.0;1.8;1.5;2020-01-22
39159;0.2;;;911.0;0.6;;2020-01-22
39235;0.0;;;;0.5;;2020-01-22
39013;0.0;;;1440.0;-2.8;;2020-01-23
39268;0.0;;;;;;2020-01-23
39159;0.0;;;1440.0;-2.7;;2020-01-23
39235;0.0;;;;-0.3;;2020-01-23
39362;0.0;;-4.6;1440.0;-2.3;1.2;2020-01-23
39198;0.1;;;;-0.5;;2020-01-23
39013;0.0;;;494.0;-0.6;;2020-01-24
39235;0.3;;;;0.3;;2020-01-24
39268;0.0;;;;;;2020-01-24
39362;0.0;;-4.1;602.0;0.4;1.2;2020-01-24
39159;0.2;;;665.0;-0.2;;2020-01-24
39198;0.3;;;;-0.5;;2020-01-24
39235;0.0;;;;2.8;;2020-01-25
39268;0.0;;;;;;2020-01-25
39159;0.2;;;0.0;5.4;;2020-01-25
39362;0.0;;1.0;0.0;6.0;1.8;2020-01-25
39013;0.0;;;0.0;5.9;;2020-01-25
39198;0.1;;;;5.1;;2020-01-25
39362;3.0;;3.8;0.0;7.8;2.4;2020-01-26
39268;2.1;;;;;;2020-01-26
39013;0.6;;;0.0;7.5;;2020-01-26
39159;1.0;;;0.0;5.9;;2020-01-26
39235;0.0;;;;5.0;;2020-01-26
39198;0.5;;;;4.0;;2020-01-26
39198;14.0;;;;6.6;;2020-01-27
39013;9.6;;;0.0;8.8;;2020-01-27
39159;12.6;;;;7.9;;2020-01-27
39235;13.0;;;;5.5;;2020-01-27
39268;12.8;;;;;;2020-01-27
39362;7.8;;4.0;0.0;7.8;5.2;2020-01-27
39013;8.4;;;0.0;7.5;;2020-01-28
39362;7.6;;2.0;0.0;6.8;7.0;2020-01-28
39159;8.0;;;0.0;7.3;;2020-01-28
39235;7.6;;;;5.5;;2020-01-28
39198;9.4;;;;7.1;;2020-01-28
39268;16.0;;;;;;2020-01-28
39159;1.2;;;0.0;6.9;;2020-01-29
39198;1.4;;;;7.4;;2020-01-29
39268;2.0;;;;;;2020-01-29
39013;1.6;;;0.0;6.6;;2020-01-29
39362;1.0;;4.3;0.0;6.6;4.6;2020-01-29
39235;1.3;;;;6.0;;2020-01-29
39198;5.0;;;;5.6;;2020-01-30
39235;6.2;;;;5.5;;2020-01-30
39159;8.0;;;0.0;6.5;;2020-01-30
39362;9.8;;1.2;0.0;7.2;3.5;2020-01-30
39013;5.0;;;0.0;8.0;;2020-01-30
39268;19.7;;;;;;2020-01-30
39159;0.2;;;0.0;11.4;;2020-01-31
39235;0.0;;;;11.3;;2020-01-31
39268;0.0;;;;;;2020-01-31
39198;0.1;;;;10.6;;2020-01-31
39362;0.2;;8.6;0.0;11.7;2.6;2020-01-31
39013;0.0;;;0.0;11.7;;2020-01-31
39268;9.1;;;;;;2020-02-01
39235;4.0;;;;12.0;;2020-02-01
39198;3.0;;;;10.7;;2020-02-01
39159;2.6;;;0.0;10.7;;2020-02-01
39362;2.2;;7.2;0.0;10.8;4.4;2020-02-01
39013;1.4;;;0.0;12.1;;2020-02-01
39013;12.2;;;0.0;12.7;;2020-02-02
39362;16.4;;9.0;0.0;12.6;5.8;2020-02-02
39159;14.3;;;0.0;12.5;;2020-02-02
39268;8.9;;;;;;2020-02-02
39235;8.0;;;;12.0;;2020-02-02
39198;9.0;;;;12.0;;2020-02-02
39159;4.2;;;0.0;14.7;;2020-02-03
39235;5.7;;;;13.0;;2020-02-03
39013;5.2;;;0.0;15.0;;2020-02-03
39198;5.7;;;;13.3;;2020-02-03
39362;3.0;;11.3;0.0;14.9;5.4;2020-02-03
39268;5.1;;;;;;2020-02-03
39159;7.6;;;0.0;5.4;;2020-02-04
39362;1.8;;3.0;0.0;5.6;4.0;2020-02-04
39268;13.7;;;;;;2020-02-04
39013;4.6;;;0.0;4.6;;2020-02-04
39235;3.4;;;;5.3;;2020-02-04
39198;1.5;;;;6.1;;2020-02-04
39268;0.0;;;;;;2020-02-05
39198;0.0;;;;6.6;;2020-02-05
39013;0.0;;;3.0;5.6;;2020-02-05
39362;0.0;;3.0;0.0;6.1;3.6;2020-02-05
39235;0.0;;;;6.0;;2020-02-05
39159;0.0;;;0.0;6.6;;2020-02-05
39198;0.0;;;;6.1;;2020-02-06
39235;0.0;;;;5.0;;2020-02-06
39013;0.0;;;231.0;4.3;;2020-02-06
39268;0.0;;;;;;2020-02-06
39159;0.0;;;496.0;4.4;;2020-02-06
39362;0.0;;-2.6;300.0;4.3;2.2;2020-02-06
39198;0.1;;;;5.6;;2020-02-07
39362;0.0;;-0.7;0.0;7.3;3.3;2020-02-07
39013;0.0;;;0.0;7.0;;2020-02-07
39268;0.0;;;;;;2020-02-07
39159;0.2;;;495.0;5.9;;2020-02-07
39235;0.0;;;;6.0;;2020-02-07
39268;0.0;;;;;;2020-02-08
39159;0.0;;;59.0;6.8;;2020-02-08
39013;0.0;;;0.0;8.7;;2020-02-08
39235;0.0;;;;6.5;;2020-02-08
39198;0.1;;;;6.3;;2020-02-08
39362;0.0;;2.6;0.0;9.2;4.3;2020-02-08
39159;1.6;;;0.0;10.6;;2020-02-09
39013;0.8;;;0.0;10.8;;2020-02-09
39198;0.5;;;;7.0;;2020-02-09
39362;0.4;;5.4;0.0;10.5;9.2;2020-02-09
39268;4.6;;;;;;2020-02-09
39235;0.9;;;;9.5;;2020-02-09
39198;4.0;;;;11.7;;2020-02-10
39362;3.8;;8.9;0.0;11.6;9.9;2020-02-10
39159;6.2;;;0.0;11.9;;2020-02-10
39235;9.0;;;;11.5;;2020-02-10
39268;5.1;;;;;;2020-02-10
39013;6.0;;;0.0;11.3;;2020-02-10
39198;5.2;;;;8.5;;2020-02-11
39013;2.6;;;0.0;7.3;;2020-02-11
39159;2.6;;;0.0;8.1;;2020-02-11
39268;9.8;;;;;;2020-02-11
39235;1.8;;;;8.8;;2020-02-11
39362;2.2;;5.0;0.0;7.5;6.7;2020-02-11
39013;0.0;;;0.0;6.3;;2020-02-12
39235;0.0;;;;6.8;;2020-02-12
39362;0.0;;2.6;0.0;6.3;4.0;2020-02-12
39268;0.0;;;;;;2020-02-12
39159;0.2;;;0.0;6.7;;2020-02-12
39198;0.0;;;;6.7;;2020-02-12
39198;20.4;;;;5.0;;2020-02-13
39268;31.2;;;;;;2020-02-13
39235;21.0;;;;4.8;;2020-02-13
39159;7.7;;;0.0;6.2;;2020-02-13
39013;12.9;;;0.0;6.9;;2020-02-13
39362;8.0;;-0.4;0.0;6.8;7.1;2020-02-13
39362;0.4;;4.6;0.0;8.8;2.7;2020-02-14
39198;0.7;;;;8.5;;2020-02-14
39159;2.0;;;0.0;8.8;;2020-02-14
39013;0.8;;;0.0;8.0;;2020-02-14
39268;0.6;;;;;;2020-02-14
39235;1.0;;;;6.3;;2020-02-14
39198;0.2;;;;7.2;;2020-02-15
39268;0.0;;;;;;2020-02-15
39235;0.3;;;;7.5;;2020-02-15
39362;0.0;;0.2;0.0;8.8;3.8;2020-02-15
39159;0.2;;;108.0;7.3;;2020-02-15
39013;0.0;;;0.0;8.9;;2020-02-15
39159;0.0;;;0.0;13.4;;2020-02-16
39268;0.0;;;;;;2020-02-16
39013;0.0;;;0.0;14.1;;2020-02-16
39235;0.0;;;;12.3;;2020-02-16
39198;0.0;;;;12.0;;2020-02-16
39362;0.0;;7.1;0.0;12.8;7.7;2020-02-16
39235;10.5;;;;9.3;;2020-02-17
39268;17.8;;;;;;2020-02-17
39013;10.6;;;0.0;10.2;;2020-02-17
39362;7.6;;6.5;0.0;10.0;5.4;2020-02-17
39159;8.4;;;0.0;10.1;;2020-02-17
39198;6.8;;;;11.4;;2020-02-17
39362;2.0;;3.1;0.0;7.2;3.2;2020-02-18
39159;2.0;;;0.0;7.4;;2020-02-18
39268;1.0;;;;;;2020-02-18
39013;2.2;;;0.0;6.9;;2020-02-18
39235;1.9;;;;7.3;;2020-02-18
39198;0.9;;;;6.8;;2020-02-18
39362;4.0;;3.9;0.0;6.9;4.3;2020-02-19
39159;2.6;;;0.0;7.4;;2020-02-19
39268;7.6;;;;;;2020-02-19
39013;1.4;;;0.0;7.1;;2020-02-19
39235;1.1;;;;8.0;;2020-02-19
39198;1.4;;;;7.9;;2020-02-19
39159;0.4;;;0.0;9.2;;2020-02-20
39268;1.7;;;;;;2020-02-20
39235;0.6;;;;9.5;;2020-02-20
39362;0.0;;3.4;0.0;8.7;3.2;2020-02-20
39013;0.2;;;0.0;9.2;;2020-02-20
39198;0.6;;;;9.5;;2020-02-20
39013;0.0;;;0.0;6.3;;2020-02-21
39235;0.0;;;;6.0;;2020-02-21
39362;0.0;;0.6;0.0;6.8;2.4;2020-02-21
39159;0.0;;;74.0;6.9;;2020-02-21
39268;0.0;;;;;;2020-02-21
39198;0.0;;;;5.5;;2020-02-21
39013;0.0;;;5.0;7.2;;2020-02-22
39362;0.0;;-1.6;0.0;7.4;2.9;2020-02-22
39159;0.0;;;468.0;6.2;;2020-02-22
39198;0.2;;;;5.8;;2020-02-22
39268;0.0;;;;;;2020-02-22
39235;0.0;;;;6.3;;2020-02-22
39159;0.0;;;0.0;12.2;;2020-02-23
39268;0.0;;;;;;2020-02-23
39362;0.0;;4.3;0.0;12.6;3.4;2020-02-23
39235;0.0;;;;14.0;;2020-02-23
39198;0.0;;;;11.0;;2020-02-23
39013;0.0;;;0.0;13.3;;2020-02-23
39235;0.0;;;;13.5;;2020-02-24
39362;0.0;;8.5;0.0;13.3;3.6;2020-02-24
39013;0.0;;;0.0;13.1;;2020-02-24
39268;0.0;;;;;;2020-02-24
39159;0.0;;;0.0;13.4;;2020-02-24
39198;0.0;;;;13.3;;2020-02-24
39268;22.5;;;;;;2020-02-25
39362;8.2;;3.7;0.0;7.5;4.8;2020-02-25
39198;11.0;;;;7.9;;2020-02-25
39159;9.0;;;0.0;7.7;;2020-02-25
39235;13.0;;;;7.3;;2020-02-25
39013;13.2;;;0.0;7.8;;2020-02-25
39362;1.8;;0.1;0.0;3.7;5.1;2020-02-26
39198;2.6;;;;4.2;;2020-02-26
39268;5.4;;;;;;2020-02-26
39159;5.4;;;0.0;3.8;;2020-02-26
39235;3.0;;;;4.3;;2020-02-26
39013;0.8;;;0.0;3.6;;2020-02-26
39362;2.6;;0.6;0.0;5.3;6.3;2020-02-27
39198;2.3;;;;5.8;;2020-02-27
39159;4.8;;;0.0;5.8;;2020-02-27
39013;3.8;;;0.0;5.8;;2020-02-27
39268;4.7;;;;;;2020-02-27
39235;4.3;;;;5.0;;2020-02-27
39013;0.6;;;0.0;6.0;;2020-02-28
39268;0.0;;;;;;2020-02-28
39198;0.7;;;;5.0;;2020-02-28
39235;0.5;;;;5.5;;2020-02-28
39362;0.8;;-1.8;0.0;6.1;3.1;2020-02-28
39159;0.8;;;430.0;5.2;;2020-02-28
39268;10.9;;;;;;2020-02-29
39198;7.3;;;;8.7;;2020-02-29
39159;9.9;;;0.0;11.2;;2020-02-29
39362;10.5;;5.4;0.0;11.2;8.8;2020-02-29
39235;3.5;;;;11.3;;2020-02-29
39013;7.4;;;0.0;11.5;;2020-02-29
39159;3.0;;;0.0;10.9;;2020-03-01
39198;3.1;;;;11.2;;2020-03-01
39362;3.8;;4.8;0.0;10.0;5.6;2020-03-01
39268;4.8;;;;;;2020-03-01
39013;2.2;;;0.0;10.8;;2020-03-01
39235;2.4;;;;10.8;;2020-03-01
39362;23.0;;4.1;0.0;6.7;4.2;2020-03-02
39198;24.0;;;;5.5;;2020-03-02
39235;24.0;;;;4.3;;2020-03-02
39268;31.6;;;;;;2020-03-02
39013;23.8;;;0.0;7.1;;2020-03-02
39159;25.9;;;0.0;7.0;;2020-03-02
39159;1.0;;;0.0;5.1;;2020-03-03
39013;0.0;;;0.0;5.2;;2020-03-03
39362;1.4;;0.5;0.0;4.9;2.7;2020-03-03
39235;3.6;;;;5.3;;2020-03-03
39198;0.7;;;;4.2;;2020-03-03
39268;0.7;;;;;;2020-03-03
39159;3.8;;;0.0;6.1;;2020-03-04
39268;4.0;;;;;;2020-03-04
39013;2.4;;;0.0;5.9;;2020-03-04
39362;4.0;;-0.4;0.0;6.0;2.9;2020-03-04
39198;5.8;;;;5.5;;2020-03-04
39235;2.0;;;;6.5;;2020-03-04
39013;18.6;;;0.0;9.2;;2020-03-05
39159;21.7;;;0.0;9.1;;2020-03-05
39268;29.3;;;;;;2020-03-05
39235;20.5;;;;8.0;;2020-03-05
39362;16.2;;5.9;0.0;9.2;7.5;2020-03-05
39198;15.0;;;;8.5;;2020-03-05
39235;0.0;;;;6.8;;2020-03-06
39198;0.0;;;;6.8;;2020-03-06
39362;0.0;;3.7;0.0;6.6;3.9;2020-03-06
39013;0.0;;;;7.1;;2020-03-06
39159;0.0;;;0.0;7.6;;2020-03-06
39268;1.0;;;;;;2020-03-06
39198;0.0;;;;6.7;;2020-03-07
39159;0.0;;;0.0;6.1;;2020-03-07
39013;0.0;;;0.0;6.2;;2020-03-07
39362;0.0;;-0.7;0.0;6.2;2.0;2020-03-07
39268;0.0;;;;;;2020-03-07
39235;0.0;;;;5.5;;2020-03-07
39198;2.5;;;;7.0;;2020-03-08
39013;6.8;;;0.0;7.2;;2020-03-08
39235;3.0;;;;6.5;;2020-03-08
39268;10.4;;;;;;2020-03-08
39159;5.6;;;88.0;6.2;;2020-03-08
39362;3.8;;-0.9;0.0;6.9;3.4;2020-03-08
39362;6.2;;4.3;0.0;6.9;2.9;2020-03-09
39198;6.3;;;;8.6;;2020-03-09
39013;5.0;;;0.0;7.0;;2020-03-09
39268;12.4;;;;;;2020-03-09
39235;6.0;;;;8.3;;2020-03-09
39159;8.8;;;0.0;8.2;;2020-03-09
39198;2.9;;;;6.9;;2020-03-10
39013;6.4;;;0.0;7.7;;2020-03-10
39235;5.0;;;;7.5;;2020-03-10
39159;6.6;;;0.0;7.7;;2020-03-10
39362;7.4;;2.4;0.0;7.5;4.1;2020-03-10
39268;15.0;;;;;;2020-03-10
39013;0.0;;;0.0;13.2;;2020-03-11
39235;0.0;;;;12.8;;2020-03-11
39159;0.2;;;0.0;13.0;;2020-03-11
39268;0.9;;;;;;2020-03-11
39198;0.3;;;;12.2;;2020-03-11
39362;0.2;;8.5;0.0;13.1;2.9;2020-03-11
39362;0.0;;6.5;0.0;11.4;3.1;2020-03-12
39159;0.2;;;0.0;12.3;;2020-03-12
39198;0.1;;;;11.2;;2020-03-12
39268;0.0;;;;;;2020-03-12
39235;0.0;;;;11.5;;2020-03-12
39013;0.0;;;0.0;12.0;;2020-03-12
39235;0.0;;;;8.8;;2020-03-13
39362;0.0;;4.1;0.0;8.7;2.4;2020-03-13
39159;0.0;;;0.0;8.5;;2020-03-13
39268;0.0;;;;;;2020-03-13
39198;0.0;;;;9.3;;2020-03-13
39013;0.0;;;0.0;8.8;;2020-03-13
39198;0.0;;;;6.5;;2020-03-14
39235;0.0;;;;7.8;;2020-03-14
39362;0.0;;-0.9;0.0;7.5;2.1;2020-03-14
39159;0.0;;;0.0;7.6;;2020-03-14
39013;0.0;;;0.0;7.8;;2020-03-14
39268;0.0;;;;;;2020-03-14
39013;0.0;;;0.0;10.3;;2020-03-15
39362;0.0;;0.5;0.0;10.0;4.7;2020-03-15
39268;0.0;;;;;;2020-03-15
39235;0.0;;;;8.8;;2020-03-15
39159;0.0;;;96.0;8.6;;2020-03-15
39198;0.1;;;;8.6;;2020-03-15
39013;0.0;;;0.0;11.1;;2020-03-16
39268;0.0;;;;;;2020-03-16
39362;0.0;;6.0;0.0;11.9;3.6;2020-03-16
39159;0.0;;;0.0;12.6;;2020-03-16
39235;0.0;;;;8.3;;2020-03-16
39198;0.1;;;;10.8;;2020-03-16
39268;0.0;;;;;;2020-03-17
39235;0.0;;;;11.8;;2020-03-17
39013;0.0;;;0.0;12.1;;2020-03-17
39198;0.1;;;;12.2;;2020-03-17
39159;0.0;;;0.0;11.5;;2020-03-17
39362;0.0;;5.5;0.0;13.3;2.2;2020-03-17
39268;0.0;;;;;;2020-03-18
39198;0.1;;;;12.8;;2020-03-18
39362;0.0;;2.9;0.0;13.2;2.2;2020-03-18
39159;0.0;;;0.0;11.8;;2020-03-18
39013;0.0;;;0.0;12.7;;2020-03-18
39235;0.0;;;;12.5;;2020-03-18
39159;0.0;;;0.0;12.3;;2020-03-19
39013;0.0;;;0.0;14.1;;2020-03-19
39268;0.0;;;;;;2020-03-19
39362;0.0;;5.5;0.0;14.3;2.2;2020-03-19
39198;0.1;;;;13.2;;2020-03-19
39235;0.0;;;;13.0;;2020-03-19
39235;0.0;;;;13.5;;2020-03-20
39159;0.0;;;0.0;13.4;;2020-03-20
39013;0.0;;;0.0;14.3;;2020-03-20
39268;0.0;;;;;;2020-03-20
39362;0.0;;6.9;0.0;14.0;2.5;2020-03-20
39198;0.1;;;;13.2;;2020-03-20
39198;0.0;;;;10.3;;2020-03-21
39013;0.0;;;0.0;11.6;;2020-03-21
39159;0.2;;;0.0;10.7;;2020-03-21
39362;0.0;;4.9;0.0;12.0;3.1;2020-03-21
39235;0.0;;;;9.5;;2020-03-21
39268;0.0;;;;;;2020-03-21
39198;0.0;;;;8.8;;2020-03-22
39268;0.0;;;;;;2020-03-22
39362;0.0;;-0.2;0.0;8.8;2.7;2020-03-22
39013;0.0;;;0.0;8.1;;2020-03-22
39159;0.0;;;0.0;8.0;;2020-03-22
39235;0.0;;;;8.0;;2020-03-22
39159;0.0;;;0.0;7.1;;2020-03-23
39268;0.0;;;;;;2020-03-23
39235;0.0;;;;6.5;;2020-03-23
39198;0.0;;;;6.5;;2020-03-23
39362;0.0;;2.0;0.0;8.2;3.3;2020-03-23
39013;0.0;;;0.0;7.0;;2020-03-23
39268;0.0;;;;;;2020-03-24
39013;0.0;;;286.0;4.8;;2020-03-24
39159;0.0;;;268.0;5.3;;2020-03-24
39198;0.0;;;;6.1;;2020-03-24
39235;0.0;;;;5.3;;2020-03-24
39362;0.0;;-4.1;94.0;5.7;3.5;2020-03-24
39013;0.0;;;98.0;4.9;;2020-03-25
39235;0.0;;;;5.8;;2020-03-25
39268;0.0;;;;;;2020-03-25
39362;0.0;;-3.2;12.0;5.4;3.7;2020-03-25
39159;0.0;;;325.0;4.6;;2020-03-25
39198;0.0;;;;5.9;;2020-03-25
