code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
38005;0.0;;;;6.0;;2020-01-01
38548;0.0;;;;4.4;;2020-01-01
38375;0.0;;;;;;2020-01-01
38253;0.0;;;;0.9;;2020-01-01
38395;0.0;;;0.0;5.1;;2020-01-01
38162;0.2;;;696.0;0.2;;2020-01-01
38163;0.0;;;;;;2020-01-01
38375;;;;;-0.8;1.7;2020-01-01
38005;;;;;4.2;1.5;2020-01-01
38421;0.0;;;;0.1;;2020-01-01
38384;0.0;;-8.8;994.0;1.4;1.6;2020-01-01
38163;0.0;;;;;;2020-01-01
38375;0.0;;;;5.0;;2020-01-01
38187;;;;;6.8;1.0;2020-01-01
38207;0.0;;;952.0;3.8;;2020-01-01
38333;0.0;;;;;;2020-01-01
38548;0.0;;;874.0;2.5;0.7;2020-01-01
38215;0.0;;;;-0.3;;2020-01-01
38375;0.0;;;0.0;5.0;;2020-01-01
38034;0.4;;;863.0;-0.1;;2020-01-01
38006;0.0;;;;;;2020-01-01
38501;0.0;;;;;;2020-01-01
38504;0.0;;;1117.0;1.5;;2020-01-01
38275;0.0;;;5.0;4.0;;2020-01-01
38336;0.0;;;1232.0;-0.7;;2020-01-01
38006;0.0;;;;;;2020-01-01
38504;0.0;;;0.0;5.8;;2020-01-01
38053;0.0;;-4.2;812.0;-0.2;0.8;2020-01-01
38311;0.9;;;;;;2020-01-01
38242;0.0;;;;3.0;;2020-01-01
38289;0.0;;;;2.9;;2020-01-01
38334;0.0;;;;3.4;;2020-01-01
38395;;;;;6.8;3.1;2020-01-01
38133;0.0;;;696.0;2.2;0.8;2020-01-01
38395;0.0;;;0.0;4.3;;2020-01-02
38242;0.0;;;;4.2;;2020-01-02
38006;0.0;;;;2.9;;2020-01-02
38163;0.0;;;;;;2020-01-02
38504;0.0;;;1162.0;-0.6;;2020-01-02
38375;;;;;-3.2;2.5;2020-01-02
38548;0.0;;;803.0;3.1;1.2;2020-01-02
38207;0.0;;;848.0;5.2;;2020-01-02
38162;0.0;;;623.0;1.8;;2020-01-02
38333;0.0;;;;;;2020-01-02
38289;0.0;;;;2.8;;2020-01-02
38053;0.0;;-1.5;575.0;3.5;1.8;2020-01-02
38133;0.2;;;734.0;0.5;0.4;2020-01-02
38005;;;;;0.6;1.7;2020-01-02
38375;0.0;;;;4.5;;2020-01-02
38163;0.0;;;;;;2020-01-02
