code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
18015;4.0;;;233.0;2.9;2.2;2020-01-01
18036;3.0;;;;;;2020-01-01
18279;3.6;;;;3.7;;2020-01-01
18037;4.0;;;252.0;3.4;;2020-01-01
18047;2.8;;;200.0;2.6;;2020-01-01
18269;3.0;;;;1.8;;2020-01-01
18262;3.5;;;;;;2020-01-01
18057;3.3;;;;4.1;;2020-01-01
18083;1.6;;;;;;2020-01-01
18087;3.0;;;106.0;3.0;;2020-01-01
18092;3.2;230.0;0.2;98.0;3.1;2.1;2020-01-01
18231;2.0;;;162.0;2.6;;2020-01-01
18097;2.8;;;;;;2020-01-01
18033;3.0;265.0;0.0;91.0;3.4;2.1;2020-01-01
18103;3.7;;;;4.0;;2020-01-01
18117;4.3;;;;;;2020-01-01
18125;1.0;;;17.0;2.8;2.4;2020-01-01
18141;4.7;;;;;;2020-01-01
18159;6.0;;;;2.9;;2020-01-01
18165;4.2;;;;4.0;;2020-01-01
18172;3.0;;;;3.0;;2020-01-01
18172;3.0;;;151.0;2.8;1.3;2020-01-01
18223;6.0;;;;4.0;;2020-01-01
18175;2.5;;;;2.3;;2020-01-01
18175;2.4;;;108.0;2.8;3.2;2020-01-01
18181;1.6;;;;;;2020-01-01
18187;1.0;;;0.0;4.5;3.6;2020-01-01
18110;1.0;;;;;;2020-01-01
18023;3.3;;;;;;2020-01-01
18190;4.5;;;;;;2020-01-01
18057;0.0;;;;7.5;;2020-01-02
18262;0.7;;;;;;2020-01-02
18047;0.4;;;0.0;6.9;;2020-01-02
18083;0.1;;;;;;2020-01-02
18103;0.4;;;;8.3;;2020-01-02
18279;0.3;;;;8.7;;2020-01-02
18033;0.0;0.0;5.0;0.0;7.1;2.5;2020-01-02
18117;0.0;;;;;;2020-01-02
18231;0.4;;;0.0;6.2;;2020-01-02
18087;0.4;;;0.0;6.4;;2020-01-02
18037;1.8;;;0.0;7.9;;2020-01-02
18097;0.3;;;;;;2020-01-02
18172;0.4;;;0.0;6.7;1.2;2020-01-02
18159;0.7;;;;6.6;;2020-01-02
18181;0.1;;;;;;2020-01-02
18023;0.2;;;;;;2020-01-02
18036;1.1;;;;;;2020-01-02
18110;1.0;;;;;;2020-01-02
18190;0.0;;;;;;2020-01-02
18165;0.4;;;;6.8;;2020-01-02
18175;0.1;;;;6.4;;2020-01-02
18187;0.4;;;0.0;6.3;2.2;2020-01-02
18015;0.8;;;0.0;7.5;3.1;2020-01-02
18141;0.0;;;;;;2020-01-02
18092;0.0;15.0;4.5;0.0;6.9;2.7;2020-01-02
18172;0.8;;;;6.1;;2020-01-02
18223;1.0;;;;7.0;;2020-01-02
18269;0.0;;;;6.9;;2020-01-02
18125;0.0;;;0.0;6.9;1.9;2020-01-02
18175;0.2;;;0.0;6.4;2.8;2020-01-02
18110;1.0;;;;;;2020-01-03
18175;1.8;;;0.0;7.0;4.3;2020-01-03
18141;1.6;;;;;;2020-01-03
18097;1.9;;;;;;2020-01-03
18175;1.6;;;;7.2;;2020-01-03
18262;2.5;;;;;;2020-01-03
18231;2.2;;;0.0;5.8;;2020-01-03
18083;1.2;;;;;;2020-01-03
18057;1.1;;;;7.2;;2020-01-03
18023;1.5;;;;;;2020-01-03
18117;3.0;;;;;;2020-01-03
18103;2.3;;;;7.9;;2020-01-03
18269;3.5;;;;7.2;;2020-01-03
18190;1.7;;;;;;2020-01-03
18223;4.0;;;;7.5;;2020-01-03
18159;2.0;;;;6.5;;2020-01-03
18092;1.8;233.0;1.0;0.0;7.7;4.5;2020-01-03
18033;1.8;228.0;1.6;0.0;7.4;4.2;2020-01-03
18279;1.5;;;;7.5;;2020-01-03
18036;1.7;;;;;;2020-01-03
18087;1.6;;;0.0;6.4;;2020-01-03
18172;1.0;;;;5.7;;2020-01-03
18181;1.9;;;;;;2020-01-03
18037;2.0;;;0.0;8.0;;2020-01-03
18172;1.2;;;0.0;6.0;2.4;2020-01-03
18125;0.8;;;0.0;7.8;3.0;2020-01-03
18165;2.5;;;;7.2;;2020-01-03
18015;2.2;;;0.0;8.1;4.1;2020-01-03
18047;2.2;;;0.0;6.1;;2020-01-03
18187;2.6;;;0.0;5.4;4.5;2020-01-03
18036;0.0;;;;;;2020-01-04
18262;0.0;;;;;;2020-01-04
18125;0.0;;;0.0;6.5;1.9;2020-01-04
