code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
25056;0.0;;-4.0;825.0;-0.8;0.5;2020-01-01
25127;0.0;;;;1.0;;2020-01-01
25223;0.0;;;1331.0;-2.1;0.6;2020-01-01
25372;0.0;;;;-0.5;;2020-01-01
25187;0.2;;;;;;2020-01-01
25187;0.1;;;;;;2020-01-02
25127;0.0;;;;1.5;;2020-01-02
25372;0.0;;;;2.3;;2020-01-02
25056;0.0;;-0.4;440.0;2.7;0.4;2020-01-02
25223;0.0;;;524.0;1.7;1.3;2020-01-02
25187;4.2;;;;;;2020-01-03
25127;4.0;;;;3.5;;2020-01-03
25223;6.0;;;0.0;5.5;2.8;2020-01-03
25372;3.9;;;;4.7;;2020-01-03
25056;3.0;;-4.1;84.0;4.3;2.1;2020-01-03
25127;3.4;;;;1.5;;2020-01-04
25372;0.0;;;;6.6;;2020-01-04
25056;0.0;;-1.5;0.0;4.9;1.0;2020-01-04
25187;0.1;;;;;;2020-01-04
25223;1.0;;;250.0;3.1;1.2;2020-01-04
25223;0.0;;;996.0;1.4;0.7;2020-01-05
25056;0.0;;-4.9;250.0;2.7;0.7;2020-01-05
25372;0.0;;;;2.9;;2020-01-05
25127;0.0;;;;-0.5;;2020-01-05
25187;0.2;;;;;;2020-01-05
25187;0.5;;;;;;2020-01-06
25056;0.6;;-6.7;549.0;2.9;0.3;2020-01-06
25223;0.0;;;539.0;3.5;1.3;2020-01-06
25372;1.9;;;;1.9;;2020-01-06
25127;0.0;;;;4.0;;2020-01-06
25187;0.3;;;;;;2020-01-07
25223;0.0;;;58.0;5.3;1.2;2020-01-07
25372;0.7;;;;1.5;;2020-01-07
25056;0.6;;-4.5;0.0;3.2;0.5;2020-01-07
25127;0.3;;;;1.5;;2020-01-07
25223;0.0;;;354.0;4.4;1.1;2020-01-08
25372;0.3;;;;3.9;;2020-01-08
25127;0.0;;;;3.0;;2020-01-08
25187;0.1;;;;;;2020-01-08
25056;0.8;;-4.5;81.0;4.3;0.6;2020-01-08
25223;1.8;;;0.0;10.3;3.7;2020-01-09
25187;0.3;;;;;;2020-01-09
25127;1.6;;;;8.5;;2020-01-09
25372;0.5;;;;9.5;;2020-01-09
