code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
01014;0.0;;;1017.0;0.8;0.4;2020-01-01
01143;0.0;;;;1.0;;2020-01-01
01025;0.0;;;;;;2020-01-01
01025;0.0;;;;;;2020-01-02
01143;0.0;;;;0.8;;2020-01-02
01014;0.0;;;713.0;1.1;1.5;2020-01-02
01143;0.4;;;;3.8;;2020-01-03
01014;3.8;;;548.0;2.1;0.8;2020-01-03
01025;1.6;;;;;;2020-01-03
01143;0.0;;;;4.8;;2020-01-04
01025;0.2;;;;;;2020-01-04
01014;0.2;;;389.0;2.7;1.8;2020-01-04
01014;0.0;;;1069.0;0.5;0.7;2020-01-05
01143;0.2;;;;2.3;;2020-01-05
01025;0.1;;;;;;2020-01-05
01014;0.2;;;980.0;4.6;1.1;2020-01-06
01143;0.2;;;;2.5;;2020-01-06
01025;0.3;;;;;;2020-01-06
01014;0.0;;;400.0;2.8;1.0;2020-01-07
01143;0.2;;;;3.8;;2020-01-07
01025;0.4;;;;;;2020-01-07
01143;0.2;;;;3.3;;2020-01-08
01025;0.1;;;;;;2020-01-08
01014;0.0;;;287.0;5.4;0.6;2020-01-08
01014;2.2;;;215.0;6.1;3.3;2020-01-09
01143;2.7;;;;7.3;;2020-01-09
01025;1.2;;;;;;2020-01-09
01014;0.6;;;0.0;6.3;2.7;2020-01-10
01143;0.1;;;;7.0;;2020-01-10
01025;0.4;;;;;;2020-01-10
01025;0.0;;;;;;2020-01-11
01014;0.0;;;173.0;0.4;1.0;2020-01-11
01143;0.4;;;;5.0;;2020-01-11
01025;0.0;;;;;;2020-01-12
01014;0.0;;;653.0;2.7;0.8;2020-01-12
01143;0.1;;;;4.0;;2020-01-12
01143;0.2;;;;1.8;;2020-01-13
01025;0.0;;;;;;2020-01-13
01014;0.0;;;677.0;1.6;1.1;2020-01-13
01025;0.0;;;;;;2020-01-14
01014;0.0;;;0.0;5.0;4.6;2020-01-14
01143;0.2;;;;6.0;;2020-01-14
01014;0.0;;;0.0;10.5;4.9;2020-01-15
01143;0.2;;;;7.8;;2020-01-15
01025;0.0;;;;;;2020-01-15
01014;0.0;;;231.0;5.5;2.4;2020-01-16
01143;0.2;;;;5.5;;2020-01-16
01025;0.0;;;;;;2020-01-16
01014;17.4;;;0.0;7.2;2.2;2020-01-17
01143;10.8;;;;1.0;;2020-01-17
01025;9.6;;;;;;2020-01-17
01014;0.0;;;575.0;2.6;1.1;2020-01-18
01143;0.1;;;;3.8;;2020-01-18
01025;0.3;;;;;;2020-01-18
01025;0.0;;;;;;2020-01-19
01143;0.0;;;;1.3;;2020-01-19
01014;0.0;;;602.0;-0.1;4.1;2020-01-19
01025;0.0;;;;;;2020-01-20
01143;0.1;;;;3.0;;2020-01-20
01014;0.0;;;739.0;2.3;2.0;2020-01-20
01025;0.1;;;;;;2020-01-21
01143;0.0;;;;-0.3;;2020-01-21
01014;0.0;;;1020.0;0.2;0.8;2020-01-21
01025;0.0;;;;;;2020-01-22
01014;0.0;;;1000.0;0.8;0.6;2020-01-22
01143;0.2;;;;0.3;;2020-01-22
01143;0.1;;;;-2.5;;2020-01-23
01014;0.2;;;981.0;0.9;0.8;2020-01-23
01025;0.1;;;;;;2020-01-23
01014;0.0;;;333.0;3.1;0.7;2020-01-24
01025;0.1;;;;;;2020-01-24
01143;0.2;;;;0.3;;2020-01-24
01014;0.0;;;348.0;5.1;0.6;2020-01-25
01025;0.0;;;;;;2020-01-25
01143;0.1;;;;2.3;;2020-01-25
01014;2.4;;;179.0;3.2;1.4;2020-01-26
01143;2.4;;;;1.5;;2020-01-26
01025;2.4;;;;;;2020-01-26
01025;2.1;;;;;;2020-01-27
01014;4.4;;;391.0;3.8;3.2;2020-01-27
01143;10.1;;;;4.0;;2020-01-27
01143;16.1;;;;4.0;;2020-01-28
01025;4.2;;;;;;2020-01-28
01014;13.2;;;0.0;5.6;;2020-01-28
01143;5.2;;;;4.5;;2020-01-29
01025;2.8;;;;;;2020-01-29
01014;10.0;;;84.0;4.2;;2020-01-29
01025;4.7;;;;;;2020-01-30
01014;9.4;;;380.0;4.5;;2020-01-30
01143;7.2;;;;2.8;;2020-01-30
01025;0.1;;;;;;2020-01-31
01014;0.8;;;0.0;10.8;1.1;2020-01-31
01143;0.2;;;;9.8;;2020-01-31
01025;2.2;;;;;;2020-02-01
01143;18.5;;;;7.5;;2020-02-01
01014;3.2;;;0.0;8.8;2.1;2020-02-01
01143;20.0;;;;12.8;;2020-02-02
01014;28.6;;;0.0;10.1;2.2;2020-02-02
01025;11.4;;;;;;2020-02-02
01014;5.6;;;0.0;12.7;2.2;2020-02-03
01143;6.5;;;;12.5;;2020-02-03
01025;2.4;;;;;;2020-02-03
01014;11.0;;;0.0;3.4;2.7;2020-02-04
01143;6.2;;;;6.0;;2020-02-04
01025;0.0;;;;;;2020-02-04
01143;0.2;;;;5.0;;2020-02-05
01014;0.4;;;376.0;3.5;1.7;2020-02-05
01025;0.0;;;;;;2020-02-05
01143;0.2;;;;4.0;;2020-02-06
01014;0.0;;;979.0;2.0;0.9;2020-02-06
01025;0.2;;;;;;2020-02-06
01014;0.0;;;875.0;2.2;1.3;2020-02-07
01143;0.0;;;;2.5;;2020-02-07
01025;0.0;;;;;;2020-02-07
