code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
79013;2.1;;;;;;2020-01-01
79320;5.0;;;0.0;7.7;;2020-01-01
79320;5.0;;;;;;2020-01-01
79311;4.0;;;0.0;7.5;;2020-01-01
79309;;;;0.0;7.3;3.0;2020-01-01
79270;8.3;;;0.0;7.2;;2020-01-01
79220;6.9;;;0.0;8.5;;2020-01-01
79220;7.3;;;;;;2020-01-01
79215;3.8;;;0.0;7.1;;2020-01-01
79202;0.8;;;0.0;7.4;;2020-01-01
79191;6.6;508.0;1.4;0.0;7.4;3.1;2020-01-01
79179;1.0;;;;;;2020-01-01
79176;7.4;;;0.0;5.8;;2020-01-01
79174;10.0;;0.7;0.0;7.5;2.3;2020-01-01
79148;6.8;;;0.0;6.6;;2020-01-01
79140;6.5;;;;;;2020-01-01
79134;0.8;;;0.0;7.4;;2020-01-01
79094;4.6;;;;;;2020-01-01
79079;0.6;;;;8.3;;2020-01-01
79062;1.6;;;;;;2020-01-01
79061;8.5;;;;;;2020-01-01
79049;1.4;;;0.0;7.2;2.4;2020-01-01
79326;0.5;;;;;;2020-01-01
79326;1.8;;;0.0;6.6;3.8;2020-01-01
79016;1.3;;;;;;2020-01-01
79329;1.0;;;0.0;7.7;;2020-01-01
79320;2.5;;;;;;2020-01-02
79202;0.4;;;0.0;8.6;;2020-01-02
79215;2.4;;;0.0;8.3;;2020-01-02
79329;0.0;;;0.0;9.5;;2020-01-02
79016;0.5;;;;;;2020-01-02
79311;3.2;;;0.0;8.5;;2020-01-02
79061;2.0;;;;;;2020-01-02
79062;2.0;;;;;;2020-01-02
79191;0.6;111.0;6.4;0.0;8.9;2.9;2020-01-02
79140;0.5;;;;;;2020-01-02
79320;2.2;;;0.0;8.9;;2020-01-02
79220;1.3;;;;;;2020-01-02
79134;0.4;;;0.0;9.3;;2020-01-02
79049;1.2;;;0.0;9.4;3.0;2020-01-02
79309;;;;0.0;8.5;4.0;2020-01-02
79220;1.6;;;0.0;9.7;;2020-01-02
79179;2.0;;;;;;2020-01-02
79326;0.0;;;;;;2020-01-02
79270;1.0;;;0.0;9.2;;2020-01-02
79326;0.0;;;0.0;8.7;3.1;2020-01-02
79094;2.4;;;;;;2020-01-02
79148;1.0;;;0.0;8.6;;2020-01-02
79174;0.2;;5.3;0.0;8.9;1.8;2020-01-02
79079;2.4;;;;10.0;;2020-01-02
79013;1.4;;;;;;2020-01-02
79176;1.4;;;0.0;8.4;;2020-01-02
79215;2.8;;;0.0;9.5;;2020-01-03
79270;2.6;;;0.0;10.5;;2020-01-03
79094;1.4;;;;;;2020-01-03
79220;1.2;;;0.0;10.5;;2020-01-03
79062;1.4;;;;;;2020-01-03
79329;1.0;;;0.0;10.3;;2020-01-03
79220;1.5;;;;;;2020-01-03
79309;;;;0.0;8.6;5.2;2020-01-03
79311;1.8;;;0.0;9.6;;2020-01-03
79134;1.2;;;0.0;9.8;;2020-01-03
79174;2.4;;2.7;0.0;9.0;3.0;2020-01-03
79202;1.4;;;0.0;10.0;;2020-01-03
79326;0.8;;;0.0;9.6;4.1;2020-01-03
79016;0.9;;;;;;2020-01-03
79176;2.6;;;0.0;9.8;;2020-01-03
79148;2.8;;;0.0;9.2;;2020-01-03
79326;0.7;;;;;;2020-01-03
