code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
83004;0.2;;;148.0;7.6;;2020-01-01
83083;0.2;;;436.0;6.5;;2020-01-01
83074;0.0;;;838.0;5.9;;2020-01-01
83035;0.2;;-3.6;0.0;5.7;0.5;2020-01-01
83069;0.2;;;0.0;11.1;3.7;2020-01-01
83104;0.2;;;577.0;6.1;;2020-01-01
83069;0.2;;;0.0;11.0;3.7;2020-01-01
83061;0.2;;;0.0;9.4;1.7;2020-01-01
83050;0.4;;;144.0;7.1;;2020-01-01
83007;0.2;;;313.0;6.5;;2020-01-01
83124;0.0;;;0.0;7.7;0.7;2020-01-01
83137;0.2;;;0.0;8.3;1.0;2020-01-01
83049;0.2;;-3.7;592.0;6.4;0.7;2020-01-01
83069;0.4;0.0;-3.0;0.0;7.9;1.9;2020-01-01
83019;0.2;;-2.2;375.0;6.6;0.7;2020-01-01
83116;0.2;;;678.0;5.8;0.8;2020-01-01
83101;0.2;;;0.0;12.0;3.9;2020-01-01
83153;0.0;;;0.0;10.4;3.6;2020-01-01
83118;0.0;;;;;1.6;2020-01-01
83075;0.2;;;92.0;6.9;;2020-01-01
83093;0.0;;;0.0;7.5;;2020-01-01
83150;0.2;;-5.8;744.0;5.8;0.4;2020-01-01
83035;0.4;;;0.0;7.1;;2020-01-01
83044;0.0;;;212.0;6.4;2.7;2020-01-01
83148;0.0;;;0.0;8.4;1.7;2020-01-01
83043;0.2;;;484.0;6.7;;2020-01-01
83008;0.0;;;;;;2020-01-01
83102;0.2;;;0.0;7.5;1.4;2020-01-01
83077;0.0;;;515.0;5.0;;2020-01-01
83080;0.0;;;;;;2020-01-01
83011;0.0;;;;;;2020-01-01
83037;0.6;;;;;;2020-01-01
83061;0.2;;0.6;0.0;9.0;1.6;2020-01-01
83031;0.0;;-3.5;292.0;6.3;0.3;2020-01-01
83051;0.4;;;229.0;6.8;1.4;2020-01-01
83042;0.2;;;21.0;8.2;;2020-01-01
83145;0.2;;;680.0;6.3;;2020-01-01
83035;0.2;;;14.0;4.7;;2020-01-02
83011;0.0;;;;;;2020-01-02
83116;0.0;;;508.0;2.8;0.4;2020-01-02
83051;0.2;;;0.0;6.5;1.6;2020-01-02
83069;0.0;;;0.0;9.2;2.5;2020-01-02
83043;0.2;;;423.0;3.8;;2020-01-02
83050;0.0;;;0.0;7.2;;2020-01-02
83153;0.0;;;0.0;8.7;2.7;2020-01-02
83007;0.2;;;232.0;4.7;;2020-01-02
83118;0.0;;;;;2.0;2020-01-02
83061;0.2;;-0.5;0.0;7.2;1.7;2020-01-02
83042;0.2;;;138.0;5.2;;2020-01-02
83069;0.0;0.0;-2.2;0.0;6.6;1.4;2020-01-02
83145;0.0;;;294.0;4.9;;2020-01-02
83019;0.2;;-2.6;451.0;4.1;0.3;2020-01-02
83083;0.0;;;302.0;3.9;;2020-01-02
83080;0.0;;;;;;2020-01-02
83077;0.0;;;483.0;3.1;;2020-01-02
83102;0.2;;;0.0;5.1;2.1;2020-01-02
83075;0.2;;;71.0;4.5;;2020-01-02
83074;0.0;;;960.0;3.1;;2020-01-02
83093;0.0;;;0.0;5.8;;2020-01-02
