code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
49007;1.4;;;0.0;7.4;;2020-01-01
49215;1.0;;5.1;;7.6;;2020-01-01
49201;4.3;;;;;;2020-01-01
49298;1.4;;;;;;2020-01-01
49328;2.4;;;0.0;7.1;;2020-01-01
49138;2.2;;;0.0;6.5;2.7;2020-01-01
49331;3.6;;;0.0;7.1;;2020-01-01
49368;2.0;;;;;;2020-01-01
49099;0.4;;5.5;0.0;8.3;2.7;2020-01-01
49029;3.1;;;;7.0;;2020-01-01
49373;0.6;;;0.0;7.5;;2020-01-01
49248;1.2;;;0.0;6.6;;2020-01-01
49328;0.8;;;0.0;9.4;;2020-01-02
49331;0.6;;;0.0;10.1;;2020-01-02
49138;1.0;;;0.0;9.6;2.9;2020-01-02
49099;1.0;;7.9;0.0;9.7;3.6;2020-01-02
49248;0.6;;;0.0;9.5;;2020-01-02
49029;0.9;;;;9.5;;2020-01-02
49368;0.0;;;;;;2020-01-02
49215;0.0;;7.8;;9.6;;2020-01-02
49373;0.8;;;0.0;9.4;;2020-01-02
49007;0.6;;;0.0;10.1;;2020-01-02
49298;1.5;;;;;;2020-01-02
49201;1.0;;;;;;2020-01-02
49138;0.8;;;0.0;10.6;3.7;2020-01-03
49099;1.8;;8.2;0.0;10.5;3.6;2020-01-03
49215;2.5;;7.2;;10.7;;2020-01-03
49201;1.0;;;;;;2020-01-03
49373;1.0;;;0.0;10.8;;2020-01-03
49328;0.4;;;0.0;10.6;;2020-01-03
49298;1.2;;;;;;2020-01-03
49368;0.9;;;;;;2020-01-03
49029;0.8;;;;10.8;;2020-01-03
49248;0.4;;;0.0;10.3;;2020-01-03
49331;0.4;;;0.0;10.8;;2020-01-03
49007;0.6;;;0.0;11.6;;2020-01-03
49373;0.0;;;0.0;5.4;;2020-01-04
49368;0.0;;;;;;2020-01-04
49029;0.1;;;;6.0;;2020-01-04
49138;0.0;;;0.0;5.4;0.7;2020-01-04
49215;0.0;;-0.8;;6.1;;2020-01-04
49248;0.2;;;0.0;5.5;;2020-01-04
49328;0.0;;;0.0;6.6;;2020-01-04
49331;0.2;;;0.0;5.2;;2020-01-04
49099;0.0;;-2.0;0.0;5.3;0.8;2020-01-04
49298;0.0;;;;;;2020-01-04
49201;0.0;;;;;;2020-01-04
49007;0.0;;;0.0;6.6;;2020-01-04
49215;0.0;;-1.2;;6.1;;2020-01-05
49138;0.0;;;0.0;7.2;0.9;2020-01-05
49248;0.0;;;0.0;6.3;;2020-01-05
49331;0.0;;;0.0;7.3;;2020-01-05
49029;0.0;;;;6.5;;2020-01-05
49099;0.0;;-2.9;0.0;5.3;2.1;2020-01-05
49007;0.0;;;0.0;7.4;;2020-01-05
49368;0.0;;;;;;2020-01-05
49298;0.0;;;;;;2020-01-05
49328;0.0;;;0.0;7.7;;2020-01-05
49201;0.0;;;;;;2020-01-05
49373;0.0;;;0.0;6.0;;2020-01-05
49368;1.1;;;;;;2020-01-06
49029;0.7;;;;4.0;;2020-01-06
49215;0.5;;-4.5;;3.6;;2020-01-06
49328;0.6;;;0.0;4.5;;2020-01-06
49248;0.6;;;115.0;4.5;;2020-01-06
49201;0.7;;;;;;2020-01-06
49007;0.4;;;0.0;4.7;;2020-01-06
49099;0.0;;-4.3;81.0;4.2;3.3;2020-01-06
49298;0.0;;;;;;2020-01-06
49373;0.4;;;123.0;4.1;;2020-01-06
49331;1.0;;;162.0;4.5;;2020-01-06
49138;1.2;;;186.0;3.9;2.2;2020-01-06
49331;0.0;;;0.0;11.0;;2020-01-07
49215;1.0;;6.5;;10.1;;2020-01-07
49248;0.2;;;0.0;10.4;;2020-01-07
49373;0.0;;;0.0;9.9;;2020-01-07
49099;0.8;;6.2;0.0;9.6;3.1;2020-01-07
49007;0.4;;;0.0;10.8;;2020-01-07
49328;0.6;;;0.0;9.9;;2020-01-07
49298;0.0;;;;;;2020-01-07
49201;0.1;;;;;;2020-01-07
49029;0.1;;;;10.3;;2020-01-07
49138;0.2;;;0.0;10.3;2.5;2020-01-07
49368;0.0;;;;;;2020-01-07
49331;1.6;;;0.0;12.3;;2020-01-08
49373;0.2;;;0.0;11.7;;2020-01-08
49298;0.5;;;;;;2020-01-08
49201;0.4;;;;;;2020-01-08
49215;0.0;;10.6;;12.4;;2020-01-08
49328;0.0;;;0.0;12.1;;2020-01-08
49368;2.1;;;;;;2020-01-08
49007;0.2;;;0.0;12.3;;2020-01-08
49029;0.3;;;;12.3;;2020-01-08
49248;4.2;;;0.0;11.5;;2020-01-08
49138;0.4;;;0.0;12.3;3.0;2020-01-08
49099;0.2;;10.1;0.0;11.1;4.8;2020-01-08
49328;2.6;;;0.0;11.5;;2020-01-09
49201;4.4;;;;;;2020-01-09
49298;4.7;;;;;;2020-01-09
49099;5.0;;8.8;0.0;11.2;7.0;2020-01-09
49215;2.0;;9.7;;11.4;;2020-01-09
49368;2.2;;;;;;2020-01-09
49138;4.2;;;0.0;11.6;4.3;2020-01-09
49373;3.6;;;0.0;11.3;;2020-01-09
49248;8.5;;;0.0;11.5;;2020-01-09
49331;4.6;;;0.0;12.3;;2020-01-09
49029;4.6;;;;11.3;;2020-01-09
49007;3.8;;;0.0;12.1;;2020-01-09
49215;0.0;;5.3;;8.9;;2020-01-10
49248;0.2;;;0.0;8.5;;2020-01-10
49201;0.0;;;;;;2020-01-10
49099;0.0;;1.1;0.0;8.4;2.5;2020-01-10
49138;0.0;;;0.0;8.3;3.1;2020-01-10
49029;0.1;;;;9.0;;2020-01-10
49368;0.0;;;;;;2020-01-10
49331;0.0;;;0.0;8.1;;2020-01-10
49007;0.0;;;0.0;8.8;;2020-01-10
49328;0.0;;;0.0;9.1;;2020-01-10
49298;0.0;;;;;;2020-01-10
49373;0.0;;;0.0;8.2;;2020-01-10
49373;0.0;;;0.0;5.9;;2020-01-11
49331;0.2;;;0.0;5.4;;2020-01-11
49099;0.0;;-2.7;0.0;5.2;2.7;2020-01-11
49298;0.0;;;;;;2020-01-11
49248;0.2;;;0.0;5.8;;2020-01-11
49215;0.0;;-1.7;;5.8;;2020-01-11
49007;0.0;;;0.0;6.3;;2020-01-11
49029;0.0;;;;6.5;;2020-01-11
49138;0.0;;;0.0;6.6;2.4;2020-01-11
49328;0.0;;;0.0;6.1;;2020-01-11
49368;0.0;;;;;;2020-01-11
49201;0.0;;;;;;2020-01-11
49373;0.8;;;0.0;7.1;;2020-01-12
49298;2.8;;;;;;2020-01-12
49248;0.8;;;0.0;9.8;;2020-01-12
49328;0.8;;;0.0;6.6;;2020-01-12
49215;2.0;;-0.5;;6.3;;2020-01-12
49331;0.2;;;0.0;10.3;;2020-01-12
49368;0.4;;;;;;2020-01-12
49029;1.4;;;;7.8;;2020-01-12
49138;1.6;;;0.0;7.7;3.4;2020-01-12
49201;0.9;;;;;;2020-01-12
49007;3.8;;;0.0;9.1;;2020-01-12
49099;1.4;;3.0;0.0;7.7;3.5;2020-01-12
