code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
12021;0.0;;;;3.8;;2020-01-01
12266;0.0;;;657.0;1.9;1.1;2020-01-01
12077;0.0;;;249.0;1.5;1.9;2020-01-01
12096;0.0;;;;;;2020-01-01
12224;0.0;;;0.0;1.7;;2020-01-01
12100;0.0;;;;4.6;;2020-01-01
12120;0.0;;;;2.5;;2020-01-01
12145;0.0;;0.2;68.0;0.9;1.3;2020-01-01
12150;0.0;;;;5.6;;2020-01-01
12216;0.0;;;0.0;1.9;0.9;2020-01-01
12154;0.0;;1.4;0.0;4.7;1.2;2020-01-01
12039;0.0;;;144.0;3.3;;2020-01-01
12208;0.0;;;;;;2020-01-01
12023;0.0;;;;4.5;;2020-01-01
12179;0.0;;;299.0;3.3;;2020-01-01
12189;0.0;;;0.0;3.6;;2020-01-01
12063;0.0;;;427.0;1.3;;2020-01-01
12120;0.0;;;;4.5;;2020-01-02
12208;0.0;;;;;;2020-01-02
12145;0.0;62.0;-1.4;349.0;2.9;2.7;2020-01-02
12100;0.0;;;;5.6;;2020-01-02
12189;0.0;;;0.0;5.3;;2020-01-02
12063;0.0;;;362.0;0.9;;2020-01-02
12039;0.0;;;0.0;4.5;;2020-01-02
12096;0.0;;;;;;2020-01-02
12266;0.0;;;187.0;2.1;4.1;2020-01-02
12150;0.0;;;;7.1;;2020-01-02
12021;0.0;;;;6.8;;2020-01-02
12216;0.0;;;0.0;5.2;3.4;2020-01-02
12179;0.2;;;47.0;3.8;;2020-01-02
12023;0.0;;;;6.0;;2020-01-02
12154;0.0;;-1.2;0.0;5.4;2.4;2020-01-02
12224;0.0;;;236.0;4.6;;2020-01-02
12077;0.2;;;537.0;1.0;2.0;2020-01-02
12179;0.4;;;0.0;4.9;;2020-01-03
12145;0.0;85.0;2.0;0.0;5.1;2.5;2020-01-03
12063;0.2;;;0.0;3.9;;2020-01-03
12154;0.0;;-2.1;95.0;4.0;1.5;2020-01-03
12100;2.9;;;;3.5;;2020-01-03
12039;0.0;;;0.0;5.1;;2020-01-03
12023;0.8;;;;5.5;;2020-01-03
