code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
63077;0.0;;;;;;2020-01-01
63393;0.0;;;;;;2020-01-01
63345;0.0;;-5.8;;2.9;;2020-01-01
63282;0.0;;;321.0;3.6;;2020-01-01
63271;0.0;;;;;;2020-01-01
63263;0.0;;;197.0;2.6;;2020-01-01
63180;0.2;;;;;;2020-01-01
63163;0.2;;;;1.8;;2020-01-01
63125;0.0;;;161.0;4.8;2.1;2020-01-01
63451;0.0;;;9.0;3.4;2.9;2020-01-01
63263;0.2;;;0.0;4.5;;2020-01-02
63180;0.1;;;;;;2020-01-02
63271;0.0;;;;;;2020-01-02
63125;0.0;;;0.0;5.8;2.4;2020-01-02
63451;0.0;;;19.0;4.2;2.6;2020-01-02
63282;0.0;;;378.0;3.5;;2020-01-02
63163;0.1;;;274.0;4.1;;2020-01-02
63393;0.0;;;;;;2020-01-02
63077;0.0;;;;;;2020-01-02
63345;0.0;;-4.6;;3.1;;2020-01-02
63180;0.9;;;;;;2020-01-03
63077;0.0;;;;;;2020-01-03
63282;0.0;;;0.0;6.5;;2020-01-03
63163;2.5;;;0.0;4.1;;2020-01-03
63345;0.5;;-2.6;;4.8;;2020-01-03
63451;0.2;;;0.0;4.8;6.0;2020-01-03
63393;4.0;;;;;;2020-01-03
63271;0.0;;;;;;2020-01-03
63125;1.6;;;0.0;4.8;2.4;2020-01-03
63263;2.6;;;0.0;4.3;;2020-01-03
63451;0.6;;;386.0;1.8;3.9;2020-01-04
63345;0.0;;-1.7;;2.6;;2020-01-04
63163;0.1;;;0.0;3.2;;2020-01-04
63077;0.0;;;;;;2020-01-04
63393;0.0;;;;;;2020-01-04
63271;1.6;;;;;;2020-01-04
63180;0.1;;;;;;2020-01-04
63125;0.0;;;0.0;4.8;2.3;2020-01-04
63263;0.0;;;390.0;2.0;;2020-01-04
63282;0.0;;;0.0;5.0;;2020-01-04
63345;0.0;;-5.3;;1.2;;2020-01-05
63180;0.2;;;;;;2020-01-05
63393;0.0;;;;;;2020-01-05
63263;0.0;;;953.0;1.7;;2020-01-05
63282;0.0;;;0.0;4.2;;2020-01-05
63125;0.0;;;0.0;3.9;1.8;2020-01-05
63163;0.0;;;138.0;2.5;;2020-01-05
63451;0.0;;;870.0;3.9;6.8;2020-01-05
63077;0.0;;;;;;2020-01-05
63271;0.0;;;;;;2020-01-05
63263;0.0;;;0.0;5.4;;2020-01-06
63282;0.0;;;262.0;5.6;;2020-01-06
