code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
88029;0.4;;;;-1.5;;2020-01-01
88383;0.0;;;;;;2020-01-01
88081;0.0;;;800.0;2.4;1.3;2020-01-01
88531;0.0;;;;;;2020-01-01
88147;0.0;;;1440.0;-2.7;;2020-01-01
88201;0.0;;;;;;2020-01-01
88196;0.2;;;1031.0;2.9;;2020-01-01
88487;0.0;;;835.0;0.2;1.4;2020-01-01
88176;0.0;;;1440.0;-2.6;;2020-01-01
88408;0.2;;;1039.0;0.6;;2020-01-01
88487;0.1;;;;-3.1;;2020-01-01
88101;0.0;;;;;;2020-01-01
88486;0.0;;;132.0;5.5;1.7;2020-01-01
88447;0.0;;;;;;2020-01-01
88304;0.0;;-7.5;;-2.6;;2020-01-01
88408;0.2;;;448.0;1.2;;2020-01-02
88081;0.0;;;505.0;0.5;1.5;2020-01-02
88101;0.0;;;;;;2020-01-02
88029;0.7;;;;0.2;;2020-01-02
88196;0.4;;;339.0;1.1;;2020-01-02
88383;0.4;;;;;;2020-01-02
88201;0.0;;;;;;2020-01-02
88176;0.0;;;585.0;1.0;;2020-01-02
88486;0.0;;;0.0;1.1;2.9;2020-01-02
88447;0.0;;;;;;2020-01-02
88304;0.0;;-1.7;;0.9;;2020-01-02
88487;0.2;;;;-0.4;;2020-01-02
88531;0.4;;;;;;2020-01-02
88487;0.2;;;515.0;0.0;2.1;2020-01-02
88147;0.4;;;539.0;0.6;;2020-01-02
88304;2.0;;1.7;;5.0;;2020-01-03
88029;4.7;;;;3.5;;2020-01-03
88487;10.7;;;;3.0;;2020-01-03
88101;4.1;;;;;;2020-01-03
88486;10.8;;;0.0;3.0;5.7;2020-01-03
88487;9.0;;;0.0;3.7;3.8;2020-01-03
88196;10.0;;;0.0;4.0;;2020-01-03
88383;11.2;;;;;;2020-01-03
88531;11.3;;;;;;2020-01-03
88176;3.8;;;0.0;4.4;;2020-01-03
88081;14.0;;;0.0;4.4;4.5;2020-01-03
88408;16.1;;;0.0;4.9;;2020-01-03
88147;2.6;;;0.0;4.3;;2020-01-03
88447;11.0;;;;;;2020-01-03
88201;4.0;;;;;;2020-01-03
88383;1.7;;;;;;2020-01-04
88447;0.4;;;;;;2020-01-04
