code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
58061;3.9;;;;;;2020-01-01
58079;0.6;;-1.7;376.0;2.1;1.9;2020-01-01
58086;2.2;;;;;;2020-01-01
58131;5.1;;;;2.5;;2020-01-01
58160;4.2;258.0;0.5;0.0;3.1;2.1;2020-01-01
58218;3.2;;-2.5;318.0;2.1;1.6;2020-01-01
58303;4.3;;;;2.8;;2020-01-01
58304;0.6;;;334.0;2.0;;2020-01-01
58204;5.0;;;;2.0;;2020-01-01
58062;0.2;;-5.1;161.0;2.1;1.1;2020-01-01
58160;0.2;76.0;3.3;0.0;6.8;2.1;2020-01-02
58131;0.5;;;;5.9;;2020-01-02
58218;1.4;;3.0;0.0;5.8;2.4;2020-01-02
58204;1.6;;;;5.0;;2020-01-02
58086;0.2;;;;;;2020-01-02
58303;0.7;;;;6.5;;2020-01-02
58079;0.4;;3.6;0.0;5.3;3.0;2020-01-02
58061;0.4;;;;;;2020-01-02
58062;0.8;;2.6;0.0;4.9;3.0;2020-01-02
58304;1.0;;;0.0;5.9;;2020-01-02
58304;2.6;;;0.0;5.8;;2020-01-03
58160;1.0;195.0;-0.3;0.0;6.4;3.0;2020-01-03
58062;10.0;;-0.5;0.0;4.9;2.0;2020-01-03
58204;0.8;;;;5.3;;2020-01-03
58131;1.7;;;;5.8;;2020-01-03
58086;2.0;;;;;;2020-01-03
58061;5.1;;;;;;2020-01-03
58218;2.8;;-0.5;0.0;5.5;4.1;2020-01-03
58303;2.0;;;;5.8;;2020-01-03
58079;1.6;;1.0;0.0;6.7;4.3;2020-01-03
58160;0.0;0.0;-0.9;0.0;5.0;1.9;2020-01-04
58079;0.0;;1.3;0.0;6.1;1.8;2020-01-04
58204;0.1;;;;5.3;;2020-01-04
58304;0.0;;;0.0;5.8;;2020-01-04
58062;0.0;;-0.5;0.0;3.8;1.6;2020-01-04
58061;0.1;;;;;;2020-01-04
58131;0.1;;;;6.1;;2020-01-04
58086;0.2;;;;;;2020-01-04
58218;0.0;;0.9;0.0;5.8;2.3;2020-01-04
58303;0.0;;;;5.4;;2020-01-04
58160;0.0;51.0;-1.3;289.0;5.2;0.6;2020-01-05
58304;0.0;;;336.0;4.3;;2020-01-05
58061;0.3;;;;;;2020-01-05
58079;0.0;;-3.0;117.0;5.1;1.3;2020-01-05
58086;0.3;;;;;;2020-01-05
58062;0.0;;-2.9;59.0;3.6;0.9;2020-01-05
58131;0.1;;;;5.3;;2020-01-05
58218;0.0;;-1.1;134.0;5.1;0.9;2020-01-05
58303;0.0;;;;5.2;;2020-01-05
58204;0.0;;;;5.3;;2020-01-05
58204;2.0;;;;3.8;;2020-01-06
58061;0.9;;;;;;2020-01-06
58304;0.4;;;570.0;3.4;;2020-01-06
58218;0.8;;-5.8;499.0;4.2;1.7;2020-01-06
58303;1.1;;;;3.5;;2020-01-06
58160;1.0;195.0;-4.4;286.0;3.1;1.9;2020-01-06
58131;1.7;;;;3.0;;2020-01-06
58079;0.6;;-8.9;636.0;2.6;1.9;2020-01-06
58062;1.6;;-6.1;131.0;5.3;1.6;2020-01-06
58086;0.4;;;;;;2020-01-06
58304;1.4;;;0.0;4.9;;2020-01-07
58160;2.0;508.0;-2.7;0.0;4.5;1.6;2020-01-07
58062;1.8;;-2.5;0.0;4.8;0.9;2020-01-07
58061;4.5;;;;;;2020-01-07
58303;6.1;;;;4.9;;2020-01-07
58131;4.0;;;;4.4;;2020-01-07
58204;2.4;;;;4.3;;2020-01-07
58218;2.0;;-2.3;0.0;4.7;1.3;2020-01-07
58079;0.8;;-0.8;0.0;5.7;2.1;2020-01-07
58086;1.3;;;;;;2020-01-07
58160;2.2;439.0;8.0;0.0;10.1;1.4;2020-01-08
58218;1.0;;6.3;0.0;9.0;1.9;2020-01-08
58079;0.8;;7.0;0.0;9.2;2.8;2020-01-08
58303;3.0;;;;9.7;;2020-01-08
58061;2.8;;;;;;2020-01-08
58204;1.8;;;;9.0;;2020-01-08
58131;3.5;;;;9.1;;2020-01-08
58062;2.6;;5.3;0.0;7.6;1.6;2020-01-08
58304;0.8;;;0.0;9.4;;2020-01-08
58086;2.2;;;;;;2020-01-08
58303;4.2;;;;10.4;;2020-01-09
58062;5.4;;7.1;0.0;10.3;3.7;2020-01-09
