code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
78329;2.0;;;;;;2020-01-01
78407;2.3;;;;;;2020-01-01
78481;1.2;;;;;;2020-01-01
78486;4.0;;;;;;2020-01-01
78505;4.0;;;254.0;2.1;;2020-01-01
78646;1.0;;-6.1;;1.9;;2020-01-01
78537;5.5;;;;1.5;;2020-01-01
78562;2.8;;;300.0;2.1;;2020-01-01
78620;0.4;148.0;-3.2;364.0;1.8;2.7;2020-01-01
78354;1.0;;-3.2;464.0;2.0;2.5;2020-01-01
78640;0.6;33.0;-4.6;510.0;1.9;2.8;2020-01-01
78380;1.4;;;356.0;2.0;;2020-01-01
78329;0.5;;;;;;2020-01-02
78354;0.4;;4.0;0.0;6.5;2.7;2020-01-02
78620;0.8;73.0;4.1;0.0;6.4;3.7;2020-01-02
78380;0.2;;;0.0;7.1;;2020-01-02
78481;0.4;;;;;;2020-01-02
78407;0.6;;;;;;2020-01-02
78640;0.6;50.0;4.0;0.0;6.3;3.0;2020-01-02
78505;0.4;;;0.0;6.8;;2020-01-02
78562;0.6;;;0.0;6.5;;2020-01-02
78486;2.0;;;;;;2020-01-02
78646;0.5;;4.2;;6.7;;2020-01-02
78537;0.4;;;;6.3;;2020-01-02
78640;0.8;130.0;7.2;0.0;9.3;4.6;2020-01-03
78380;1.2;;;0.0;10.2;;2020-01-03
78481;0.5;;;;;;2020-01-03
78620;0.4;168.0;7.3;0.0;9.5;5.9;2020-01-03
78486;1.2;;;;;;2020-01-03
78329;1.1;;;;;;2020-01-03
78646;0.5;;6.6;;9.8;;2020-01-03
78562;0.4;;;0.0;9.2;;2020-01-03
78537;0.4;;;;8.8;;2020-01-03
78354;0.4;;7.2;0.0;9.7;4.8;2020-01-03
78505;0.2;;;0.0;9.9;;2020-01-03
78407;0.5;;;;;;2020-01-03
78354;0.0;;-1.7;0.0;5.2;2.6;2020-01-04
78646;0.0;;-3.8;;4.3;;2020-01-04
78380;0.0;;;98.0;4.4;;2020-01-04
78505;0.2;;;72.0;4.1;;2020-01-04
78481;0.0;;;;;;2020-01-04
78620;0.0;24.0;-0.9;0.0;4.2;2.8;2020-01-04
78537;0.0;;;;4.6;;2020-01-04
78640;0.0;0.0;-0.7;0.0;4.8;3.0;2020-01-04
78329;0.5;;;;;;2020-01-04
78486;0.0;;;;;;2020-01-04
78562;0.2;;;167.0;3.9;;2020-01-04
78407;0.0;;;;;;2020-01-04
78640;0.0;57.0;4.6;0.0;6.6;1.4;2020-01-05
78481;0.0;;;;;;2020-01-05
78646;0.0;;4.6;;6.7;;2020-01-05
78562;0.0;;;0.0;6.8;;2020-01-05
78407;0.0;;;;;;2020-01-05
78380;0.0;;;0.0;7.4;;2020-01-05
78537;0.0;;;;3.7;;2020-01-05
78329;0.0;;;;;;2020-01-05
78486;0.0;;;;;;2020-01-05
78354;0.0;;4.7;0.0;6.9;1.0;2020-01-05
78620;0.0;0.0;5.0;0.0;6.8;1.6;2020-01-05
