code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
53003;1.0;;;;;;2020-01-01
53097;0.2;;;;5.3;;2020-01-01
53110;2.8;;;0.0;5.9;1.3;2020-01-01
53130;2.0;124.0;2.3;0.0;5.9;1.7;2020-01-01
53147;1.6;;;0.0;5.5;;2020-01-01
53185;1.4;;;0.0;3.9;;2020-01-01
53188;1.1;;;;;;2020-01-01
53077;0.9;;;;6.8;;2020-01-01
53220;1.0;;;;5.5;;2020-01-01
53048;1.2;;;;4.9;;2020-01-01
53228;0.8;;;;;;2020-01-01
53233;2.6;;;;;;2020-01-01
53018;0.8;;;;5.4;;2020-01-01
53238;1.2;;;;;;2020-01-01
53007;0.9;;;;4.7;;2020-01-01
53238;1.3;;;;5.2;;2020-01-01
53096;1.2;;2.6;0.0;5.5;1.6;2020-01-01
53018;0.7;;;;8.6;;2020-01-02
53147;1.8;;;0.0;8.6;;2020-01-02
53238;0.3;;;;8.3;;2020-01-02
53003;2.0;;;;;;2020-01-02
53097;0.3;;;;8.5;;2020-01-02
53188;0.9;;;;;;2020-01-02
53238;0.5;;;;;;2020-01-02
53096;0.4;;6.2;0.0;8.7;3.6;2020-01-02
53220;0.4;;;;8.4;;2020-01-02
53007;0.7;;;;8.9;;2020-01-02
53110;0.6;;;0.0;9.1;2.9;2020-01-02
53185;2.0;;;0.0;7.9;;2020-01-02
53077;1.0;;;;9.3;;2020-01-02
53228;0.7;;;;;;2020-01-02
53048;2.3;;;;8.1;;2020-01-02
53130;0.6;;5.2;0.0;9.1;3.5;2020-01-02
53233;0.9;;;;;;2020-01-02
53007;0.2;;;;10.2;;2020-01-03
53233;0.7;;;;;;2020-01-03
53185;0.6;;;0.0;8.0;;2020-01-03
53096;1.0;;6.7;0.0;9.5;4.4;2020-01-03
53097;0.0;;;;9.0;;2020-01-03
53238;0.5;;;;8.7;;2020-01-03
53130;0.2;85.0;7.3;0.0;9.9;4.2;2020-01-03
53110;0.6;;;0.0;9.8;4.2;2020-01-03
53003;0.7;;;;;;2020-01-03
53228;0.2;;;;;;2020-01-03
53048;0.5;;;;9.7;;2020-01-03
53018;0.3;;;;10.3;;2020-01-03
53188;0.5;;;;;;2020-01-03
53147;0.8;;;0.0;9.5;;2020-01-03
53220;0.9;;;;8.6;;2020-01-03
53077;0.5;;;;9.8;;2020-01-03
53238;1.1;;;;;;2020-01-03
53048;0.1;;;;3.3;;2020-01-04
53238;0.0;;;;;;2020-01-04
53097;0.0;;;;4.0;;2020-01-04
53147;0.0;;;0.0;4.7;;2020-01-04
53238;0.0;;;;5.3;;2020-01-04
53007;0.0;;;;4.9;;2020-01-04
53185;0.2;;;0.0;4.2;;2020-01-04
53130;0.0;0.0;-2.6;0.0;5.3;1.5;2020-01-04
53003;0.3;;;;;;2020-01-04
53110;0.2;;;155.0;4.6;1.2;2020-01-04
53018;0.2;;;;4.0;;2020-01-04
53077;0.2;;;;4.5;;2020-01-04
53096;0.2;;-2.0;6.0;4.2;1.7;2020-01-04
53228;0.2;;;;;;2020-01-04
53220;0.0;;;;3.9;;2020-01-04
53233;0.0;;;;;;2020-01-04
53188;0.0;;;;;;2020-01-04
53018;0.2;;;;6.1;;2020-01-05
