code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
36005;5.0;;;;;;2020-01-01
36034;3.8;;;0.0;4.3;;2020-01-01
36230;1.0;;;;;;2020-01-01
36228;2.5;;;;;;2020-01-01
36035;3.0;;;;5.3;;2020-01-01
36035;2.2;;;0.0;4.0;;2020-01-01
36224;1.2;;;;;;2020-01-01
36044;1.0;;;;4.0;;2020-01-01
36070;1.7;;;;5.6;;2020-01-01
36088;2.2;;;99.0;3.9;;2020-01-01
36219;4.2;;;0.0;5.5;;2020-01-01
36094;3.1;;;;;;2020-01-01
36103;2.0;;;0.0;5.0;;2020-01-01
36018;1.6;;-1.2;0.0;4.9;;2020-01-01
36192;4.4;;;;;;2020-01-01
36113;2.5;;;;3.9;;2020-01-01
36186;4.6;;;;4.0;;2020-01-01
36123;3.0;;;;;;2020-01-01
36127;2.2;;;0.0;4.7;1.6;2020-01-01
36173;1.8;;;0.0;4.7;1.9;2020-01-01
36128;1.4;;;38.0;3.9;;2020-01-01
36136;2.6;;-0.3;0.0;5.2;;2020-01-01
36139;2.6;;;;;;2020-01-01
36171;4.1;;;;;;2020-01-01
36147;2.0;;;0.0;4.0;;2020-01-01
36169;3.0;;;;;;2020-01-01
36155;2.5;;;;4.5;;2020-01-01
36107;2.0;;;0.0;4.7;;2020-01-01
36018;2.8;;;0.0;6.0;;2020-01-01
36162;1.7;;;;4.8;;2020-01-01
36044;0.0;;;;8.3;;2020-01-02
36147;0.4;;;0.0;8.0;;2020-01-02
36136;0.2;;5.4;0.0;7.8;;2020-01-02
36173;0.0;;;0.0;8.6;1.7;2020-01-02
36018;0.0;;3.8;0.0;7.9;;2020-01-02
36070;0.7;;;;7.7;;2020-01-02
36094;1.0;;;;;;2020-01-02
36186;0.6;;;;6.5;;2020-01-02
36127;0.4;;;0.0;7.8;2.1;2020-01-02
36219;0.0;;;0.0;8.5;;2020-01-02
36088;0.0;;;0.0;7.7;;2020-01-02
36230;1.7;;;;;;2020-01-02
36035;1.0;;;22.0;7.1;;2020-01-02
36171;0.0;;;;;;2020-01-02
36192;0.0;;;;;;2020-01-02
36107;0.4;;;0.0;8.1;;2020-01-02
36224;0.0;;;;;;2020-01-02
36123;0.3;;;;;;2020-01-02
36034;0.6;;;0.0;8.5;;2020-01-02
36103;0.4;;;0.0;8.3;;2020-01-02
36035;1.1;;;;7.5;;2020-01-02
36162;0.5;;;;8.3;;2020-01-02
36128;0.0;;;0.0;7.9;;2020-01-02
36139;0.1;;;;;;2020-01-02
36018;0.0;;;0.0;8.8;;2020-01-02
36005;1.3;;;;;;2020-01-02
36228;1.0;;;;;;2020-01-02
36169;0.2;;;;;;2020-01-02
36155;0.7;;;;8.3;;2020-01-02
36113;0.5;;;;8.2;;2020-01-02
36228;3.0;;;;;;2020-01-03
36219;2.0;;;0.0;7.1;;2020-01-03
36113;0.0;;;;6.6;;2020-01-03
36139;3.9;;;;;;2020-01-03
36173;1.0;;;0.0;8.3;3.3;2020-01-03
36147;2.0;;;0.0;8.2;;2020-01-03
36018;0.6;;-0.1;0.0;7.6;;2020-01-03
36070;2.7;;;;6.4;;2020-01-03
36088;1.4;;;0.0;7.1;;2020-01-03
36230;2.0;;;;;;2020-01-03
36107;1.2;;;0.0;8.2;;2020-01-03
36192;1.5;;;;;;2020-01-03
36169;1.7;;;;;;2020-01-03
36005;2.0;;;;;;2020-01-03
36155;1.5;;;;8.5;;2020-01-03
36103;1.8;;;0.0;7.9;;2020-01-03
36034;1.4;;;0.0;8.6;;2020-01-03
36171;1.7;;;;;;2020-01-03
36035;1.7;;;;7.3;;2020-01-03
36094;0.5;;;;;;2020-01-03
36224;0.0;;;;;;2020-01-03
36162;3.0;;;;7.2;;2020-01-03
36035;2.2;;;0.0;6.0;;2020-01-03
36186;1.9;;;;7.0;;2020-01-03
36123;2.9;;;;;;2020-01-03
36018;1.2;;;0.0;9.3;;2020-01-03
