code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
77033;1.6;;;;1.9;;2020-01-01
77489;4.8;;;;;;2020-01-01
77478;1.6;;;;1.2;;2020-01-01
77103;3.0;;;;;;2020-01-01
77113;0.8;;-3.5;482.0;1.2;3.3;2020-01-01
77148;0.8;;;546.0;-0.9;;2020-01-01
77468;1.0;;-6.5;325.0;1.7;1.7;2020-01-01
77159;3.3;;;;;;2020-01-01
77459;3.0;;;;;;2020-01-01
77447;2.0;;;;;;2020-01-01
77164;2.2;;;;;;2020-01-01
77177;0.0;;;;;;2020-01-01
77211;0.6;;;478.0;1.5;3.1;2020-01-01
77431;3.5;;;;;;2020-01-01
77406;2.0;;;;;;2020-01-01
77239;2.2;;;;;;2020-01-01
77405;1.8;;;;-0.5;;2020-01-01
77320;0.0;;;518.0;0.8;;2020-01-01
77084;0.0;;-4.4;468.0;0.5;2.2;2020-01-01
77054;2.2;;;402.0;2.3;1.3;2020-01-01
77333;3.6;;-4.6;264.0;2.7;0.9;2020-01-01
77239;2.7;;;;;;2020-01-02
77406;2.6;;;;;;2020-01-02
77211;1.0;;;0.0;5.4;3.4;2020-01-02
77113;1.6;;1.5;0.0;4.8;4.3;2020-01-02
77447;1.0;;;;;;2020-01-02
77320;1.4;;;0.0;4.7;;2020-01-02
77033;1.8;;;;4.4;;2020-01-02
77164;1.2;;;;;;2020-01-02
77405;2.2;;;;3.8;;2020-01-02
77478;1.8;;;;4.8;;2020-01-02
77054;0.2;;;0.0;6.0;3.1;2020-01-02
77489;2.2;;;;;;2020-01-02
77084;0.4;;2.1;0.0;5.5;3.7;2020-01-02
77468;0.8;;3.1;0.0;6.3;2.2;2020-01-02
77159;1.9;;;;;;2020-01-02
77459;2.0;;;;;;2020-01-02
77148;1.2;;;0.0;5.6;;2020-01-02
77177;0.0;;;;;;2020-01-02
77333;1.8;;5.1;0.0;7.2;2.1;2020-01-02
77431;2.0;;;;;;2020-01-02
77103;2.2;;;;;;2020-01-02
77431;1.0;;;;;;2020-01-03
77033;2.7;;;;8.8;;2020-01-03
77113;1.8;;6.7;0.0;8.7;6.1;2020-01-03
77459;0.0;;;;;;2020-01-03
77159;1.1;;;;;;2020-01-03
77211;1.2;;;0.0;9.3;5.8;2020-01-03
77239;1.7;;;;;;2020-01-03
77103;1.3;;;;;;2020-01-03
77164;1.5;;;;;;2020-01-03
77054;0.8;;;0.0;9.7;5.4;2020-01-03
77333;0.6;;7.1;0.0;10.1;3.1;2020-01-03
77489;1.7;;;;;;2020-01-03
77447;0.0;;;;;;2020-01-03
77478;1.1;;;;8.9;;2020-01-03
77177;0.0;;;;;;2020-01-03
77468;0.6;;7.8;0.0;10.4;3.0;2020-01-03
77148;1.2;;;0.0;10.2;;2020-01-03
77320;1.2;;;0.0;9.4;;2020-01-03
77084;0.8;;7.4;0.0;10.2;4.2;2020-01-03
77406;1.8;;;;;;2020-01-03
77405;2.0;;;;8.5;;2020-01-03
77431;0.0;;;;;;2020-01-04
77459;0.0;;;;;;2020-01-04
77478;0.1;;;;5.5;;2020-01-04
77054;0.0;;;0.0;6.0;2.7;2020-01-04
77489;0.0;;;;;;2020-01-04
77468;0.0;;-2.7;0.0;5.2;1.0;2020-01-04
77084;0.0;;0.9;0.0;5.7;2.3;2020-01-04
77405;0.0;;;;5.0;;2020-01-04
77333;0.0;;-2.3;0.0;5.4;1.1;2020-01-04
77320;0.0;;;0.0;4.8;;2020-01-04
77103;0.0;;;;;;2020-01-04
77148;0.2;;;166.0;4.3;;2020-01-04
77164;0.0;;;;;;2020-01-04
77406;0.1;;;;;;2020-01-04
77113;0.0;;0.6;0.0;5.0;3.0;2020-01-04
77211;0.2;;;0.0;5.0;3.2;2020-01-04
77159;0.0;;;;;;2020-01-04
77033;0.1;;;;5.0;;2020-01-04
77239;0.2;;;;;;2020-01-04
77177;0.0;;;;;;2020-01-04
77447;0.0;;;;;;2020-01-04
77211;0.0;;;0.0;7.2;1.3;2020-01-05
77431;0.0;;;;;;2020-01-05
77159;0.0;;;;;;2020-01-05
77148;0.0;;;0.0;6.4;;2020-01-05
77468;0.0;;4.8;0.0;7.2;0.7;2020-01-05
77084;0.0;;4.5;0.0;6.6;0.4;2020-01-05
77489;0.0;;;;;;2020-01-05
77406;0.0;;;;;;2020-01-05
77164;0.0;;;;;;2020-01-05
77033;0.4;;;;5.9;;2020-01-05
77447;0.0;;;;;;2020-01-05
77054;0.0;;;31.0;5.3;0.9;2020-01-05
77239;0.1;;;;;;2020-01-05
77333;0.0;;-1.3;236.0;6.5;0.6;2020-01-05
77113;0.0;;-0.7;0.0;5.9;1.3;2020-01-05
77478;0.1;;;;5.9;;2020-01-05
77177;0.0;;;;;;2020-01-05
77459;0.0;;;;;;2020-01-05
77405;0.0;;;;5.5;;2020-01-05
77103;0.0;;;;;;2020-01-05
77320;0.0;;;0.0;6.3;;2020-01-05
77406;0.8;;;;;;2020-01-06
77431;0.8;;;;;;2020-01-06
77159;0.0;;;;;;2020-01-06
77459;1.0;;;;;;2020-01-06
77103;0.5;;;;;;2020-01-06
77239;0.6;;;;;;2020-01-06
77478;0.5;;;;3.7;;2020-01-06
77468;0.4;;-6.4;391.0;3.2;1.8;2020-01-06
77084;0.0;;-4.0;429.0;2.9;2.5;2020-01-06
77333;0.6;;-6.0;570.0;3.4;1.8;2020-01-06
77177;0.0;;;;;;2020-01-06
77113;0.4;;-4.0;26.0;3.1;4.3;2020-01-06
77164;1.2;;;;;;2020-01-06
77148;0.6;;;542.0;2.4;;2020-01-06
77447;0.5;;;;;;2020-01-06
77320;0.0;;;170.0;2.9;;2020-01-06
77405;1.0;;;;3.0;;2020-01-06
77211;0.6;;;394.0;3.3;3.7;2020-01-06
77033;0.7;;;;2.9;;2020-01-06
77489;1.0;;;;;;2020-01-06
77054;0.4;;;618.0;3.6;2.5;2020-01-06
77459;0.0;;;;;;2020-01-07
77159;1.5;;;;;;2020-01-07
77333;0.0;;5.4;0.0;8.4;2.0;2020-01-07
77468;0.0;;1.1;0.0;8.4;1.7;2020-01-07
77177;0.0;;;;;;2020-01-07
77478;0.1;;;;7.7;;2020-01-07
77103;0.0;;;;;;2020-01-07
77113;0.2;;2.3;0.0;7.3;4.0;2020-01-07
77084;0.0;;4.2;0.0;8.2;3.2;2020-01-07
77431;0.5;;;;;;2020-01-07
77405;0.0;;;;7.0;;2020-01-07
77406;0.3;;;;;;2020-01-07
77054;0.0;;;0.0;8.2;3.3;2020-01-07
77148;0.2;;;0.0;6.3;;2020-01-07
77033;0.4;;;;6.8;;2020-01-07
77489;0.6;;;;;;2020-01-07
77211;0.0;;;0.0;7.8;3.4;2020-01-07
77320;0.0;;;0.0;7.5;;2020-01-07
77447;0.0;;;;;;2020-01-07
77239;0.4;;;;;;2020-01-07
77164;0.0;;;;;;2020-01-07
77164;2.5;;;;;;2020-01-08
77211;0.6;;;0.0;9.6;4.6;2020-01-08
77478;0.6;;;;8.6;;2020-01-08
77447;0.3;;;;;;2020-01-08
77489;4.7;;;;;;2020-01-08
77431;1.7;;;;;;2020-01-08
77459;4.0;;;;;;2020-01-08
77177;0.0;;;;;;2020-01-08
77033;1.8;;;;8.6;;2020-01-08
77054;1.6;;;0.0;10.2;4.2;2020-01-08
77405;2.0;;;;8.5;;2020-01-08
77320;0.8;;;0.0;9.2;;2020-01-08
77159;2.7;;;;;;2020-01-08
77239;1.5;;;;;;2020-01-08
77406;1.4;;;;;;2020-01-08
77084;0.8;;7.9;0.0;10.0;3.9;2020-01-08
77148;0.8;;;0.0;9.8;;2020-01-08
77468;0.2;;8.3;0.0;10.4;2.7;2020-01-08
77103;1.2;;;;;;2020-01-08
77333;3.4;;8.4;0.0;10.3;2.5;2020-01-08
77113;1.0;;7.4;0.0;9.2;5.1;2020-01-08
77468;5.4;;10.2;0.0;11.7;4.4;2020-01-09
77447;6.3;;;;;;2020-01-09
77405;8.0;;;;11.0;;2020-01-09
77333;6.0;;9.4;0.0;11.4;3.5;2020-01-09
77177;9.0;;;;;;2020-01-09
77164;12.2;;;;;;2020-01-09
77211;8.0;;;0.0;10.9;5.8;2020-01-09
77033;7.9;;;;10.9;;2020-01-09
77148;6.4;;;0.0;11.0;;2020-01-09
77478;5.6;;;;11.3;;2020-01-09
77084;5.8;;9.8;0.0;11.3;6.8;2020-01-09
77113;7.0;;9.3;0.0;10.8;7.1;2020-01-09
77459;6.0;;;;;;2020-01-09
77054;4.6;;;0.0;11.6;5.7;2020-01-09
77320;8.4;;;0.0;10.7;;2020-01-09
77159;6.5;;;;;;2020-01-09
77103;7.0;;;;;;2020-01-09
77239;7.5;;;;;;2020-01-09
77431;5.5;;;;;;2020-01-09
77406;8.7;;;;;;2020-01-09
77489;8.8;;;;;;2020-01-09
77478;0.1;;;;9.1;;2020-01-10
77113;0.8;;5.8;0.0;7.4;4.7;2020-01-10
