code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
59129;0.4;;;;0.2;;2020-01-01
59178;0.8;;;52.0;0.7;;2020-01-01
59206;0.5;;;;;;2020-01-01
59249;0.0;;;;;;2020-01-01
59273;0.3;;;;;;2020-01-01
59335;1.0;;;;;;2020-01-01
59392;0.2;;;;;;2020-01-01
59512;0.6;;;135.0;1.1;;2020-01-01
59647;0.2;;;145.0;1.5;;2020-01-01
59534;0.4;;;13.0;0.7;3.9;2020-01-01
59580;0.2;;;0.0;1.8;4.1;2020-01-01
59606;0.0;;-5.4;249.0;0.3;3.6;2020-01-01
59161;0.0;;;;;;2020-01-01
59647;0.6;;;0.0;5.6;;2020-01-02
59580;0.0;;;0.0;5.4;4.9;2020-01-02
59512;0.2;;;0.0;5.7;;2020-01-02
59534;0.2;;;0.0;4.0;4.1;2020-01-02
59273;2.7;;;;;;2020-01-02
59392;1.7;;;;;;2020-01-02
59129;0.0;;;;5.0;;2020-01-02
59178;0.2;;;0.0;5.3;;2020-01-02
59606;0.2;;1.1;0.0;5.0;4.5;2020-01-02
59206;0.3;;;;;;2020-01-02
59161;1.0;;;;;;2020-01-02
59249;0.9;;;;;;2020-01-02
59335;0.7;;;;;;2020-01-02
59392;3.0;;;;;;2020-01-03
59647;3.8;;;0.0;9.1;;2020-01-03
59534;3.0;;;0.0;7.7;5.5;2020-01-03
59273;0.5;;;;;;2020-01-03
59178;1.8;;;0.0;9.0;;2020-01-03
59512;4.6;;;0.0;8.9;;2020-01-03
59129;2.2;;;;8.1;;2020-01-03
59206;0.7;;;;;;2020-01-03
59249;4.0;;;;;;2020-01-03
59606;2.0;;6.4;0.0;8.8;5.3;2020-01-03
59161;0.0;;;;;;2020-01-03
59580;3.2;;;0.0;9.0;6.0;2020-01-03
59335;1.7;;;;;;2020-01-03
59178;0.0;;;0.0;5.6;;2020-01-04
59512;0.0;;;0.0;5.7;;2020-01-04
59249;0.0;;;;;;2020-01-04
59129;0.0;;;;5.8;;2020-01-04
59606;0.0;;-0.6;0.0;5.5;3.0;2020-01-04
59206;0.0;;;;;;2020-01-04
59161;0.0;;;;;;2020-01-04
59647;0.0;;;0.0;6.0;;2020-01-04
59392;0.2;;;;;;2020-01-04
59335;0.0;;;;;;2020-01-04
59534;0.2;;;0.0;3.8;2.3;2020-01-04
59273;0.0;;;;;;2020-01-04
59580;0.0;;;0.0;5.9;4.8;2020-01-04
59178;0.0;;;0.0;6.7;;2020-01-05
59512;0.0;;;0.0;7.2;;2020-01-05
59273;0.8;;;;;;2020-01-05
59249;0.0;;;;;;2020-01-05
59606;0.2;;3.8;0.0;6.0;1.8;2020-01-05
59161;0.0;;;;;;2020-01-05
59129;0.4;;;;6.1;;2020-01-05
59580;0.2;;;0.0;6.9;3.2;2020-01-05
59392;0.0;;;;;;2020-01-05
59335;0.1;;;;;;2020-01-05
59647;0.4;;;0.0;7.6;;2020-01-05
59206;0.0;;;;;;2020-01-05
59534;0.0;;;0.0;5.2;1.7;2020-01-05
59249;0.4;;;;;;2020-01-06
59273;0.4;;;;;;2020-01-06
59335;0.2;;;;;;2020-01-06
59129;0.2;;;;3.7;;2020-01-06
59392;0.8;;;;;;2020-01-06
59606;0.0;;-2.0;0.0;3.9;3.9;2020-01-06
59161;0.0;;;;;;2020-01-06
59206;0.0;;;;;;2020-01-06
59580;0.2;;;0.0;6.1;4.7;2020-01-06
59647;0.2;;;0.0;6.3;;2020-01-06
59178;0.0;;;0.0;5.2;;2020-01-06
59512;0.4;;;0.0;5.8;;2020-01-06
59534;0.4;;;166.0;3.5;3.8;2020-01-06
59512;0.2;;;0.0;8.4;;2020-01-07
59606;0.0;;-2.5;0.0;6.6;4.6;2020-01-07
59161;0.3;;;;;;2020-01-07
59580;0.4;;;0.0;8.5;5.4;2020-01-07
59335;0.4;;;;;;2020-01-07
59534;0.4;;;0.0;5.9;4.4;2020-01-07
59178;0.2;;;0.0;7.7;;2020-01-07
59647;0.4;;;0.0;8.0;;2020-01-07
59273;0.1;;;;;;2020-01-07
59392;0.6;;;;;;2020-01-07
59206;0.0;;;;;;2020-01-07
59249;0.7;;;;;;2020-01-07
59129;0.2;;;;6.4;;2020-01-07
59178;4.8;;;0.0;10.0;;2020-01-08
59161;0.5;;;;;;2020-01-08
59249;8.3;;;;;;2020-01-08
59206;0.7;;;;;;2020-01-08
59273;2.4;;;;;;2020-01-08
59606;2.2;;6.4;0.0;9.5;4.3;2020-01-08
59129;5.2;;;;9.3;;2020-01-08
59647;2.4;;;0.0;10.7;;2020-01-08
59335;5.5;;;;;;2020-01-08
59534;2.0;;;0.0;8.4;4.3;2020-01-08
59392;1.6;;;;;;2020-01-08
59580;1.4;;;0.0;10.1;4.9;2020-01-08
59512;4.2;;;0.0;9.9;;2020-01-08
59129;3.4;;;;11.7;;2020-01-09
59647;1.8;;;0.0;12.1;;2020-01-09
59534;5.4;;;0.0;11.4;6.7;2020-01-09
59206;10.0;;;;;;2020-01-09
59512;12.9;;;0.0;12.3;;2020-01-09
59161;5.3;;;;;;2020-01-09
59273;4.6;;;;;;2020-01-09
59178;1.6;;;0.0;12.1;;2020-01-09
59249;9.8;;;;;;2020-01-09
59335;5.1;;;;;;2020-01-09
59580;2.2;;;0.0;11.9;7.0;2020-01-09
59606;9.2;;10.7;0.0;12.0;7.0;2020-01-09
59392;9.2;;;;;;2020-01-09
59606;1.0;;6.0;0.0;7.5;3.5;2020-01-10
59129;0.6;;;;7.7;;2020-01-10
59647;0.0;;;0.0;7.3;;2020-01-10
59335;0.0;;;;;;2020-01-10
59273;0.1;;;;;;2020-01-10
59534;2.0;;;;6.9;3.3;2020-01-10
59392;2.0;;;;;;2020-01-10
59206;1.0;;;;;;2020-01-10
59249;0.9;;;;;;2020-01-10
59178;0.0;;;0.0;7.7;;2020-01-10
59161;0.3;;;;;;2020-01-10
59580;0.0;;;0.0;7.0;4.5;2020-01-10
59512;0.2;;;0.0;7.7;;2020-01-10
59534;0.0;;;0.0;4.4;4.1;2020-01-11
59129;0.0;;;;5.2;;2020-01-11
59580;0.0;;;0.0;6.4;5.5;2020-01-11
59161;0.0;;;;;;2020-01-11
59335;0.0;;;;;;2020-01-11
59647;0.0;;;0.0;7.2;;2020-01-11
59273;0.0;;;;;;2020-01-11
59512;0.0;;;0.0;6.8;;2020-01-11
