code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
41018;2.8;;;0.0;5.6;;2020-01-01
41080;3.5;;;;;;2020-01-01
41097;4.8;546.0;1.1;0.0;4.6;1.9;2020-01-01
41106;3.0;;;0.0;3.8;;2020-01-01
41140;4.8;;;;;;2020-01-01
41147;3.2;;;;;;2020-01-01
41152;3.6;;;0.0;4.6;1.8;2020-01-01
41050;3.6;;;0.0;5.2;;2020-01-01
41173;1.2;;;0.0;4.6;3.5;2020-01-01
41221;4.4;;;;3.3;;2020-01-01
41225;2.9;;;;;;2020-01-01
41241;5.0;;;;;;2020-01-01
41249;4.5;;;;;;2020-01-01
41256;6.0;;;;2.8;;2020-01-01
41269;4.8;;;;;;2020-01-01
41281;1.6;326.0;2.3;0.0;5.2;2.8;2020-01-01
41200;4.2;;;;;;2020-01-01
41059;4.8;;;;;;2020-01-01
41256;1.4;;;;8.8;;2020-01-02
41097;0.4;54.0;7.7;0.0;8.6;2.6;2020-01-02
41281;0.8;138.0;7.6;0.0;8.5;4.1;2020-01-02
41106;0.2;;;0.0;7.8;;2020-01-02
41249;0.0;;;;;;2020-01-02
41140;0.4;;;;;;2020-01-02
41080;0.5;;;;;;2020-01-02
41200;0.0;;;;;;2020-01-02
41147;0.6;;;;;;2020-01-02
41225;0.3;;;;;;2020-01-02
41152;0.2;;;0.0;8.4;2.3;2020-01-02
41221;0.7;;;;8.6;;2020-01-02
41050;0.0;;;0.0;8.6;;2020-01-02
41173;0.6;;;0.0;8.1;4.5;2020-01-02
41241;1.1;;;;;;2020-01-02
41018;0.6;;;0.0;8.9;;2020-01-02
41059;0.0;;;;;;2020-01-02
41269;0.8;;;;;;2020-01-02
41269;0.0;;;;;;2020-01-03
41241;2.9;;;;;;2020-01-03
41147;1.3;;;;;;2020-01-03
41225;0.9;;;;;;2020-01-03
41281;0.8;135.0;6.1;0.0;9.7;5.5;2020-01-03
41152;1.4;;;0.0;8.6;3.1;2020-01-03
41221;0.2;;;;9.5;;2020-01-03
41106;1.6;;;0.0;7.7;;2020-01-03
41018;0.8;;;0.0;9.3;;2020-01-03
41256;1.0;;;;8.3;;2020-01-03
41140;1.0;;;;;;2020-01-03
41097;0.8;181.0;0.8;0.0;8.5;3.2;2020-01-03
41200;0.0;;;;;;2020-01-03
41080;0.3;;;;;;2020-01-03
41050;1.0;;;0.0;9.7;;2020-01-03
41249;1.8;;;;;;2020-01-03
41173;0.0;;;0.0;9.2;5.6;2020-01-03
41059;2.4;;;;;;2020-01-03
41018;0.0;;;0.0;5.0;;2020-01-04
41080;0.1;;;;;;2020-01-04
41147;0.1;;;;;;2020-01-04
41241;0.0;;;;;;2020-01-04
41225;0.0;;;;;;2020-01-04
41173;0.0;;;0.0;4.5;2.5;2020-01-04
41281;0.0;0.0;-1.3;22.0;4.0;2.0;2020-01-04
41152;0.0;;;0.0;5.1;1.0;2020-01-04
41249;0.0;;;;;;2020-01-04
41221;0.0;;;;4.7;;2020-01-04
41059;1.4;;;;;;2020-01-04
41097;0.0;0.0;-2.8;264.0;4.3;0.7;2020-01-04
41140;0.0;;;;;;2020-01-04
41050;0.0;;;0.0;4.8;;2020-01-04
41269;0.5;;;;;;2020-01-04
41256;0.0;;;;4.5;;2020-01-04
41200;0.0;;;;;;2020-01-04
41106;0.0;;;0.0;4.5;;2020-01-04
41140;0.0;;;;;;2020-01-05
41018;0.0;;;106.0;5.6;;2020-01-05
41221;0.2;;;;5.4;;2020-01-05
41225;0.2;;;;;;2020-01-05
41152;0.0;;;268.0;5.2;0.7;2020-01-05
41059;0.0;;;;;;2020-01-05
41200;0.0;;;;;;2020-01-05
41050;0.0;;;74.0;5.1;;2020-01-05
41173;0.0;;;0.0;6.7;1.7;2020-01-05
41147;0.0;;;;;;2020-01-05
41249;0.0;;;;;;2020-01-05
41241;1.0;;;;;;2020-01-05
41281;0.0;0.0;2.3;0.0;6.4;1.7;2020-01-05
41080;0.4;;;;;;2020-01-05
41256;0.7;;;;3.5;;2020-01-05
41106;0.0;;;317.0;4.5;;2020-01-05
41269;0.0;;;;;;2020-01-05
41097;0.0;0.0;-2.9;319.0;3.6;0.7;2020-01-05
41140;1.2;;;;;;2020-01-06
41281;0.2;73.0;-4.9;198.0;4.0;4.2;2020-01-06
