code_commune;RR;DRR;TNSOL;DG;TNTXM;FFM;datetime
48004;0.0;;;0.0;6.9;0.6;2020-01-01
48051;0.0;;;;6.3;;2020-01-01
48070;0.0;;;;5.8;;2020-01-01
48103;0.0;;;;-1.0;;2020-01-01
48045;0.0;;;;;;2020-01-01
48116;0.0;;;;0.5;;2020-01-01
48036;0.0;;;;;;2020-01-01
48130;0.2;;;1350.0;-1.5;;2020-01-01
48146;0.0;;;;;;2020-01-01
48027;0.0;;;0.0;7.5;;2020-01-01
48148;0.0;;;0.0;7.6;1.3;2020-01-01
48027;0.0;;;;;;2020-01-01
48171;0.0;;;;6.6;;2020-01-01
48194;0.0;;;;;;2020-01-01
48020;0.0;;;33.0;4.6;2.2;2020-01-01
48198;0.0;;;929.0;4.3;;2020-01-01
48061;0.0;;;;1.0;;2020-01-01
48194;0.0;;;;;;2020-01-02
48027;0.0;;;137.0;3.7;;2020-01-02
48020;0.0;;;141.0;2.1;2.9;2020-01-02
48061;0.0;;;;2.9;;2020-01-02
48148;0.2;;;0.0;4.3;0.8;2020-01-02
48198;0.0;;;549.0;2.3;;2020-01-02
48051;0.0;;;;3.5;;2020-01-02
48004;0.0;;;15.0;3.1;0.9;2020-01-02
48116;0.0;;;;1.5;;2020-01-02
48103;0.0;;;;0.0;;2020-01-02
48070;0.0;;;;3.5;;2020-01-02
48036;0.0;;;;;;2020-01-02
48027;0.0;;;;;;2020-01-02
48130;0.2;;;658.0;1.0;;2020-01-02
48171;0.0;;;;4.2;;2020-01-02
48045;0.0;;;;;;2020-01-02
48146;0.0;;;;;;2020-01-02
48061;0.0;;;;5.0;;2020-01-03
48004;0.0;;;0.0;5.8;2.4;2020-01-03
48051;0.0;;;;7.0;;2020-01-03
48027;0.2;;;;;;2020-01-03
48171;0.0;;;;6.5;;2020-01-03
48045;0.0;;;;;;2020-01-03
48194;0.0;;;;;;2020-01-03
48070;0.5;;;;5.3;;2020-01-03
48027;0.0;;;0.0;2.9;;2020-01-03
48116;0.0;;;;2.7;;2020-01-03
48148;0.0;;;0.0;7.9;2.7;2020-01-03
48020;0.0;;;0.0;3.1;9.4;2020-01-03
48130;0.0;;;0.0;4.3;;2020-01-03
48198;0.0;;;0.0;6.8;;2020-01-03
48036;0.0;;;;;;2020-01-03
48146;0.0;;;;;;2020-01-03
48103;0.0;;;;2.3;;2020-01-03
48130;0.0;;;0.0;5.9;;2020-01-04
48171;0.0;;;;7.0;;2020-01-04
48027;0.0;;;;;;2020-01-04
48004;0.0;;;0.0;4.7;7.0;2020-01-04
48061;0.0;;;;8.4;;2020-01-04
48070;0.0;;;;1.3;;2020-01-04
48036;0.0;;;;;;2020-01-04
48103;0.0;;;;5.0;;2020-01-04
48198;0.0;;;0.0;8.0;;2020-01-04
48051;0.0;;;;8.0;;2020-01-04
48116;0.0;;;;6.3;;2020-01-04
48194;0.0;;;;;;2020-01-04
48020;0.0;;;0.0;3.6;11.7;2020-01-04
48146;0.0;;;;;;2020-01-04
